full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-02-18T08:59:16+0000,851746,29505,Ruby,12914,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos (@santosomar) and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2023-02-18T12:50:04+0000,79025,12757,Jupyter Notebook,2184,[]
rcereno/rcereno.github.io,None,https://github.com/rcereno/rcereno.github.io,['rce'],1,2023-02-18T06:40:50+0000,2564,0,JavaScript,0,[]
YusinoMy/CVE-2023-23752, Joomla! 未授权访问漏洞,https://github.com/YusinoMy/CVE-2023-23752,['cve-2 OR cve_2'],1,2023-02-18T03:40:08+0000,1,1,,0,['CVE-2023-23752']
rV4nxZ/RVXZ-Lua-Executor,Private exploit for now.,https://github.com/rV4nxZ/RVXZ-Lua-Executor,['exploit'],1,2023-02-18T03:06:40+0000,756,0,,0,[]
Live-Hack-CVE/CVE-2021-32846,"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107, function `pci_vtsock_proc_tx` in `virtio-sock` can lead to to uninitialized memory use. In this situation, there is a check for the return value to be le",https://github.com/Live-Hack-CVE/CVE-2021-32846,['cve-2 OR cve_2'],1,2023-02-18T01:36:43+0000,2,0,,0,['CVE-2021-32846']
Live-Hack-CVE/CVE-2021-32845,"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107 and prior of HyperKit, the implementation of `qnotify` at `pci_vtrnd_notify` fails to check the return value of `vq_getchain`. This leads to `struct iovec",https://github.com/Live-Hack-CVE/CVE-2021-32845,['cve-2 OR cve_2'],1,2023-02-18T01:36:40+0000,2,0,,0,['CVE-2021-32845']
Live-Hack-CVE/CVE-2021-32844,"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107 and prior of HyperKit, ` vi_pci_write` has is a call to `vc_cfgwrite` that does not check for null which when called makes the host crash. This issue may ",https://github.com/Live-Hack-CVE/CVE-2021-32844,['cve-2 OR cve_2'],1,2023-02-18T01:36:37+0000,1,0,,0,['CVE-2021-32844']
Live-Hack-CVE/CVE-2021-32843,"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107 and prior of HyperKit, `virtio.c` has is a call to `vc_cfgread` that does not check for null which when called makes the host crash. This issue may lead t",https://github.com/Live-Hack-CVE/CVE-2021-32843,['cve-2 OR cve_2'],1,2023-02-18T01:36:33+0000,1,0,,0,['CVE-2021-32843']
thesafdari/safex,Safex is a SSRF detection and exploit  tool.with its can you detect and exploit faster  ,https://github.com/thesafdari/safex,['exploit'],1,2023-02-18T02:27:56+0000,49,0,Python,0,[]
