full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-10-17T04:31:28+0000,87644,356,REXX,38,[]
neerajlovecyber/neerajlovecyber,"💫 About Me:  🌱 I’m currently learning Web Application Penetration Testing, Binary Exploitation, Reverse Engineering. 💬 Ask me about Ethical Hacking, Network Security, Cryptography.",https://github.com/neerajlovecyber/neerajlovecyber,['exploit'],1,2023-10-17T01:41:39+0000,1348,1,HTML,0,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-10-17T00:31:42+0000,339061,5422,,1055,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-10-17T00:46:43+0000,48723,58,,30,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-10-17T04:07:24+0000,1019698,88,,31,[]
XenoAmess/metasploit-java-external-module,java external module for metasploit framework.,https://github.com/XenoAmess/metasploit-java-external-module,['metasploit module OR payload'],1,2023-10-17T02:41:09+0000,7098,2,Java,0,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2023-10-17T00:40:39+0000,179,0,PHP,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-10-17T04:03:11+0000,411737,743,Python,179,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-10-17T01:13:28+0000,3220,228,HTML,15,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-10-17T04:18:56+0000,2954,169,Python,14,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2023-10-17T03:48:12+0000,59463,5584,TypeScript,760,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2023-10-17T00:35:21+0000,1113094,10,Jupyter Notebook,2,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-10-17T00:10:14+0000,769,577,Shell,112,[]
prodzpod/ZeroDayToolKit,hacknet pathfinder mod,https://github.com/prodzpod/ZeroDayToolKit,['zeroday'],1,2023-10-17T02:13:33+0000,12375,2,C#,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-10-17T04:47:52+0000,128633,140,Go,36,[]
edoardottt/awesome-hacker-search-engines,"A curated list of awesome search engines useful during Penetration testing, Vulnerability assessments, Red/Blue Team operations, Bug Bounty and more",https://github.com/edoardottt/awesome-hacker-search-engines,['exploit'],1,2023-10-17T00:10:53+0000,297,5963,Shell,529,[]
panitan-m/gamma_trans,Exploiting Labeled and Unlabeled Data via Transformer Fine-tuning for Peer-Review Score Prediction,https://github.com/panitan-m/gamma_trans,['exploit'],1,2023-10-17T03:34:04+0000,41,4,Python,0,[]
R3LI4NT/articulos,Artículos relacionados a la Ciberseguridad y Hacking.,https://github.com/R3LI4NT/articulos,['exploit'],1,2023-10-17T00:06:48+0000,8991,81,,7,[]
r0oth3x49/ghauri,An advanced cross-platform tool that automates the process of detecting and exploiting SQL injection security flaws,https://github.com/r0oth3x49/ghauri,['exploit'],1,2023-10-17T04:33:40+0000,386,1475,Python,177,[]
openclarity/vmclarity,"VMClarity is an open source tool for agentless detection and management of Virtual Machine Software Bill Of Materials (SBOM) and security threats such as vulnerabilities, exploits, malware, rootkits, misconfigurations and leaked secrets.",https://github.com/openclarity/vmclarity,['exploit'],1,2023-10-17T04:30:59+0000,18131,62,Go,19,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-10-17T04:48:59+0000,139900,59,Go,11,[]
EugenMayer/cisa-known-exploited-mirror,None,https://github.com/EugenMayer/cisa-known-exploited-mirror,['exploit'],1,2023-10-17T00:06:34+0000,275,5,,0,[]
BenjiTrapp/cisa-known-vuln-scraper,Scraper for daily renewal of the Known Exploited Vulnerabilities Catalog by CISA,https://github.com/BenjiTrapp/cisa-known-vuln-scraper,['exploit'],1,2023-10-17T00:20:45+0000,101190,1,Jupyter Notebook,1,[]
The-Flash/code-racer,A fast remote code execution engine built with Go,https://github.com/The-Flash/code-racer,['remote code execution'],1,2023-10-17T04:56:20+0000,86,4,Go,0,[]
Syncline-blip/UN-RCE-WA-Database,Professional Computing 2023 Project,https://github.com/Syncline-blip/UN-RCE-WA-Database,['rce'],1,2023-10-17T02:26:41+0000,21608,0,CSS,0,[]
jygttgyy/DeltaExploits,None,https://github.com/jygttgyy/DeltaExploits,['exploit'],1,2023-10-17T02:58:04+0000,261,0,Lua,0,[]
Fz3r0/Fz3r0_-_Command_Injection,die,https://github.com/Fz3r0/Fz3r0_-_Command_Injection,['command injection'],1,2023-10-17T04:04:58+0000,240,0,Python,0,[]
lee-1980-jun/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - GitHub - moom825/Discord-RAT-2.0: Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations module",https://github.com/lee-1980-jun/Discord-RAT-2.0,['exploit'],1,2023-10-17T04:46:30+0000,11195,0,C#,0,[]
DanyPankrat/exploit-extensible-paradigms,создан,https://github.com/DanyPankrat/exploit-extensible-paradigms,['exploit'],1,2023-10-17T04:25:42+0000,32,0,Python,0,[]
C1ph3rX13/CVE-2023-42819,CVE-2023-42819,https://github.com/C1ph3rX13/CVE-2023-42819,['cve-2 OR cve_2'],1,2023-10-17T02:07:40+0000,569,4,Python,1,['CVE-2023-42819']
MinusFrost/Actual-Exploiting-Warfare,"I don't know how to actually update the script, so i created this repository just for me to actually update it.",https://github.com/MinusFrost/Actual-Exploiting-Warfare,['exploit'],1,2023-10-17T02:46:05+0000,4,0,,0,[]
RiotDevelopment/LuffyExploits,None,https://github.com/RiotDevelopment/LuffyExploits,['exploit'],1,2023-10-17T03:55:47+0000,30460,0,,0,[]
Kvn11/Payloader,Custom shellcode and PE loader to evade AV. For use with HackTheBox and OSCP exam mostly :),https://github.com/Kvn11/Payloader,['shellcode'],1,2023-10-17T01:43:39+0000,18,0,C++,0,[]
chucvv/POC-exploit-vulnerability,None,https://github.com/chucvv/POC-exploit-vulnerability,"['exploit', 'vuln poc', 'vulnerability poc']",3,2023-10-17T04:02:07+0000,8833,0,Kotlin,0,[]
DX4GREY/Metasploit-Tools,"Metasploit Tools for creating payloads and remote access payloads, powered by the Metasploit Framework ",https://github.com/DX4GREY/Metasploit-Tools,['metasploit module OR payload'],1,2023-10-17T00:23:41+0000,293,0,Shell,0,[]
dilldylanpickle/Console-Rodeo-Binary-Exploitation-CTF-2023,A repo detailing the steps on the binary exploitation CTF,https://github.com/dilldylanpickle/Console-Rodeo-Binary-Exploitation-CTF-2023,['exploit'],1,2023-10-17T01:26:43+0000,12,0,C,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEANxe,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEANxe,['exploit'],1,2023-10-17T00:17:24+0000,1,1,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEANxe,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEANxe,['exploit'],1,2023-10-17T00:18:06+0000,1,1,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEANxe,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEANxe,['exploit'],1,2023-10-17T00:18:49+0000,1,1,,0,[]
codingcore12/Extremely-Silent-JPG-Exploit-NEWxe,None,https://github.com/codingcore12/Extremely-Silent-JPG-Exploit-NEWxe,['exploit'],1,2023-10-17T00:19:46+0000,1,1,,0,[]
codeb0ss/xWP-2,None,https://github.com/codeb0ss/xWP-2,['exploit'],1,2023-10-17T00:41:43+0000,1230,0,Python,0,[]
cxdxnt/phpMyAdmin-RCE,None,https://github.com/cxdxnt/phpMyAdmin-RCE,['rce'],1,2023-10-17T01:45:34+0000,713,0,Python,0,[]
bothelpersgpt/i-ready-exploits,None,https://github.com/bothelpersgpt/i-ready-exploits,['exploit'],1,2023-10-17T04:17:05+0000,7,0,,0,[]
saungilmuwan/exploit,None,https://github.com/saungilmuwan/exploit,['exploit'],1,2023-10-17T02:50:03+0000,1,0,Python,0,[]
J-docs/Portswiggers_command_ijection_labs,Portswiggers Command Injections Labs automation,https://github.com/J-docs/Portswiggers_command_ijection_labs,['command injection'],1,2023-10-17T04:38:55+0000,0,0,,0,[]
J-docs/portswiggers_command_injection,PortSwiggers Command Injection Python3 Scripts,https://github.com/J-docs/portswiggers_command_injection,['command injection'],1,2023-10-17T04:43:43+0000,0,0,Python,0,[]
Onionskinner/roblox-exploiter-blacklist,A list of IDs of Roblox users that were suspected of exploiting. Feel free to use it personally.,https://github.com/Onionskinner/roblox-exploiter-blacklist,['exploit'],1,2023-10-17T04:57:03+0000,0,0,,0,[]
