repo_id,repo_full_name,file,file_sha1,match
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2019/cve-2019-1652/README.md,0000d8ba43f8a8a95df0bb350a6efec89ca48b21,CVE-2019-1652
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2019/cve-2019-1652/README.md,0000d8ba43f8a8a95df0bb350a6efec89ca48b21,CVE-2019-1653
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2022/cve-2022-23773/README.md,0011f88c28363be644213ab22574296dbf6f23f4,CVE-2022-23773
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2021/cve-2021-1565/README.md,002f4971ee3ed270a9a983fd1ef97e4662dc61f5,CVE-2021-1565
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2021/cve-2021-3154/README.md,005af88f72ae6939fdd956dd68de14ff376a3cb8,CVE-2021-3154
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2021/cve-2021-36084/README.md,009d927b7401f50de2fc23b83676de593489285f,CVE-2021-36084
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2020/cve-2020-6007/README.md,00a7408ad017499d942a13674e6a99ddf13090c2,CVE-2020-6007
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2020/cve-2020-8908/README.md,00a84b68d6116048c07ac1ee47df26cd76c33214,CVE-2020-8908
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2017/cve-2017-5662/README.md,00af2aa08056f2c1d7d4d182a5a840399232b92a,CVE-2017-5662
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2023/cve-2023-1017/README.md,00c195794a5253963bb1caeac68a797ba0da1fed,CVE-2023-1017
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2017/cve-2017-14849/README.md,00c3cd618de06f7dc6f5e7806e605c116ae2456f,CVE-2017-14849
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2023/cve-2023-39999/README.md,00ce02832040d4bcb7e1c2be1d7fa29aae67eb41,CVE-2023-39999
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2022/cve-2022-37969/README.md,00f73772a3d618de5e733e69d6a5b452cc5cd092,CVE-2022-37969
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2023/cve-2023-6932/README.md,0103ca26244aa99fe9fe000d8827ff47487e8927,CVE-2023-6932
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2021/cve-2021-32675/README.md,011ccca43b307128709e9d80bc4d1c35ad3acebd,CVE-2021-32675
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2017/cve-2017-12635/README.md,012fea0a1d4251ba019b279a4f279e28c03746b1,CVE-2017-12635
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2017/cve-2017-12635/README.md,012fea0a1d4251ba019b279a4f279e28c03746b1,CVE-2017-12636
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2018/cve-2018-1000021/README.md,015ab95da10c589c2a01f128857294a0f0683325,CVE-2018-1000021
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2011/cve-2011-4858/README.md,015bee737b2cd7aeff09a5d1e930bd1c94129cbe,CVE-2011-4858
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2018/cve-2018-10562/README.md,015e4cd2c5763a3b37cc9fa08d27b3deafab4619,CVE-2018-10561
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2018/cve-2018-10562/README.md,015e4cd2c5763a3b37cc9fa08d27b3deafab4619,CVE-2018-10562
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2024/cve-2024-23113/README.md,015e89e557bb01230cdcd9f266933f9c6986891a,CVE-2024-23113
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2019/cve-2019-1003030/README.md,017207d7cadc608f5f44d5eaddf86f7a6f3f3bc8,CVE-2019-1003030
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2019/cve-2019-12256/README.md,0183a93c2f1ad252655665cb89be936b03159636,CVE-2019-12256
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2015/cve-2015-7547/README.md,019770d3e9428f49190c7e2008300bdb5ee9513e,CVE-2015-7547
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2017/cve-2017-7529/README.md,01ba3bb02d73c6bf41cfdd270dade46fef6a99b0,CVE-2017-7529
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2015/cve-2015-2080/README.md,0210480459d66caba6218e212fca60847ace2bfb,ZSL-2020-5562
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2015/cve-2015-2080/README.md,0210480459d66caba6218e212fca60847ace2bfb,CVE-2015-2080
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2018/cve-2018-14040/README.md,0212b0fc309722ae5fe3d77f6886c461f8144bc1,CVE-2018-14040
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2019/cve-2019-17594/README.md,0216d1b25272c97763222e628215140ea3516f1d,CVE-2019-17594
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2020/cve-2020-13401/README.md,0230ff07fb80cdae4ccf579f97247ba99b715e4c,CVE-2020-13401
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2020/cve-2020-7608/README.md,0233712760827a84861e60dfaaa97646d4cfb574,CVE-2020-7608
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2023/cve-2023-28840/README.md,025dd62c2c8c493366628c865aca96de0477e65c,CVE-2023-28840
879256343,zgimszhd61/CVE-PoC-ThreatHub,Threat/2013/cve-2013-2248/README.md,026cea28ed3f695e09badbd48d2b892799bdcab5,CVE-2013-2248
