full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2024-12-26T09:56:21+0000,1073606,34462,Ruby,14059,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2024-12-26T04:34:06+0000,23143,9948,JavaScript,2200,[]
veltzer/pytconf,"Configuration, command line and injection framework for python",https://github.com/veltzer/pytconf,['command injection'],1,2024-12-26T10:51:16+0000,2343,0,Python,12,[]
gentoo-mirror/zerodaysfordays,Jakob L. Kreuze's personal overlay.,https://github.com/gentoo-mirror/zerodaysfordays,['zeroday'],1,2024-12-26T11:05:44+0000,446,0,Shell,0,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-12-26T04:33:46+0000,4388570,545,REXX,47,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-12-26T00:32:05+0000,619721,6610,,1205,[]
dillonwu-97/csec-code,This is a repo for the coding done for CTFs / exploits. The writeups are here: https://github.com/dillonwu-97/csec_writeups,https://github.com/dillonwu-97/csec-code,['exploit'],1,2024-12-26T04:10:03+0000,109253,1,HTML,0,[]
jm33-m0/emp3r0r,Linux/Windows post-exploitation framework made by linux user,https://github.com/jm33-m0/emp3r0r,['exploit'],1,2024-12-26T05:12:58+0000,133981,1429,Go,250,[]
dithpri/RCES,NationStates (user)scripts. Mainly for cards.,https://github.com/dithpri/RCES,['rce'],1,2024-12-26T01:16:13+0000,250,11,JavaScript,7,[]
Al-Azif/exploit-host-dns,Docker based DNS component of the Exploit Host,https://github.com/Al-Azif/exploit-host-dns,['exploit'],1,2024-12-26T03:44:42+0000,50,18,Shell,9,[]
Al-Azif/exploit-host-http,Docker based HTTP(S) component of the Exploit Host ,https://github.com/Al-Azif/exploit-host-http,['exploit'],1,2024-12-26T03:12:18+0000,53,10,Shell,2,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2024-12-26T05:05:17+0000,2404911,123,Python,36,[]
hansmach1ne/LFImap,Local File Inclusion discovery and exploitation tool,https://github.com/hansmach1ne/LFImap,['exploit'],1,2024-12-26T02:05:35+0000,507,249,Python,36,[]
ycdxsb/PocOrExp_in_Github,Automatically Collect POC or EXP from GitHub by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2024-12-26T04:33:13+0000,557909,934,Python,202,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2024-12-26T01:40:46+0000,3634,332,HTML,20,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2024-12-26T04:11:05+0000,3939,249,Python,18,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2024-12-26T03:29:33+0000,78952,6784,TypeScript,838,[]
sha0coder/scemu,x86 malware emulator,https://github.com/sha0coder/scemu,"['metasploit module OR payload', 'shellcode']",2,2024-12-26T12:29:19+0000,66730,205,Rust,27,[]
Eternity-Cityy/Roblox-Anti-Sound-Exploit,Run this to stop sound exploits [ALERT-WILL DISABLE ALL SOUNDS.] Refresh sounds to fix.,https://github.com/Eternity-Cityy/Roblox-Anti-Sound-Exploit,['exploit'],1,2024-12-26T05:02:20+0000,4,0,Lua,0,[]
jhonnyjl/Xeno-Executor,Xeno-Executor is a powerful open-source automation tool designed to simplify and streamline the execution of tasks and processes.,https://github.com/jhonnyjl/Xeno-Executor,['exploit'],1,2024-12-26T09:44:55+0000,5511,50,JavaScript,12,[]
lal0ne/vulnerability,收集、整理、修改互联网上公开的漏洞POC,https://github.com/lal0ne/vulnerability,"['vuln poc', 'vulnerability poc']",2,2024-12-26T09:28:46+0000,261111,840,Go,142,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-12-26T12:21:31+0000,442929,6646,HTML,849,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2024-12-26T00:13:46+0000,11874,0,,1,[]
GhostTroops/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/GhostTroops/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2024-12-26T01:03:41+0000,1390,680,Shell,118,[]
trellix-enterprise/ExpertRules,"This repository contains a set of rules samples that can be directly used with Trellix Endpoint Security, in the Exploit Prevention policy.",https://github.com/trellix-enterprise/ExpertRules,['exploit'],1,2024-12-26T05:27:02+0000,240,26,,2,[]
GamerHack/GamerHack.github.io,PS4 _ PS5 Jailbreak for all exploitable firmwares,https://github.com/GamerHack/GamerHack.github.io,['exploit'],1,2024-12-26T05:01:06+0000,37277,73,JavaScript,37,[]
Ostorlab/KEV,"Ostorlab KEV: One-command to detect most remotely known exploitable vulnerabilities. Sourced from CISA KEV, Google's Tsunami, Ostorlab's Asteroid and Bug Bounty programs.",https://github.com/Ostorlab/KEV,"['0day', 'exploit']",2,2024-12-26T08:54:43+0000,1983,549,,36,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2024-12-26T04:50:08+0000,248690,282,Go,59,[]
brownsys/paralegal,Statically Enforce Privacy and Security Policies on Rust code using dataflow analysis enhanced by exploiting ownership types. You can signup for our official release at the link below,https://github.com/brownsys/paralegal,['exploit'],1,2024-12-26T01:59:55+0000,81293,15,Rust,2,[]
jeremylong/Open-Vulnerability-Project,"Java libraries for working with available vulnerability data sources (GitHub Security Advisories, NVD, EPSS, CISA Known Exploited Vulnerabilities, etc.)",https://github.com/jeremylong/Open-Vulnerability-Project,['exploit'],1,2024-12-26T12:08:41+0000,4675,130,Java,41,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2024-12-26T05:13:00+0000,276157,160,Go,22,[]
DKKaraoke/dam_k_server_oobr_001,PoC of DAM KServer OOBR vulnerability,https://github.com/DKKaraoke/dam_k_server_oobr_001,['vulnerability poc'],1,2024-12-26T16:08:29+0000,11,1,Python,0,[]
Sopralapanca/CHL-clinical-data-encoder,The project consists in building a Transformer Encoder to predict deaths from cardiovascular diseases. An important part is to exploit missing values in order not to lose data information. Data augmentation is performed by adding missing values and noise t,https://github.com/Sopralapanca/CHL-clinical-data-encoder,['exploit'],1,2024-12-26T17:19:42+0000,118342,0,Jupyter Notebook,0,[]
BenjiTrapp/cisa-known-vuln-scraper,Scraper for daily renewal of the Known Exploited Vulnerabilities Catalog by CISA,https://github.com/BenjiTrapp/cisa-known-vuln-scraper,['exploit'],1,2024-12-26T00:29:20+0000,2509589,5,Jupyter Notebook,1,[]
Mehdi0x90/Web_Hacking,Bug Bounty Tricks and useful payloads and bypasses for Web Application Security.,https://github.com/Mehdi0x90/Web_Hacking,['exploit'],1,2024-12-26T06:04:22+0000,626,449,,83,[]
synfinner/KEVin,The missing API for the CISA Known Exploited Vulnerabilities Catalog. This repository contains the source running at kevin.gtfkd.com,https://github.com/synfinner/KEVin,['exploit'],1,2024-12-26T00:55:41+0000,565,9,Python,0,[]
n132/libx,A Linux Kernel Exploitation C Library,https://github.com/n132/libx,['exploit'],1,2024-12-26T03:37:06+0000,552,5,C,0,[]
godfatherzaher/KRNL-Executor,"The legendary KRNL executor is a highly regarded tool for Roblox on Windows, known for its reliability and efficiency in running Lua scripts, allowing users to access advanced game modifications and exploits for an enhanced gaming experience.",https://github.com/godfatherzaher/KRNL-Executor,['exploit'],1,2024-12-26T09:50:33+0000,6044,52,JavaScript,11,[]
keowu/BadRentdrv2,"A vulnerable driver exploited by me (BYOVD) that is capable of terminating several EDRs and antivirus software in the market, rendering them ineffective, working for both x32 and x64(CVE-2023-44976).",https://github.com/keowu/BadRentdrv2,['exploit'],1,2024-12-26T13:43:18+0000,5257,90,C++,20,['CVE-2023-44976']
