full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-10-14T01:45:52+0000,805963,28442,Ruby,12571,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2022-10-14T04:16:18+0000,13014,4952,Python,684,[]
teknologi-umum/pesto,Remote Code Execution Engine that lets you execute any piece of code on a remote server via REST API,https://github.com/teknologi-umum/pesto,"['rce', 'remote code execution']",2,2022-10-14T03:34:13+0000,1580,9,TypeScript,0,[]
caique-garbim/MS17-010,Explorando Windows 7 com EternalBlue (MS17-010) sem Metasploit.,https://github.com/caique-garbim/MS17-010,['metasploit module OR payload'],1,2022-10-14T00:16:09+0000,9133,0,,0,['MS17-010']
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2022-10-14T04:35:14+0000,15208,29,Go,11,[]
emanuelepicas/UsefullExploits,This repository contains various snippet code in order to exploit system,https://github.com/emanuelepicas/UsefullExploits,['exploit'],1,2022-10-14T02:03:18+0000,261,0,PHP,0,[]
R3LI4NT/articulos,Artículos relacionados a la Ciberseguridad y Hacking.,https://github.com/R3LI4NT/articulos,['exploit'],1,2022-10-14T01:17:07+0000,5799,49,,3,[]
BeyondThe5D/Retrofiy,A Roblox script that aims to accurately simulate the 2016 Roblox client.,https://github.com/BeyondThe5D/Retrofiy,['exploit'],1,2022-10-14T02:45:18+0000,256,2,Lua,1,[]
DarkNeos/ygopro-doc,Documents about exploitation of web version of ygopro,https://github.com/DarkNeos/ygopro-doc,['exploit'],1,2022-10-14T02:32:17+0000,329,0,,0,[]
Kccarr6022/Web_dev_bootcamp,"COMPLETELY REDONE WITH OVER 500 BRAND NEW VIDEOS!  Hi! Welcome to the brand new version of The Web Developer Bootcamp, Udemy's most popular web development course.  This course was just completely overhauled to prepare students for the 2022 job market, wit",https://github.com/Kccarr6022/Web_dev_bootcamp,['command injection'],1,2022-10-14T03:02:13+0000,1703,0,HTML,0,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2022-10-14T00:09:10+0000,12585,66,,7,[]
r0oth3x49/ghauri,An advanced cross-platform tool that automates the process of detecting and exploiting SQL injection security flaws,https://github.com/r0oth3x49/ghauri,['exploit'],1,2022-10-14T04:36:23+0000,139,323,Python,43,[]
kobeshegu/FreGAN_NeurIPS2022,[NeurIPS2022] FreGAN: Exploiting Frequency Components for Training GANs under Limited Data,https://github.com/kobeshegu/FreGAN_NeurIPS2022,['exploit'],1,2022-10-14T04:34:33+0000,49863,23,Python,1,[]
darksideoftheshmoo/rcell2-cellid,CellID bundled in R for the rcell2 package: CellID Data Analysis Inside the Tidyverse.,https://github.com/darksideoftheshmoo/rcell2-cellid,['rce'],1,2022-10-14T04:16:27+0000,3489,0,C,0,[]
jieying-src/Endpoint-Forecasting-and-Interpreting,"We propose Endpoint Forecasting and Interpreting (EFI), a real-time attack forecast and interpretation system, which can automatically predict next move during post-exploitation and explain it in technique-level, then dispatch strategies to EDR for advance",https://github.com/jieying-src/Endpoint-Forecasting-and-Interpreting,['exploit'],1,2022-10-14T03:51:30+0000,201508,1,Jupyter Notebook,0,[]
RealAlphaMan/CVE-2022-2992,nan,https://github.com/RealAlphaMan/CVE-2022-2992,['cve-2 OR cve_2'],1,2022-10-14T03:56:58+0000,14,0,Python,0,['CVE-2022-2992']
billay1/Jumia-KPI-analysis-and-Shareholders-Letter,"Jumia is the Amazon in Africa, a leading e-commerce platform. I did an analysis of the company's health from 2020 to 2021, some visual representations of the KPI of the company and a letter to shareholders to assess the company's growth and potentials to e",https://github.com/billay1/Jumia-KPI-analysis-and-Shareholders-Letter,['exploit'],1,2022-10-14T00:58:33+0000,307,0,,0,[]
AnthonyIsntHere/anthonysrepository,Useful Stuff that rightfully belongs to AnthonyIsntHere,https://github.com/AnthonyIsntHere/anthonysrepository,['exploit'],1,2022-10-14T00:19:27+0000,8388,2,Lua,8,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2022-10-14T04:53:25+0000,9483984,92,Python,11,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2022-10-14T02:49:44+0000,1765,135,HTML,28,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2022-10-14T00:49:51+0000,19829,48,,25,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2022-10-14T00:07:42+0000,1534842,1698,Python,547,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2022-10-14T00:42:08+0000,111344,339,Ruby,96,[]
WadeZeak/shellCode,nan,https://github.com/WadeZeak/shellCode,['shellcode'],1,2022-10-14T02:18:55+0000,27,0,Shell,0,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2022-10-14T04:35:35+0000,551053,207,REXX,27,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2022-10-14T03:57:12+0000,35716,7396,Vue,1558,[]
jamestiotio/CITM,Battle Cats MITM Mailbox Hack,https://github.com/jamestiotio/CITM,['exploit'],1,2022-10-14T04:30:55+0000,777,10,Python,6,[]
hugsy/pwn--,"pwn++ :  my Windows & Linux pwn library to play with modern C++ - and yeah, it's pwn++, not pwn-- (it's a toy library constantly changing, don't count on it for stability)",https://github.com/hugsy/pwn--,['exploit'],1,2022-10-14T01:28:39+0000,1095,82,C++,6,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2022-10-14T04:58:42+0000,30575,3,Python,1,[]
Al-Azif/exploit-host-dns,Docker based DNS component of the PS4/PS5 Exploit Host,https://github.com/Al-Azif/exploit-host-dns,['exploit'],1,2022-10-14T04:29:52+0000,20,6,Shell,2,[]
Al-Azif/exploit-host-http,Docker based HTTP(S) component of the PS4/PS5 Exploit Host ,https://github.com/Al-Azif/exploit-host-http,['exploit'],1,2022-10-14T03:28:00+0000,35,2,Shell,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2022-10-14T05:03:48+0000,671400,62,,23,[]
binarytrails/prober,Pentester's toolbox,https://github.com/binarytrails/prober,['exploit'],1,2022-10-14T02:10:41+0000,5973,5,Go,2,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2022-10-14T00:36:23+0000,124,0,PHP,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2022-10-14T04:01:15+0000,274197,533,Python,142,[]
secunnix/CVE-2022-40684,nan,https://github.com/secunnix/CVE-2022-40684,['cve-2 OR cve_2'],1,2022-10-14T01:09:21+0000,2,0,Rust,0,['CVE-2022-40684']
