full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-11-05T02:23:59+0000,811395,28641,Ruby,12643,[]
tettey-exploits/tettey-exploits,Config files for my GitHub profile.,https://github.com/tettey-exploits/tettey-exploits,['exploit'],1,2022-11-05T02:10:12+0000,0,0,,0,[]
calcmogul/Sleipnir,"A sparse, linearity-exploiting interior-point solver, now with readable internals",https://github.com/calcmogul/Sleipnir,['exploit'],1,2022-11-05T03:02:17+0000,339,3,C++,0,[]
atk7r/CNVD-2022-42853-Poc,Python3验证CNVD-2022-42853禅道16.5 SQL注入,https://github.com/atk7r/CNVD-2022-42853-Poc,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2022-11-05T00:29:19+0000,33,0,Python,0,['CNVD-2022-42853']
daltonmeridio/Luke-XoringShellcode,"Script diseñado para la ofuscación de shellcode, útil para la evasión de antivirus  ",https://github.com/daltonmeridio/Luke-XoringShellcode,['shellcode'],1,2022-11-05T00:19:45+0000,4,0,Python,0,[]
turbocanary/turbotest_c4sqgxpc_cve2mygm,nan,https://github.com/turbocanary/turbotest_c4sqgxpc_cve2mygm,['cve-2 OR cve_2'],1,2022-11-05T00:15:59+0000,0,0,JavaScript,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEANo,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEANo,['exploit'],1,2022-11-05T00:33:01+0000,1,2,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEANo,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEANo,['exploit'],1,2022-11-05T00:33:48+0000,1,1,,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEANo,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEANo,['exploit'],1,2022-11-05T00:34:29+0000,1,2,,0,[]
NXIGHT/Exploit-script,None,https://github.com/NXIGHT/Exploit-script,['exploit'],1,2022-11-05T01:04:12+0000,0,0,,0,[]
actions-marketplace-validations/YieldingExploiter_License-Action,None,https://github.com/actions-marketplace-validations/YieldingExploiter_License-Action,['exploit'],1,2022-11-05T02:55:05+0000,295,0,JavaScript,0,[]
cokeBeer/logi,Logi is a LDAP/MySQL server focusing on pingback deserialize recon and exploit.,https://github.com/cokeBeer/logi,['exploit'],1,2022-11-05T03:40:30+0000,349,3,Go,0,[]
ShaunTheSheep1/Roblox-NYveeee-Private-Exploit-Leak3D,Roblox NYveeee Private Exploit Leak3D WITH 50 FEATURES,https://github.com/ShaunTheSheep1/Roblox-NYveeee-Private-Exploit-Leak3D,['exploit'],1,2022-11-05T02:59:27+0000,4,10,,0,[]
ShaunTheSheep1/DF2-DeaD-Frontier2-PrivateCheat,DF2 DeaD Frontier2 PrivateCheat INCLUDING AIMBOT SOFTAIM ESP AND MORE,https://github.com/ShaunTheSheep1/DF2-DeaD-Frontier2-PrivateCheat,['exploit'],1,2022-11-05T02:59:27+0000,4,16,,0,[]
SzeKiatTan/nlp-cve-vendor-classification-gpt2,nan,https://github.com/SzeKiatTan/nlp-cve-vendor-classification-gpt2,['cve-2 OR cve_2'],1,2022-11-05T03:04:36+0000,117,0,Jupyter Notebook,0,[]
