full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2024-10-25T01:38:14+0000,23166,9787,JavaScript,2168,[]
buffer/thug,Python low-interaction honeyclient,https://github.com/buffer/thug,['shellcode'],1,2024-10-25T12:51:02+0000,46476,989,Python,202,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2024-10-25T16:49:55+0000,17150,7531,Python,884,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2024-10-25T05:41:29+0000,6853,4572,Python,814,[]
htrgouvea/spellbook,Framework for rapid development of offensive security tools,https://github.com/htrgouvea/spellbook,['exploit'],1,2024-10-25T13:55:27+0000,72698,99,Perl,22,[]
cultureelerfgoed/sparql,In deze repositories worden openbare SPARQL queries verzameld die gebruikt worden op linked datasets van de RCE,https://github.com/cultureelerfgoed/sparql,['rce'],1,2024-10-25T02:20:54+0000,859,0,Python,0,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-10-25T04:32:34+0000,2970369,525,REXX,47,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-10-25T00:31:16+0000,543259,6486,,1193,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2024-10-25T00:45:30+0000,78627,82,,39,[]
jm33-m0/emp3r0r,Linux/Windows post-exploitation framework made by linux user,https://github.com/jm33-m0/emp3r0r,['exploit'],1,2024-10-25T02:04:45+0000,133837,1308,Go,238,[]
hugsy/pwn--,pwn++ is a Windows & Linux library oriented for exploit dev but mostly used to play with modern C++ features (17->26),https://github.com/hugsy/pwn--,['exploit'],1,2024-10-25T04:56:28+0000,813,123,C++,17,[]
AleDiBen/NVMS1000-Exploit,NVMS 1000 - Directory Traversal Attack Exploit for CVE-2019-20085,https://github.com/AleDiBen/NVMS1000-Exploit,['exploit'],1,2024-10-25T14:18:57+0000,30,6,Python,4,['CVE-2019-20085']
nemesida-waf/waf-bypass,Check your WAF before an attacker does. Discuss: https://shorturl.at/rbPTl,https://github.com/nemesida-waf/waf-bypass,['rce'],1,2024-10-25T08:29:00+0000,724,1286,Python,168,[]
metricq/metricq-webview,📈 A visualization of MetricQ data exploiting the advantages of the HTA db backend ,https://github.com/metricq/metricq-webview,['exploit'],1,2024-10-25T14:53:02+0000,3658,7,JavaScript,1,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2024-10-25T05:05:37+0000,2084371,122,Python,34,[]
Pwn2Ninj4/pwn2ninj4.github.io,"Blog personal dedicado al exploiting, reversing y CTFs",https://github.com/Pwn2Ninj4/pwn2ninj4.github.io,['exploit'],1,2024-10-25T16:24:49+0000,420,0,JavaScript,1,[]
ycdxsb/PocOrExp_in_Github,"Automatically Collect POC or EXP from GitHub by CVE ID.  If you are unable to find the POC/EXP on GitHub, you can also check here: https://pocorexps.nsa.im/",https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2024-10-25T04:57:00+0000,538814,913,Python,198,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2024-10-25T01:41:58+0000,3638,318,HTML,20,[]
Mr-7Mind/MiniShell,Shell Bypass free _ Backdoor Free,https://github.com/Mr-7Mind/MiniShell,['shellcode'],1,2024-10-25T15:24:49+0000,2467,38,PHP,11,[]
hosakauk/exploits,None,https://github.com/hosakauk/exploits,['exploit'],1,2024-10-25T13:17:05+0000,781,1,,0,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2024-10-25T05:08:08+0000,3810,233,Python,18,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2024-10-25T03:47:51+0000,73418,6588,TypeScript,826,[]
pmalmsten/tension-wrench,Tension Wrench is an interactive security brainstorming guide website that helps software engineers brainstorm things attackers might try to do to exploit a software system and ways to defend against them.,https://github.com/pmalmsten/tension-wrench,['exploit'],1,2024-10-25T15:38:24+0000,10964,3,TypeScript,0,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-10-25T14:19:01+0000,409137,6535,HTML,832,[]
GhostTroops/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/GhostTroops/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2024-10-25T01:04:21+0000,1386,657,Shell,119,[]
trellix-enterprise/ExpertRules,"This repository contains a set of rules samples that can be directly used with Trellix Endpoint Security, in the Exploit Prevention policy.",https://github.com/trellix-enterprise/ExpertRules,['exploit'],1,2024-10-25T10:51:38+0000,223,25,,1,[]
corelight/cve-2022-22954,None,https://github.com/corelight/cve-2022-22954,['cve-2 OR cve_2'],1,2024-10-25T12:23:15+0000,19,1,Shell,2,['CVE-2022-22954']
sidhawkss/pwnchalls,Collections of memory corruption challenges with resolution exploits,https://github.com/sidhawkss/pwnchalls,['exploit'],1,2024-10-25T01:39:27+0000,1259,0,Python,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2024-10-25T05:47:34+0000,233909,270,Go,58,[]
mawg0ud/VulnVortex,"A tool for network scanning, vulnerability assessment, exploitation, and report generation.",https://github.com/mawg0ud/VulnVortex,['exploit'],1,2024-10-25T04:09:46+0000,59,3,Python,1,[]
hideckies/exploit-notes,"Sticky notes for pentesting, bug bounty, CTF.",https://github.com/hideckies/exploit-notes,['exploit'],1,2024-10-25T03:00:29+0000,5170,611,TypeScript,130,[]
minimike86/TwitchRCE,Twitch Chat Bot that allows viewers to run arbitrary code on a willing broadcasters machine,https://github.com/minimike86/TwitchRCE,['rce'],1,2024-10-25T16:31:51+0000,194,3,Python,0,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2024-10-25T05:48:50+0000,257485,156,Go,21,[]
naf419/tplink_deco_exploits,Exploits to bypass tplink deco device firmware signature checks,https://github.com/naf419/tplink_deco_exploits,['exploit'],1,2024-10-25T08:59:23+0000,38,4,Python,2,[]
unknownhad/CloudIntel,"This repo contains IOC, malware and malware analysis associated with Public cloud",https://github.com/unknownhad/CloudIntel,['exploit'],1,2024-10-25T07:52:52+0000,13078,243,,21,[]
AryanVBW/LinuxDroid,"The most powerful security toolkit for Android: without rooting your device. Run security tools like Nmap, Metasploit, and Wireshark on your Android device without voiding your warranty. Access a wide range of penetration testing tools and utilities, right",https://github.com/AryanVBW/LinuxDroid,['metasploit module OR payload'],1,2024-10-25T12:03:17+0000,228614,254,Shell,20,[]
