match,match_weight,repo_url,repo_full_name,repo_id
GHSA-GRP4-QF6X-8325,0.00031162,https://github.com/zgimszhd61/CVE-PoC-ThreatHub,zgimszhd61/CVE-PoC-ThreatHub,879256343
