full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-07-22T08:59:59+0000,905018,30729,Ruby,13346,[]
hugsy/gef,GEF (GDB Enhanced Features) - a modern experience for GDB with advanced debugging capabilities for exploit devs & reverse engineers on Linux,https://github.com/hugsy/gef,['exploit'],1,2023-07-22T16:41:33+0000,6756,5727,Python,664,[]
gentoo-mirror/zerodaysfordays,Jakob L. Kreuze's personal overlay.,https://github.com/gentoo-mirror/zerodaysfordays,['zeroday'],1,2023-07-22T00:03:30+0000,310,0,Shell,0,[]
pgolebiowski/tree-based-cli,"C# library that helps developers build user-friendly command-line interfaces (CLIs) with nested subcommands and features like intuitive navigation, clear documentation, and actionable error messages. It also supports asynchronous command execution and cust",https://github.com/pgolebiowski/tree-based-cli,['command injection'],1,2023-07-22T11:50:58+0000,5134,3,C#,0,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-07-22T04:31:26+0000,1280894,323,REXX,32,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-07-22T13:40:42+0000,298296,5201,,1018,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-07-22T14:56:32+0000,33156,56,,28,[]
LasCC/Hack-Tools,The all-in-one Red Team extension for Web Pentester 🛠,https://github.com/LasCC/Hack-Tools,['metasploit module OR payload'],1,2023-07-22T08:38:29+0000,37918,4801,TypeScript,558,[]
demetriusford/drive-by-download,Generate a post exploit script to download an arbitrary file using HTML5's Blob object (https://developer.mozilla.org/en-US/docs/Web/API/Blob),https://github.com/demetriusford/drive-by-download,['exploit'],1,2023-07-22T10:51:16+0000,50,2,Python,0,[]
mjwhitta/runsc,Simple shellcode injector.,https://github.com/mjwhitta/runsc,['shellcode'],1,2023-07-22T00:01:12+0000,54,6,Go,6,[]
demetriusford/mutation-fuzzer,TL;DR: Mutate a binary to identify potential exploit candidates,https://github.com/demetriusford/mutation-fuzzer,['exploit'],1,2023-07-22T10:48:44+0000,26,4,C,0,[]
simeononsecurity/Shodan_PS,"A collection of PowerShell modules for interacting with the Shodan API. Includes modules for returning information about the API, client IP, DNS, exploits, honeypot scores, hosts, ports, profiles, and scans. Shodan API key required. Query and scan credits ",https://github.com/simeononsecurity/Shodan_PS,['exploit'],1,2023-07-22T02:51:16+0000,1134,16,PowerShell,5,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-07-22T16:04:22+0000,809811,77,,29,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-07-22T04:02:46+0000,407092,681,Python,175,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-07-22T01:27:16+0000,2749,206,HTML,11,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-07-22T16:18:48+0000,2749,143,Python,13,[]
maulvialf/CTF-Writeups,CTF write up. Mostly contains reverse engineering and binary exploit,https://github.com/maulvialf/CTF-Writeups,['exploit'],1,2023-07-22T06:37:49+0000,7848,7,JavaScript,0,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2023-07-22T15:52:55+0000,27187,5339,TypeScript,748,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2023-07-22T00:37:10+0000,869363,7,Jupyter Notebook,2,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-07-22T00:26:11+0000,191063,5178,HTML,652,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-07-22T00:10:38+0000,813,549,Shell,106,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-07-22T04:47:45+0000,104418,91,Go,34,[]
uclaacm/lactf-website,"LA CTF hosted by ACM Cyber & Psi Beta Rho! Website for the largest annual cybersecurity competition at UCLA! Whether you are tackling your first exploit or have professional experience, there will be challenges just right for you!",https://github.com/uclaacm/lactf-website,['exploit'],1,2023-07-22T16:55:14+0000,14997,7,JavaScript,3,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-07-22T00:14:20+0000,53147,3745,Go,442,[]
D4rthMaulCop/ShellCodePrepper,A simple project to prep shellcode from a .bin file for dropping in a shellcode runner.,https://github.com/D4rthMaulCop/ShellCodePrepper,['shellcode'],1,2023-07-22T04:29:46+0000,16,0,C#,0,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2023-07-22T08:03:31+0000,14752,148,,17,[]
hideckies/exploit-notes,Sticky notes for pentesting.,https://github.com/hideckies/exploit-notes,['exploit'],1,2023-07-22T10:18:44+0000,2198,334,Nunjucks,64,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-07-22T16:50:26+0000,108241,36,Go,6,[]
iswebdevru/rcenext,Managing a schedule has never been easier,https://github.com/iswebdevru/rcenext,['rce'],1,2023-07-22T14:02:39+0000,759,1,TypeScript,0,[]
justikail/webshell,.-.WEBSHELL.-.,https://github.com/justikail/webshell,['rce'],1,2023-07-22T04:20:48+0000,1258,1,PHP,0,[]
Pizz33/GobypassAV-shellcode,免杀shellcode加载器，使用go实现，免杀bypass火绒、360、核晶、def等主流杀软,https://github.com/Pizz33/GobypassAV-shellcode,['shellcode'],1,2023-07-22T02:11:24+0000,63,380,Go,44,[]
JlSakuya/SPE,A security testing tool for simulating kernel vulnerability exploits on Linux x86_64 hosts.,https://github.com/JlSakuya/SPE,['exploit'],1,2023-07-22T05:11:38+0000,28,2,C,0,[]
dusanlazic/fast,🚩 Flag Acquisition and Submission Tool — Make writing exploits your only concern during A/D,https://github.com/dusanlazic/fast,['exploit'],1,2023-07-22T02:40:14+0000,251,4,Python,0,[]
Simula-UiB/CGI-DPA,"Codebase for the experiments performed in the paper ""Pincering SKINNY by Exploiting Slow Diffusion: Enhancing Differential Power Analysis with Cluster Graph Inference""",https://github.com/Simula-UiB/CGI-DPA,['exploit'],1,2023-07-22T10:46:00+0000,45,0,Python,0,[]
gbonacini/arpchatcpp,textual chat exploiting  gratuitous ARP requests ( RFC 5227 ) written in c++,https://github.com/gbonacini/arpchatcpp,['exploit'],1,2023-07-22T00:14:30+0000,892,0,C++,0,[]
ahmeducf/weather-app,A weather forecast site exploiting weatherapi public API.,https://github.com/ahmeducf/weather-app,['exploit'],1,2023-07-22T16:50:50+0000,176,0,HTML,0,[]
offensivedroid/Exploit-Scripts,Exploit Scripts from CTFs and Labs,https://github.com/offensivedroid/Exploit-Scripts,['exploit'],1,2023-07-22T09:04:48+0000,16,0,Go,0,[]
LiuChuanMW/GameTSTestExploit,"This is just a simple web Tetris game development, he has no reference value ",https://github.com/LiuChuanMW/GameTSTestExploit,['exploit'],1,2023-07-22T09:19:58+0000,61,0,TypeScript,0,[]
seanrdev/cve-2023-27163,To assist in enumerating the webserver behind the webserver SSRF CVE-2023-27163,https://github.com/seanrdev/cve-2023-27163,['cve-2 OR cve_2'],1,2023-07-22T04:44:32+0000,10,1,Python,1,['CVE-2023-27163']
guldo111/triangular-arbitrage-bot-multi-exchange,"Triangular Arbitrage Bot automates profitable cryptocurrency trading by scanning for price discrepancies across exchanges and executing trades to exploit arbitrage opportunities on popular cryptocurrency exchanges such as Binance, Kucoin, OKEx, and Huobi. ",https://github.com/guldo111/triangular-arbitrage-bot-multi-exchange,['exploit'],1,2023-07-22T14:02:39+0000,28,2,Python,0,[]
ssanderson93/avid_vulnerability,"Tools for exploiting generic directory traversals, and specific to Avid as well",https://github.com/ssanderson93/avid_vulnerability,['exploit'],1,2023-07-22T03:40:07+0000,5,0,Python,0,[]
Gutierre0x80/IronCorp,Here is my Python exploit to explore the SSRF vulnerability in the IronCorp machine on TryHackMe.,https://github.com/Gutierre0x80/IronCorp,['exploit'],1,2023-07-22T07:07:37+0000,20,0,Python,0,[]
HostNutters/ipdb,"We have compiled a block list consisting of abusive IP addresses and ASN networks that have shown a troubling tendency to permit their services to be exploited for malicious purposes, with seemingly little concern for the consequences of their actions.",https://github.com/HostNutters/ipdb,['exploit'],1,2023-07-22T01:27:09+0000,2623,0,,1,[]
smadec/Dilithium-decompose,Artifacts for `Exploiting Intermediate Value Leakage in Dilithium: A Template-Based Approach`,https://github.com/smadec/Dilithium-decompose,['exploit'],1,2023-07-22T15:19:05+0000,3032,0,Jupyter Notebook,0,[]
sussystuff/apple,The sussy adventures of an Apple exploit.,https://github.com/sussystuff/apple,['exploit'],1,2023-07-22T14:43:28+0000,339,0,,0,[]
LADS-Scripts/RobloxExploits,SWING THAT SHIII,https://github.com/LADS-Scripts/RobloxExploits,['exploit'],1,2023-07-22T12:27:12+0000,95,0,Lua,0,[]
sakethchamalla/ZeroDay,None,https://github.com/sakethchamalla/ZeroDay,['zeroday'],1,2023-07-22T14:00:29+0000,3045,0,JavaScript,0,[]
Rayo20/METASPLOIT,None,https://github.com/Rayo20/METASPLOIT,['metasploit module OR payload'],1,2023-07-22T03:35:15+0000,414922,0,Ruby,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-0n,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-0n,['exploit'],1,2023-07-22T00:44:55+0000,1,0,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-0n,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-0n,['exploit'],1,2023-07-22T00:45:39+0000,1,0,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-0n,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-0n,['exploit'],1,2023-07-22T00:46:26+0000,1,0,,0,[]
ConePrince/Exploit,None,https://github.com/ConePrince/Exploit,['exploit'],1,2023-07-22T02:06:27+0000,0,0,,0,[]
ch4t4pt/Central-Management-System-Exploitation-Cheat-Sheet,内网集权系统渗透测试笔记,https://github.com/ch4t4pt/Central-Management-System-Exploitation-Cheat-Sheet,['exploit'],1,2023-07-22T12:11:41+0000,74,0,,0,[]
codeb0ss/cve-202335843,None,https://github.com/codeb0ss/cve-202335843,"['0day', 'cve-2 OR cve_2', 'exploit']",3,2023-07-22T04:03:02+0000,387,0,,0,[]
hardikmodha/POC-CVE-2023-32681,POC for the CVE-2023-32681,https://github.com/hardikmodha/POC-CVE-2023-32681,"['cve poc', 'cve-2 OR cve_2']",2,2023-07-22T07:01:38+0000,11,0,Go,1,['CVE-2023-32681']
Pari-Malam/CVE-2023-34960,Perform witth massive command injection (Chamilo),https://github.com/Pari-Malam/CVE-2023-34960,"['command injection', 'cve-2 OR cve_2', 'rce']",3,2023-07-22T06:29:46+0000,55,1,Python,1,['CVE-2023-34960']
cybertrailyst/uwutoolsv3,"uwutoolsv3 is a Cloud Gaming exploit. It is a .bat file that lets you bypass game restrictions on a cloud gaming service like ""nware"". We are in the process of making an universal launcher for GeForce Now and Boosteroid.",https://github.com/cybertrailyst/uwutoolsv3,['exploit'],1,2023-07-22T12:31:30+0000,5,1,Batchfile,0,[]
exph7/CVE-2023-3519,Citrix exploit,https://github.com/exph7/CVE-2023-3519,"['cve-2 OR cve_2', 'exploit']",2,2023-07-22T09:21:28+0000,0,0,,1,['CVE-2023-3519']
proxytype/metasploit-resource-scripts,"Simple system file hook driver for control open, read, write and close.",https://github.com/proxytype/metasploit-resource-scripts,['metasploit module OR payload'],1,2023-07-22T11:24:22+0000,187,0,,0,[]
ConfusedDiscord/PS4JB-900,More Stable Offline Exploit version of PS4 9.00 Jailbreak.,https://github.com/ConfusedDiscord/PS4JB-900,['exploit'],1,2023-07-22T16:36:06+0000,6767,0,JavaScript,0,[]
D3s7R0/CVE-2023-3519-POC,None,https://github.com/D3s7R0/CVE-2023-3519-POC,"['cve poc', 'cve-2 OR cve_2']",2,2023-07-22T13:11:54+0000,0,0,,1,['CVE-2023-3519']
Securify-Pro/CVE-2021-44910_SpringBlade,在21年，SpringBlade框架曾发现一个JWT认证的漏洞。尽管我们搜索了许多基于原理的扫描工具，但没有找到能够支持这个漏洞的工具。可能是因为这个漏洞相对冷门而不被广泛关注。,https://github.com/Securify-Pro/CVE-2021-44910_SpringBlade,['cve-2 OR cve_2'],1,2023-07-22T16:52:21+0000,0,0,Python,1,['CVE-2021-44910']
GoofyExploit/GoofyExploit,Config files for my GitHub profile.,https://github.com/GoofyExploit/GoofyExploit,['exploit'],1,2023-07-22T16:53:40+0000,0,0,,0,[]
