match,match_weight,repo_url,repo_full_name,repo_id
GHSA-QFV4-Q44R-G7RV,0.00000973,https://github.com/trickest/cve,trickest/cve,454015416
GHSA-QFV4-Q44R-G7RV,0.00000331,https://github.com/kaRaGODDD/cve_database,kaRaGODDD/cve_database,747924426
