full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2023-06-24T00:19:23+0000,27524,10334,Python,1615,[]
hugsy/cemu,Cheap EMUlator: lightweight multi-architecture assembly playground,https://github.com/hugsy/cemu,['shellcode'],1,2023-06-24T04:42:24+0000,770,871,Python,104,[]
EgeBalci/amber,Reflective PE packer.,https://github.com/EgeBalci/amber,['shellcode'],1,2023-06-24T01:09:53+0000,6770,916,Go,189,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-06-24T04:31:25+0000,706275,307,REXX,31,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-06-24T00:30:33+0000,279802,5085,,998,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-06-24T00:45:09+0000,27866,54,,28,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-06-24T04:04:22+0000,771357,75,,28,[]
Ostoic/dpcpwn,Proof of concept for authenticated command injection in the DPC3848VM gateway.,https://github.com/Ostoic/dpcpwn,['command injection'],1,2023-06-24T02:57:46+0000,72,0,Python,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-06-24T04:03:01+0000,388414,666,Python,172,[]
lw8192/Red-Team-Rising,Notes for red teamers - from cloud to Active Directory to many things in between. ,https://github.com/lw8192/Red-Team-Rising,['exploit'],1,2023-06-24T03:41:05+0000,1300,33,Python,15,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-06-24T01:50:35+0000,2705,201,HTML,11,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-06-24T04:21:04+0000,2684,135,Python,13,[]
RektifyAI/attack-playbook,"Defines all benign, moderate, and malicious attacks deployed on Web3 products. ",https://github.com/RektifyAI/attack-playbook,['exploit'],1,2023-06-24T02:58:27+0000,1019,2,,4,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2023-06-24T00:45:01+0000,810340,6,Jupyter Notebook,2,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-06-24T00:15:14+0000,184769,5083,HTML,637,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2023-06-24T00:12:26+0000,3304,0,,1,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-06-24T00:12:02+0000,767,527,Shell,105,[]
GSstarGamer/Roblox-Exploits,Roblox exploits made by me,https://github.com/GSstarGamer/Roblox-Exploits,['exploit'],1,2023-06-24T04:55:08+0000,180,3,Lua,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-06-24T03:35:23+0000,94976,82,Go,30,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-06-24T00:16:19+0000,53129,3671,Go,436,[]
kakuun333/Exploit_Scripts,Roblox Scripts,https://github.com/kakuun333/Exploit_Scripts,['exploit'],1,2023-06-24T01:00:36+0000,257,0,Lua,0,[]
thepowerraj/SNK-RAT,fully advance and powerful android rat 2023,https://github.com/thepowerraj/SNK-RAT,['exploit'],1,2023-06-24T04:22:08+0000,24,42,,2,[]
Flickworld/Random-Roblox-Exploit,...,https://github.com/Flickworld/Random-Roblox-Exploit,['exploit'],1,2023-06-24T02:59:31+0000,832,0,Lua,0,[]
tonyarris/srv,"A folder to serve tools from during PT/Red Team engagements. Contains common executables and scripts for privesc, recon, pivoting and CVE exploitation.",https://github.com/tonyarris/srv,['exploit'],1,2023-06-24T04:56:50+0000,135463,12,PowerShell,3,[]
SleipnirGroup/Sleipnir,A linearity-exploiting sparse nonlinear constrained optimization problem solver that uses the interior-point method.,https://github.com/SleipnirGroup/Sleipnir,['exploit'],1,2023-06-24T02:58:32+0000,1345,17,C++,2,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-06-24T03:41:50+0000,97691,33,Go,5,[]
Disseminator/poc,CVE-Poc,https://github.com/Disseminator/poc,['cve poc'],1,2023-06-24T01:09:19+0000,580,0,Python,0,[]
Live-Hack-CVE/POC,This is the POC FULL DATABASE for the website. Feel free to propuse new source for POCs,https://github.com/Live-Hack-CVE/POC,"['cve poc', 'vulnerability poc']",2,2023-06-24T04:53:36+0000,31548,56,Shell,5,[]
YounesTasra-R4z3rSw0rd/CTF-Scripts,POCs i wrote to pwn CTFs machines and exploit web vulnerabilities,https://github.com/YounesTasra-R4z3rSw0rd/CTF-Scripts,"['exploit', 'vulnerability poc']",2,2023-06-24T01:55:05+0000,31,0,Python,0,[]
EugenMayer/cisa-known-exploited-mirror,None,https://github.com/EugenMayer/cisa-known-exploited-mirror,['exploit'],1,2023-06-24T00:06:51+0000,424,2,,0,[]
willardivan/25-Critical-CVEs,Additional Script for dancing in the lab,https://github.com/willardivan/25-Critical-CVEs,['cve-2 OR cve_2'],1,2023-06-24T02:53:46+0000,4255,0,Python,0,[]
maya2250/xss_injection_in_jpeg,Exploiting XSS with JPEG Polyglot,https://github.com/maya2250/xss_injection_in_jpeg,['exploit'],1,2023-06-24T04:54:17+0000,16,0,Python,0,[]
eduarMR/SocialSploit2.0,esta es una version actualizada de socialsploit,https://github.com/eduarMR/SocialSploit2.0,['sploit'],1,2023-06-24T04:50:40+0000,4960,0,PHP,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-uh,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-uh,['exploit'],1,2023-06-24T01:26:25+0000,1,0,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-uh,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-uh,['exploit'],1,2023-06-24T01:27:31+0000,1,0,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-uh,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-uh,['exploit'],1,2023-06-24T01:28:20+0000,1,0,,0,[]
UnknowninglyMC/Flood-GuiExploit,This Is For Flood Gui V3,https://github.com/UnknowninglyMC/Flood-GuiExploit,['exploit'],1,2023-06-24T01:35:21+0000,1,0,,0,[]
youy3ng87111/ScottyBauer,A list of my CVE's with POCs,https://github.com/youy3ng87111/ScottyBauer,['cve poc'],1,2023-06-24T03:54:09+0000,0,0,,0,[]
