full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-08-08T03:47:38+0000,774804,27904,Ruby,12421,[]
SocolSRT/cloudflare-rules,Rules of Cloudflare Firewall for Block Bad Bot and Exploiting,https://github.com/SocolSRT/cloudflare-rules,['exploit'],1,2022-08-08T12:28:03+0000,37,11,,2,[]
Ruia-ruia/CVE-2022-29582-Exploit,Exploit for CVE-2022-29582 targeting Google's Kernel CTF,https://github.com/Ruia-ruia/CVE-2022-29582-Exploit,"['cve-2 OR cve_2', 'exploit']",2,2022-08-08T04:13:33+0000,843,21,C,4,['CVE-2022-29582']
springsec/CVE-2022-22620,Webkit (Safari) - Exploit,https://github.com/springsec/CVE-2022-22620,"['cve-2 OR cve_2', 'exploit']",2,2022-08-08T14:04:03+0000,4,0,HTML,0,['CVE-2022-22620']
Jibus22/woody_woodpacker,ELF packer - encrypt and inject self-decryption code into executable ELF binary target,https://github.com/Jibus22/woody_woodpacker,['shellcode'],1,2022-08-08T13:34:59+0000,28,0,C,0,[]
kakuun333/Exploit_Scripts,Roblox Scripts,https://github.com/kakuun333/Exploit_Scripts,['exploit'],1,2022-08-08T12:37:06+0000,98,0,Lua,0,[]
stackiller/multilaser-zte,"multilaser zte f680,f670l - authenticated exploit",https://github.com/stackiller/multilaser-zte,['exploit'],1,2022-08-08T15:19:03+0000,8,0,C,0,[]
Gan02s/exe-to-doc-exploits,exe-to-doc-exploits,https://github.com/Gan02s/exe-to-doc-exploits,['exploit'],1,2022-08-08T14:03:30+0000,10512,9,,0,[]
MrRafter/HispanarkyCore,"A Core Used In Hispanarky.es, This plugin is designed to patch the different exploits that exist and make the process of creating anarchic servers easier, I hope you like it",https://github.com/MrRafter/HispanarkyCore,['exploit'],1,2022-08-08T01:40:46+0000,52,2,,1,[]
Gan02s/PDF-DOC-XLS-EXPLOIT,None,https://github.com/Gan02s/PDF-DOC-XLS-EXPLOIT,['exploit'],1,2022-08-08T14:04:09+0000,9573,10,C++,1,[]
Gan02s/SILENT-DOC-PDF-XLS-EXPLOIT,None,https://github.com/Gan02s/SILENT-DOC-PDF-XLS-EXPLOIT,['exploit'],1,2022-08-08T14:05:51+0000,87732,8,C#,0,[]
Trumpiter-max/Tricks-in-web-exploit,Some tricks using in CTFs event,https://github.com/Trumpiter-max/Tricks-in-web-exploit,['exploit'],1,2022-08-08T02:26:13+0000,44,2,JavaScript,0,[]
R3LI4NT/articulos,Artículos relacionados a la Ciberseguridad y Hacking.,https://github.com/R3LI4NT/articulos,['exploit'],1,2022-08-08T04:49:36+0000,2830,39,,2,[]
StrokeThePea/GelatekReanimate,Reanimation that's way better than Catware Reanimate.,https://github.com/StrokeThePea/GelatekReanimate,['exploit'],1,2022-08-08T00:11:20+0000,127,2,Lua,0,[]
YieldingExploiter/RobloxTS-Base,Roblox-TS Base for exploits; mostly just extracted from Orca,https://github.com/YieldingExploiter/RobloxTS-Base,['exploit'],1,2022-08-08T02:05:58+0000,10665,0,Lua,0,[]
bemxio/remote-command-execution,"A C program for attacking a victim's computer, allowing to enter commands",https://github.com/bemxio/remote-command-execution,['rce'],1,2022-08-08T00:53:10+0000,3,0,C,0,[]
nevernever69/windows64bit-shellcode,None,https://github.com/nevernever69/windows64bit-shellcode,['shellcode'],1,2022-08-08T16:18:20+0000,7,1,Assembly,0,[]
0xricksanchez/like-dbg,Fully dockerized Linux kernel debugging environment,https://github.com/0xricksanchez/like-dbg,['exploit'],1,2022-08-08T16:34:02+0000,318,50,Python,5,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2022-08-08T04:27:25+0000,11494,17,Go,6,[]
Akebi-Group/Akebi-GC,The great software for some game that exploiting anime girls (and boys).,https://github.com/Akebi-Group/Akebi-GC,['exploit'],1,2022-08-08T16:19:30+0000,41805,919,C++,238,[]
Inplex-sys/CVE-2022-29464-loader,A bots loader for CVE-2022-29464 with multithreading,https://github.com/Inplex-sys/CVE-2022-29464-loader,"['cve-2 OR cve_2', 'rce']",2,2022-08-08T15:31:54+0000,21,9,Python,1,['CVE-2022-29464']
HuskyHacks/binary-exploitation-defenses-tsar,Code for An Oral History of Binary Exploitation Defenses,https://github.com/HuskyHacks/binary-exploitation-defenses-tsar,['exploit'],1,2022-08-08T11:50:10+0000,38,1,Jupyter Notebook,0,[]
ML-YanGu/AL-SNN-ELM,"The AL-SNN-ELM considers the exploration and exploitation simultaneously in the framework of active learning, which has a significant performance improvement in comparison with the traditional AL-ELM algorithm",https://github.com/ML-YanGu/AL-SNN-ELM,['exploit'],1,2022-08-08T01:04:35+0000,18,0,MATLAB,0,[]
Aptivi/dotify,Dotfiles repository generator,https://github.com/Aptivi/dotify,['shellcode'],1,2022-08-08T09:41:51+0000,8,1,Shell,0,[]
ProtoRBLX/Victory-Race-Defeater,Roblox Exploit Script...,https://github.com/ProtoRBLX/Victory-Race-Defeater,['exploit'],1,2022-08-08T08:30:26+0000,1,0,,0,[]
theabysslabs/theabysslabs.github.io,0-day and N-day exploitation ,https://github.com/theabysslabs/theabysslabs.github.io,['exploit'],1,2022-08-08T15:48:37+0000,3,0,,0,[]
progfay/recoil-sync-next-csrf,PoC for CSRF vulnerable application with recoil-sync-next,https://github.com/progfay/recoil-sync-next-csrf,['vulnerability poc'],1,2022-08-08T16:40:15+0000,0,0,TypeScript,0,[]
VulpineChick/RobloxScripts,Usually Exploiting Scripts,https://github.com/VulpineChick/RobloxScripts,['exploit'],1,2022-08-08T12:41:59+0000,2,0,,0,[]
fedeeendy/fortnite-exploits,fortnite-exploits,https://github.com/fedeeendy/fortnite-exploits,['exploit'],1,2022-08-08T14:08:16+0000,4,0,,0,[]
Crukko5253/Free-Fortnite-Cheat-Vision-Rage-External-Fortnite-Hack,"Free Fortnite Cheat Vision Rage is brand new cheat that has been developed for Fortnite with many features including some insane exploits, the most remarkable ones being Aimbot, ESP and many exploits, with a big undetection rate to make sure you last the l",https://github.com/Crukko5253/Free-Fortnite-Cheat-Vision-Rage-External-Fortnite-Hack,['exploit'],1,2022-08-08T11:11:57+0000,3173,0,,0,[]
Unknown56406516401563456/PatchCheck,PatchCheck For The New Exploit Im Going To Make.,https://github.com/Unknown56406516401563456/PatchCheck,['exploit'],1,2022-08-08T10:39:58+0000,2,0,,0,[]
AbdulazizDXT/SuperASS,"This project is concerned with hacking devices via metasploit via a USB disk or through zip files, and also bypasses most antivirus programs and kills Windows Defender completely and cannot be recovered, so think twice before trying it on your device, you ",https://github.com/AbdulazizDXT/SuperASS,['metasploit module OR payload'],1,2022-08-08T13:01:18+0000,60,0,Shell,0,[]
ExploiteX3/BOT-BUG-ExploiteX3,BOT BUG,https://github.com/ExploiteX3/BOT-BUG-ExploiteX3,['exploit'],1,2022-08-08T09:09:11+0000,0,0,,0,[]
LocalSmail/Finity,"Finity is a sleek GUI Library for roblox exploits to have a nice, Impressive and customisable GUI for their users.",https://github.com/LocalSmail/Finity,['exploit'],1,2022-08-08T10:40:19+0000,186,0,Lua,0,[]
Vu0r1-sec/CVE-2022-31061,PoC for GLPI CVE-2022-31061,https://github.com/Vu0r1-sec/CVE-2022-31061,"['cve poc', 'cve-2 OR cve_2']",2,2022-08-08T08:04:03+0000,15,2,Python,0,['CVE-2022-31061']
Arctic-Circle-System/Keyword-Spammer-List,"Blocklist for use with hosts files to block sites known to utilize various methods such as keyword spamming to exploit flaws in search engine algorithms in order to spread malware, generate invalid traffic for ad revenue, or generally be a nuisance",https://github.com/Arctic-Circle-System/Keyword-Spammer-List,['exploit'],1,2022-08-08T09:44:15+0000,24,0,,0,[]
d4ddyd4rth/BasicShellCodeRunner,This is a basic Windows shellcode runner written in C# using P/Invoke.,https://github.com/d4ddyd4rth/BasicShellCodeRunner,['shellcode'],1,2022-08-08T04:52:04+0000,0,0,,0,[]
vesperp/CVE-2021-20038-SonicWall-RCE,None,https://github.com/vesperp/CVE-2021-20038-SonicWall-RCE,"['cve-2 OR cve_2', 'rce']",2,2022-08-08T03:41:56+0000,6,1,Python,0,['CVE-2021-20038']
iSploit/iSploit,Config files for my GitHub profile.,https://github.com/iSploit/iSploit,['sploit'],1,2022-08-08T02:25:49+0000,0,1,,0,[]
kfatehi/go_ruby_rce,None,https://github.com/kfatehi/go_ruby_rce,['rce'],1,2022-08-08T04:15:55+0000,25,1,Go,0,[]
codingcore2/SILENT-DOC-EXPLOIT-CLEAN-g,None,https://github.com/codingcore2/SILENT-DOC-EXPLOIT-CLEAN-g,['exploit'],1,2022-08-08T00:51:39+0000,1,1,,0,[]
codingcore2/SILENT-PDF-EXPLOIT-CLEAN-g,None,https://github.com/codingcore2/SILENT-PDF-EXPLOIT-CLEAN-g,['exploit'],1,2022-08-08T00:50:38+0000,1,1,,0,[]
codingcore2/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-g,None,https://github.com/codingcore2/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-g,['exploit'],1,2022-08-08T00:49:31+0000,1,1,,0,[]
Rezilion/mi-x,"Determine whether your compute is truly vulnerable to a specific vulnerability by accounting for all factors which affect *actual* exploitability (runtime execution, configuration, permissions, existence of a mitigation, OS, etc..)",https://github.com/Rezilion/mi-x,['exploit'],1,2022-08-08T13:18:19+0000,3119,24,Python,0,[]
DEVIX7/SperialSploit,None,https://github.com/DEVIX7/SperialSploit,['sploit'],1,2022-08-08T12:04:00+0000,7161,0,,0,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2022-08-08T02:39:27+0000,21812,7530,JavaScript,1752,[]
Nounours14/Exploits,These are exploits I made,https://github.com/Nounours14/Exploits,['exploit'],1,2022-08-08T14:01:29+0000,256,0,Lua,0,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2022-08-08T13:14:33+0000,116,0,PHP,0,[]
debug420/rbx-script-analyzer,Analyze roblox exploiting scripts and reverse engineer them.,https://github.com/debug420/rbx-script-analyzer,['exploit'],1,2022-08-08T03:52:45+0000,161,7,Lua,10,[]
adfoster-r7/metasploit-info,metasploit-info,https://github.com/adfoster-r7/metasploit-info,['metasploit module OR payload'],1,2022-08-08T13:33:29+0000,7796,0,,1,[]
taipansec/exploit_code,Scripts that would help while pentesting,https://github.com/taipansec/exploit_code,['exploit'],1,2022-08-08T06:36:45+0000,141,0,Python,0,[]
SecuProject/ADenum,AD Enum is a pentesting tool that allows to find misconfiguration through the the protocol LDAP and exploit some of those weaknesses with kerberos.,https://github.com/SecuProject/ADenum,['exploit'],1,2022-08-08T14:50:03+0000,155,214,Python,45,[]
hvmi/hvmi,Hypervisor Memory Introspection Core Library,https://github.com/hvmi/hvmi,['exploit'],1,2022-08-08T15:27:25+0000,14142,539,C,57,[]
bitdefender/bddisasm,"bddisasm is a fast, lightweight, x86/x64 instruction decoder.  The project also features a fast, basic, x86/x64 instruction emulator, designed specifically to detect shellcode-like behavior.",https://github.com/bitdefender/bddisasm,['shellcode'],1,2022-08-08T09:02:29+0000,4076,686,C,93,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2022-08-08T14:59:56+0000,17345,45,,24,[]
2lstudios-mc/ExploitFixer,Bukkit plugin that aims on fixing Exploits in your Minecraft network. [Requires HamsterAPI to work],https://github.com/2lstudios-mc/ExploitFixer,['exploit'],1,2022-08-08T00:39:25+0000,544,161,Java,36,[]
msd0pe-1/cve-maker,"Tool to find CVEs, Exploits and Vulnerable Targets.",https://github.com/msd0pe-1/cve-maker,['exploit'],1,2022-08-08T08:21:46+0000,120,143,Python,25,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2022-08-08T08:05:48+0000,35913,7152,Vue,1519,[]
Amzza0x00/Zerooo-Exploitation-Framework,漏洞利用框架,https://github.com/Amzza0x00/Zerooo-Exploitation-Framework,['exploit'],1,2022-08-08T06:16:18+0000,234,37,Python,7,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2022-08-08T04:37:05+0000,404815,191,REXX,21,[]
compilepeace/SHELLCODING_INTEL_x86-64,Repository contains shellcodes made from scratch for intel x86-64 bit Architecture,https://github.com/compilepeace/SHELLCODING_INTEL_x86-64,['shellcode'],1,2022-08-08T16:06:08+0000,67,6,Assembly,4,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2022-08-08T00:24:36+0000,56668,311,Ruby,89,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2022-08-08T13:15:04+0000,75953,11818,Jupyter Notebook,2037,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2022-08-08T00:04:43+0000,1534835,1663,Python,545,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2022-08-08T13:59:23+0000,12344,4777,Python,658,[]
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2022-08-08T10:41:25+0000,27302,9289,Python,1536,[]
hansmach1ne/lfimap,Local file inclusion discovery and exploitation tool,https://github.com/hansmach1ne/lfimap,['exploit'],1,2022-08-08T12:58:53+0000,160,10,Python,2,[]
lijiejie/swagger-exp,A Swagger API Exploit,https://github.com/lijiejie/swagger-exp,['exploit'],1,2022-08-08T07:07:10+0000,630,572,JavaScript,82,[]
abundov/web-exploits,Tools and Exploits,https://github.com/abundov/web-exploits,['exploit'],1,2022-08-08T14:58:18+0000,62,2,PHP,0,[]
YieldingExploiter/YieldingExploiter,about me or smth,https://github.com/YieldingExploiter/YieldingExploiter,['exploit'],1,2022-08-08T01:08:58+0000,76,0,HTML,0,[]
hippolippo/RCE-Bingo,A project to generate bingo boards for filling out while watching Real Civil Engineer videos,https://github.com/hippolippo/RCE-Bingo,['rce'],1,2022-08-08T15:00:48+0000,516903,1,Python,0,[]
Erlemorgaine/art-of-exploitation,None,https://github.com/Erlemorgaine/art-of-exploitation,['exploit'],1,2022-08-08T07:13:10+0000,39,0,C,0,[]
wwl012345/Vuln-List,(持续更新)对网上出现的各种OA、中间件、CMS等漏洞进行整理，主要包括漏洞介绍、漏洞影响版本以及漏洞POC/EXP等，并且会持续更新。,https://github.com/wwl012345/Vuln-List,['vuln poc'],1,2022-08-08T08:52:24+0000,308,146,,22,[]
