full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
electron/rcedit,Command line tool to edit resources of exe,https://github.com/electron/rcedit,['rce'],1,2023-11-09T03:13:59+0000,149,1419,C++,172,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-11-09T04:31:22+0000,493439,362,REXX,38,[]
neerajlovecyber/neerajlovecyber,"💫 About Me:  🌱 I’m currently learning Web Application Penetration Testing, Binary Exploitation, Reverse Engineering. 💬 Ask me about Ethical Hacking, Network Security, Cryptography.",https://github.com/neerajlovecyber/neerajlovecyber,['exploit'],1,2023-11-09T01:08:18+0000,1339,1,HTML,0,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-11-09T00:34:22+0000,343856,5472,,1065,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-11-09T00:47:01+0000,51345,60,,32,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-11-09T04:03:09+0000,434154,751,Python,181,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-11-09T01:15:05+0000,3177,233,HTML,17,[]
4dmud/mud,"The world has not been the same since the outbreak and ending of World War 3 in the same year, 2079, when the “Developing Countries” in Africa and Asia finally rebelled against the exploitation by the western “industrial countries”. A massive launching of ",https://github.com/4dmud/mud,['exploit'],1,2023-11-09T00:45:27+0000,14782,6,C++,4,[]
LucasPDiniz/StudyRoom, Repository created for study and POC's on vulnerabilities.,https://github.com/LucasPDiniz/StudyRoom,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-11-09T04:38:53+0000,1011,0,,0,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-11-09T00:10:04+0000,761,590,Shell,113,[]
hemingkx/SpecDec,"Codes for our paper ""Speculative Decoding: Exploiting Speculative Execution for Accelerating Seq2seq Generation"" (EMNLP 2023 Findings)",https://github.com/hemingkx/SpecDec,['exploit'],1,2023-11-09T03:10:55+0000,7565,16,Python,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-11-09T04:48:53+0000,138222,141,Go,38,[]
3kh0/ext-remover,A collection of ChromeOS exploits free for the public,https://github.com/3kh0/ext-remover,['exploit'],1,2023-11-09T03:19:56+0000,392,281,HTML,297,[]
openclarity/vmclarity,"VMClarity is an open source tool for agentless detection and management of Virtual Machine Software Bill Of Materials (SBOM) and security threats such as vulnerabilities, exploits, malware, rootkits, misconfigurations and leaked secrets.",https://github.com/openclarity/vmclarity,['exploit'],1,2023-11-09T04:47:20+0000,19191,69,Go,20,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-11-09T04:48:35+0000,150019,60,Go,12,[]
ckcsec/xrk-rce,向日葵RCE+powershell上线CS,https://github.com/ckcsec/xrk-rce,['rce'],1,2023-11-09T03:19:01+0000,8,1,Python,0,[]
EugenMayer/cisa-known-exploited-mirror,None,https://github.com/EugenMayer/cisa-known-exploited-mirror,['exploit'],1,2023-11-09T00:06:35+0000,932,5,,1,[]
BenjiTrapp/cisa-known-vuln-scraper,Scraper for daily renewal of the Known Exploited Vulnerabilities Catalog by CISA,https://github.com/BenjiTrapp/cisa-known-vuln-scraper,['exploit'],1,2023-11-09T00:20:37+0000,205950,1,Jupyter Notebook,1,[]
jygttgyy/DeltaExploits,None,https://github.com/jygttgyy/DeltaExploits,['exploit'],1,2023-11-09T04:54:10+0000,289,0,Lua,0,[]
car-axle-client/car-axle-client,"Bookmarklet hacks, exploits, and games. Unblocked, in one place.",https://github.com/car-axle-client/car-axle-client,['exploit'],1,2023-11-09T04:07:59+0000,2110,16,TypeScript,11,[]
Aluminum-Depot/Tinf0il-new,Probe the internet privately.,https://github.com/Aluminum-Depot/Tinf0il-new,['exploit'],1,2023-11-09T00:51:06+0000,28102,2,HTML,20,[]
WinstonShine/f23-binary-exploitation,None,https://github.com/WinstonShine/f23-binary-exploitation,['exploit'],1,2023-11-09T04:39:32+0000,65846,0,Python,0,[]
lee-1980-jun/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - GitHub - moom825/Discord-RAT-2.0: Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations module",https://github.com/lee-1980-jun/Discord-RAT-2.0,['exploit'],1,2023-11-09T04:19:32+0000,11251,0,C#,0,[]
berylliumsec/nebula,AI-Powered Ethical Hacking Assistant,https://github.com/berylliumsec/nebula,['metasploit module OR payload'],1,2023-11-09T01:40:55+0000,13648,241,Python,11,[]
DarkSkull777/DarkCool,"DarkCool ~ Exploiter, Checker, Grabber, Searching, Bruteforce, Random, And Others Tools",https://github.com/DarkSkull777/DarkCool,['exploit'],1,2023-11-09T02:24:05+0000,11106,3,Python,0,[]
cultureelerfgoed/rce-thesauri-backup,Automatic thesauri backups from RCE PoolParty,https://github.com/cultureelerfgoed/rce-thesauri-backup,['rce'],1,2023-11-09T05:02:43+0000,45787,0,Python,0,[]
GatoGamer1155/BinaryExploitation,Solutions of some Buffer Overflow,https://github.com/GatoGamer1155/BinaryExploitation,['exploit'],1,2023-11-09T01:41:47+0000,45310,0,Python,0,[]
alpha-roman/cisa_gov_known_exploited_vulnerabilities_mirror,None,https://github.com/alpha-roman/cisa_gov_known_exploited_vulnerabilities_mirror,['exploit'],1,2023-11-09T01:01:34+0000,331,0,,0,[]
