full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
maxkrivich/SlowLoris,Asynchronous Python implementation of SlowLoris DoS attack,https://github.com/maxkrivich/SlowLoris,['exploit'],1,2023-11-01T02:35:07+0000,131,89,Python,35,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-11-01T04:31:27+0000,357353,361,REXX,38,[]
neerajlovecyber/neerajlovecyber,"💫 About Me:  🌱 I’m currently learning Web Application Penetration Testing, Binary Exploitation, Reverse Engineering. 💬 Ask me about Ethical Hacking, Network Security, Cryptography.",https://github.com/neerajlovecyber/neerajlovecyber,['exploit'],1,2023-11-01T01:10:41+0000,1386,1,HTML,0,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-11-01T00:31:54+0000,340683,5456,,1061,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-11-01T00:46:55+0000,54675,60,,32,[]
Al-Azif/exploit-host-dns,Docker based DNS component of the PS4/PS5 Exploit Host,https://github.com/Al-Azif/exploit-host-dns,['exploit'],1,2023-11-01T02:59:06+0000,28,7,Shell,5,[]
Al-Azif/exploit-host-http,Docker based HTTP(S) component of the PS4/PS5 Exploit Host ,https://github.com/Al-Azif/exploit-host-http,['exploit'],1,2023-11-01T02:58:32+0000,18,4,Shell,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-11-01T05:04:49+0000,1055164,88,,31,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2023-11-01T04:11:16+0000,180,0,PHP,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-11-01T04:03:10+0000,418656,750,Python,180,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-11-01T01:16:59+0000,2848,233,HTML,15,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2023-11-01T03:05:01+0000,60050,5617,TypeScript,763,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2023-11-01T00:37:47+0000,1191335,10,Jupyter Notebook,2,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2023-11-01T00:10:50+0000,4534,0,,1,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-11-01T00:10:33+0000,897,589,Shell,112,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-11-01T03:47:55+0000,138513,140,Go,38,[]
ngshiheng/worker-auth,To demonstrate and implement a PoC to protect your site against XSS & CSRF attacks,https://github.com/ngshiheng/worker-auth,['attack poc'],1,2023-11-01T00:10:50+0000,249,11,HTML,0,[]
openclarity/vmclarity,"VMClarity is an open source tool for agentless detection and management of Virtual Machine Software Bill Of Materials (SBOM) and security threats such as vulnerabilities, exploits, malware, rootkits, misconfigurations and leaked secrets.",https://github.com/openclarity/vmclarity,['exploit'],1,2023-11-01T04:55:45+0000,18966,67,Go,20,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-11-01T04:35:45+0000,147911,59,Go,12,[]
jrson83/savescum,"A command-line tool & webinterface, to efficiently save scum on an exploitable PS4/PS5.",https://github.com/jrson83/savescum,['exploit'],1,2023-11-01T01:46:12+0000,1444,0,TypeScript,0,[]
EugenMayer/cisa-known-exploited-mirror,None,https://github.com/EugenMayer/cisa-known-exploited-mirror,['exploit'],1,2023-11-01T00:06:45+0000,713,5,,1,[]
ChaiChengXun2/picoCTF-Writeup,"This repository contains comprehensive writeups for various picoCTF challenges, covering domains such as Web Exploitation, Cryptography, Reverse Engineering, Forensics, General Skills, Binary Exploitation, and Uncategorised. Join me on this journey as we e",https://github.com/ChaiChengXun2/picoCTF-Writeup,['exploit'],1,2023-11-01T02:52:23+0000,884,0,Python,0,[]
BenjiTrapp/cisa-known-vuln-scraper,Scraper for daily renewal of the Known Exploited Vulnerabilities Catalog by CISA,https://github.com/BenjiTrapp/cisa-known-vuln-scraper,['exploit'],1,2023-11-01T00:22:02+0000,186326,1,Jupyter Notebook,1,[]
Ha0-Y/kernel-exploit-cve,Learn to exploit from CVEs.,https://github.com/Ha0-Y/kernel-exploit-cve,['exploit'],1,2023-11-01T02:46:36+0000,6034,2,C,0,[]
VulnExpo/ExploitHunter,None,https://github.com/VulnExpo/ExploitHunter,['exploit'],1,2023-11-01T02:45:42+0000,59,3,Python,0,[]
Daviddust95/Pentest-em-windows-7-no-Kali-Linux,Pentest em Windows 7 sem Antivírus.,https://github.com/Daviddust95/Pentest-em-windows-7-no-Kali-Linux,['metasploit module OR payload'],1,2023-11-01T03:14:46+0000,28,1,,0,[]
Daviddust95/Pentest-em-linux-no-Kali-Linux,Pentest em Linux.,https://github.com/Daviddust95/Pentest-em-linux-no-Kali-Linux,['metasploit module OR payload'],1,2023-11-01T02:04:31+0000,19,1,,0,[]
Daviddust95/Pentest-em-Windows-7-com-ant-virus-no-Kali-Linux,Pentest em Windows 7 com ant virus.,https://github.com/Daviddust95/Pentest-em-Windows-7-com-ant-virus-no-Kali-Linux,['metasploit module OR payload'],1,2023-11-01T02:35:46+0000,17,1,,0,[]
Daviddust95/Pentest-em-windows-10-no-Kali-Linux,Pentest em Windows 10.,https://github.com/Daviddust95/Pentest-em-windows-10-no-Kali-Linux,['metasploit module OR payload'],1,2023-11-01T01:53:48+0000,15,1,,0,[]
CaledoniaProject/common-bugs-uncommon-exploits,Security testing guide with practical solutions and real-world vulnerability examples,https://github.com/CaledoniaProject/common-bugs-uncommon-exploits,['exploit'],1,2023-11-01T02:10:54+0000,34,1,,0,[]
lee-1980-jun/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - GitHub - moom825/Discord-RAT-2.0: Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations module",https://github.com/lee-1980-jun/Discord-RAT-2.0,['exploit'],1,2023-11-01T04:53:31+0000,11235,0,C#,0,[]
feiryrej/java-practice,"This repository is a treasure trove of my coding exploits, from the first 'Hello, World!' to conquering complex challenges. ",https://github.com/feiryrej/java-practice,['exploit'],1,2023-11-01T02:49:30+0000,23,1,Java,0,[]
josexgonzalez/exploit,exploit,https://github.com/josexgonzalez/exploit,['exploit'],1,2023-11-01T02:43:58+0000,33886,1,JavaScript,0,[]
dilldylanpickle/Console-Rodeo-Binary-Exploitation-Workshop-2023,A repo detailing the steps on the binary exploitation workshop,https://github.com/dilldylanpickle/Console-Rodeo-Binary-Exploitation-Workshop-2023,['exploit'],1,2023-11-01T03:57:58+0000,1204,1,C,0,[]
cultureelerfgoed/rce-thesauri-backup,Automatic thesauri backups from RCE PoolParty,https://github.com/cultureelerfgoed/rce-thesauri-backup,['rce'],1,2023-11-01T05:02:49+0000,42700,0,Python,0,[]
TakahiroHaruyama/VDR,"Vulnerable driver research tool, result and exploit PoCs",https://github.com/TakahiroHaruyama/VDR,"['exploit', 'vulnerability poc']",2,2023-11-01T00:06:55+0000,57,5,Python,0,[]
yeriej77/Identifying-and-Exploiting-Vulnerabilities,None,https://github.com/yeriej77/Identifying-and-Exploiting-Vulnerabilities,['exploit'],1,2023-11-01T04:16:36+0000,0,0,,0,[]
ripp3rdoc/XAMPPv3.3.0-BOF,Exploit Proof-of-Concept code for XAMPP v3.3.0 — '.ini' Buffer Overflow (Unicode + SEH),https://github.com/ripp3rdoc/XAMPPv3.3.0-BOF,['exploit'],1,2023-11-01T01:51:30+0000,21366,6,Python,3,[]
alpha-roman/cisa_gov_known_exploited_vulnerabilities_mirror,None,https://github.com/alpha-roman/cisa_gov_known_exploited_vulnerabilities_mirror,['exploit'],1,2023-11-01T01:03:35+0000,112,0,,0,[]
StarlinkCoinn/Pandora-Hvnc-Hidden-Browser-Real-Vnc-Working-Chromium-Edge-Opera-Gx,Popups) - Encrypted Connection - Kill browsers individually or all - Binder - Steal Remote Clipboard - Lightweight TCP Server - UAC Exploit (No Popups) - Browser Profile Cloner S/ C/ P/ H - CMD/Powershell Prompt - Small Stub ~130kb - Quality Adjustment/ Im,https://github.com/StarlinkCoinn/Pandora-Hvnc-Hidden-Browser-Real-Vnc-Working-Chromium-Edge-Opera-Gx,['exploit'],1,2023-11-01T04:51:17+0000,1698,0,C,0,[]
StarlinkCoinn/Slient-Url-Exploit-New-Cve-Chrome-Exploit-Html-Downloader-Put-Your-Link,"URL Infection (Silent Java Drive By) URL Infection Exploit Silent Java Drive by downloads may happen when visiting a site, opening an e-mail message. It may even happen by clicking on a malicious pop-up window: by clicking on the window in the belief that ",https://github.com/StarlinkCoinn/Slient-Url-Exploit-New-Cve-Chrome-Exploit-Html-Downloader-Put-Your-Link,['exploit'],1,2023-11-01T04:52:25+0000,2075,0,C#,0,[]
StarlinkCoinn/Slient-Doc-Pdf-Exploit-Builder-Fud-Malware-Cve,"One of the most complex tasks for the cyber security expert is to ensure their malicious code goes detected by antivirus and achieves its goal. For this, they have invested a lot on more complex infection processes, going beyond the traditional Exploit PDF",https://github.com/StarlinkCoinn/Slient-Doc-Pdf-Exploit-Builder-Fud-Malware-Cve,['exploit'],1,2023-11-01T04:52:17+0000,670,0,C++,0,[]
StarlinkCoinn/Jpg-Png-Exploit-Downloader-Fud-Cryter-Malware-Builder-Cve-2022,"Unlimited Build Files  Unlimited Spread Files  Small File size  Compatible with RATs, Keyloggers, Botnets, or any other exe  Best Results on AV 0/35  Easy to use Exploit Builder",https://github.com/StarlinkCoinn/Jpg-Png-Exploit-Downloader-Fud-Cryter-Malware-Builder-Cve-2022,"['cve-2 OR cve_2', 'exploit']",2,2023-11-01T04:52:34+0000,693,0,C++,0,[]
StarlinkCoinn/Hta-Exploit-Downloader-Malware-Builder,Microsoft Windows HTA (HTML Application) - Remote Code Execution,https://github.com/StarlinkCoinn/Hta-Exploit-Downloader-Malware-Builder,"['exploit', 'remote code execution']",2,2023-11-01T04:59:11+0000,2702,0,C#,0,[]
StarlinkCoinn/Discord-Image-Token-Password-Grabber-Exploit-Cve-2022,"Chromium based browsers (passwords, credit cards, cookies, history, autofill, bookmarks)  Firefox based browsers (db files, cookies, history, bookmarks) Internet explorer/Edge (passwords)",https://github.com/StarlinkCoinn/Discord-Image-Token-Password-Grabber-Exploit-Cve-2022,"['cve-2 OR cve_2', 'exploit']",2,2023-11-01T04:52:20+0000,744,0,C#,0,[]
StarlinkCoinn/DLLSyringe-Injector-V2-Valorant-Warzone-Rust-Apex-Legends,Injection methods LoadLibraryExW LdrLoadDll LdrpLoadDll LdrpLoadDllInternal ManualMapping Shellcode execution methods NtCreateThreadEx Thread hijacking SetWindowsHookEx QueueUserAPC KernelCallback FakeVEH Manual mapping features: Section mapping Base reloc,https://github.com/StarlinkCoinn/DLLSyringe-Injector-V2-Valorant-Warzone-Rust-Apex-Legends,['shellcode'],1,2023-11-01T04:53:29+0000,2030,0,C++,0,[]
justhyak/UAC-Bypass-FUD,The UAC Bypass program is designed to run files with elevated privileges on Windows without requesting user permission or displaying the UAC screen. It provides a way to bypass User Account Control (UAC) restrictions for specific tasks.,https://github.com/justhyak/UAC-Bypass-FUD,['exploit'],1,2023-11-01T04:55:07+0000,36,0,C#,0,[]
Elsie-Kgafela/Roblox-Exploit-API,A C# Roblox Exploiting API for the UWP distribution of the game. Its basically WeAreDevs API but it bypasses Byfron. - GitHub - game-hax/Roblox-Exploit-API: A C# Roblox Exploiting API for the UWP distribution of the game. Its basically WeAreDevs API but it,https://github.com/Elsie-Kgafela/Roblox-Exploit-API,['exploit'],1,2023-11-01T04:53:39+0000,80,0,C#,0,[]
ted314-cyber/Project-L-CTF,"For my something awesome project, I decided to recreate some of the challenges that inspired me on HACKTHEOX, such as File Upload, Command Injection, and Symlink Attack. To complete the challenge, participants will need to set it up on Docker and run it lo",https://github.com/ted314-cyber/Project-L-CTF,['command injection'],1,2023-11-01T03:33:19+0000,368,0,PHP,0,[]
