repo_id,repo_full_name,file,file_sha1,match
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS13-081
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS10-015
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS14-058
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS16-135
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS10-092
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS13-053
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS16-016
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS16-032
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS15-051
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,CVE-2017-7199
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/Sherlock.ps1,1594824abb6e26a13aa8b11866fe75b0793e792a,MS15-078
423256511,rg-13/BetterSploit,bettersploit/data/tools/C2/PoshC2/resources/modules/PowerUpSQL_Full.ps1,18c72b05a572326747f57ec9ce9fe05d1bfdf85d,MS05-039
