match,match_weight,repo_url,repo_full_name,repo_id
MS09-062,0.08333333,https://github.com/rstenvi/intrasploit,rstenvi/intrasploit,142786321
MS09-062,0.05263158,https://github.com/ca3tie1/ExploitDepository,ca3tie1/ExploitDepository,428485331
MS09-062,0.00515464,https://github.com/e2002e/eSploit,e2002e/eSploit,449886634
MS09-062,0.00068729,https://github.com/linpengstc/exploit-tool,linpengstc/exploit-tool,40942476
MS09-062,0.00059453,https://github.com/francolmenar-projects/PoC_Snort_Windows10,francolmenar-projects/PoC_Snort_Windows10,320782168
MS09-062,0.00029516,https://github.com/alex-metasploit/metasploit-clone,alex-metasploit/metasploit-clone,25959480
MS09-062,0.00027601,https://github.com/7Ragnarok7/Windows-Exploit-Suggester-2,7Ragnarok7/Windows-Exploit-Suggester-2,327574487
MS09-062,0.00027034,https://github.com/IAmAnubhavSaini/wes.py3,IAmAnubhavSaini/wes.py3,416837367
MS09-062,0.00018083,https://github.com/akabe1/windows_exploit_dowser,akabe1/windows_exploit_dowser,187895283
MS09-062,0.00002714,https://github.com/kaismax/CVE-Poc,kaismax/CVE-Poc,462788135
MS09-062,0.00001750,https://github.com/trickest/cve,trickest/cve,454015416
MS09-062,0.00001435,https://github.com/michaelglass/holey-moley,michaelglass/holey-moley,556068
