full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-07-02T04:31:15+0000,863984,310,REXX,31,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['exploit', 'vulnerability poc']",2,2023-07-02T00:30:14+0000,281109,5141,,1003,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-07-02T04:04:26+0000,767926,75,,28,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['exploit'],1,2023-07-02T04:02:40+0000,398251,672,Python,172,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-07-02T01:58:43+0000,3017,203,HTML,11,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-07-02T04:20:22+0000,2702,137,Python,13,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['exploit', 'vulnerability poc']",2,2023-07-02T00:16:17+0000,185753,5106,HTML,641,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2023-07-02T00:13:32+0000,3470,0,,1,[]
AtlasMediaGroup/Scissors,Minecraft server software oriented towards patching Creative Mode exploits.,https://github.com/AtlasMediaGroup/Scissors,['exploit'],1,2023-07-02T00:25:06+0000,843,9,Kotlin,5,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['exploit', 'rce', 'rce poc', 'vulnerability poc']",4,2023-07-02T00:12:34+0000,840,539,Shell,106,[]
teknologi-umum/pesto,Remote Code Execution Engine that lets you execute any piece of code on a remote server via REST API,https://github.com/teknologi-umum/pesto,"['rce', 'remote code execution']",2,2023-07-02T04:37:38+0000,2253,17,TypeScript,2,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-07-02T00:17:04+0000,53130,3692,Go,438,[]
SleipnirGroup/Sleipnir,A linearity-exploiting sparse nonlinear constrained optimization problem solver that uses the interior-point method.,https://github.com/SleipnirGroup/Sleipnir,['exploit'],1,2023-07-02T03:33:44+0000,1320,17,C++,2,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,['exploit'],1,2023-07-02T04:12:21+0000,101373,34,Go,5,[]
markuched13/Binary-Exploitation,None,https://github.com/markuched13/Binary-Exploitation,['exploit'],1,2023-07-02T00:16:00+0000,154,1,Python,1,[]
meelunae/exploitability_prediction,None,https://github.com/meelunae/exploitability_prediction,['exploit'],1,2023-07-02T01:31:35+0000,9663,2,Python,0,[]
Live-Hack-CVE/POC,This is the POC FULL DATABASE for the website. Feel free to propuse new source for POCs,https://github.com/Live-Hack-CVE/POC,['vulnerability poc'],1,2023-07-02T04:53:20+0000,34479,57,Shell,5,[]
g3tsyst3m/elevationstation,elevate to SYSTEM any way we can!  Metasploit and PSEXEC getsystem alternative,https://github.com/g3tsyst3m/elevationstation,['metasploit module OR payload'],1,2023-07-02T00:38:49+0000,185,221,C++,23,[]
Rozan312/Cloud-Service-Hunting,This script automate exploit only cloud service,https://github.com/Rozan312/Cloud-Service-Hunting,['exploit'],1,2023-07-02T04:52:27+0000,4779,0,Python,0,[]
0xGrizzly/cExploitDev,A repo of offensive tools written in C,https://github.com/0xGrizzly/cExploitDev,['exploit'],1,2023-07-02T01:17:46+0000,1,0,C,0,[]
CrimsonfiedOfficial/ConfigStorage,for bedwars exploiting. Yep thats it,https://github.com/CrimsonfiedOfficial/ConfigStorage,['exploit'],1,2023-07-02T04:20:23+0000,76692,0,HTML,0,[]
NekosAreKawaii/Foxglove,A Minecraft Utility Mod for the Fabric Mod Loader.,https://github.com/NekosAreKawaii/Foxglove,['exploit'],1,2023-07-02T03:21:54+0000,536,0,Java,1,[]
ibernabel/react-projects,"Learning, implementing and exploiting React 💥",https://github.com/ibernabel/react-projects,['exploit'],1,2023-07-02T01:22:13+0000,8,0,CSS,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-zb,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-zb,['exploit'],1,2023-07-02T01:44:45+0000,1,0,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-zb,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-zb,['exploit'],1,2023-07-02T01:45:31+0000,1,0,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-zb,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-zb,['exploit'],1,2023-07-02T01:46:40+0000,1,0,,0,[]
mgwilt/rcecar,None,https://github.com/mgwilt/rcecar,['rce'],1,2023-07-02T03:27:47+0000,0,0,,0,[]
