match,match_weight,repo_url,repo_full_name,repo_id
GHSA-R64R-5H43-26QV,0.00001037,https://github.com/trickest/cve,trickest/cve,454015416
GHSA-R64R-5H43-26QV,0.00000339,https://github.com/kaRaGODDD/cve_database,kaRaGODDD/cve_database,747924426
