full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-01-04T03:04:41+0000,832741,29068,Ruby,12792,[]
duckysploits/ducky-sploits,my Roblox executer ,https://github.com/duckysploits/ducky-sploits,['sploit'],1,2023-01-04T01:28:13+0000,20391,0,,0,[]
Live-Hack-CVE/CVE-2022-42435,"IBM Business Automation Workflow 18.0.0, 18.0.1, 18.0.2, 19.0.1, 19.0.2, 19.0.3, 20.0.1, 20.0.2, 20.0.3, 21.0.1, 21.0.2, 21.0.3, and 22.0.1 is vulnerable to cross-site request forgery which could allow an attacker to execute malicious and unauthorized acti",https://github.com/Live-Hack-CVE/CVE-2022-42435,['cve-2 OR cve_2'],1,2023-01-04T02:16:56+0000,1,0,,0,['CVE-2022-42435']
Live-Hack-CVE/CVE-2022-44036,"** DISPUTED ** In b2evolution 7.2.5, if configured with admins_can_manipulate_sensitive_files, arbitrary file upload is allowed for admins, leading to command execution. NOTE: the vendor's position is that this is ""very obviously a feature not an issue and",https://github.com/Live-Hack-CVE/CVE-2022-44036,['cve-2 OR cve_2'],1,2023-01-04T02:17:01+0000,1,0,,0,['CVE-2022-44036']
Live-Hack-CVE/CVE-2022-42710,"Nice (formerly Nortek) Linear eMerge E3-Series 0.32-08f, 0.32-07p, 0.32-07e, 0.32-09c, 0.32-09b, 0.32-09a, and 0.32-08e devices are vulnerable to Stored Cross-Site Scripting (XSS). CVE project by @Sn0wAlice",https://github.com/Live-Hack-CVE/CVE-2022-42710,['cve-2 OR cve_2'],1,2023-01-04T02:17:04+0000,1,0,,0,['CVE-2022-42710']
batmankumar/h2-rce,H2 Console RCE,https://github.com/batmankumar/h2-rce,['rce'],1,2023-01-04T02:57:00+0000,18,0,Java,0,[]
Axianke/KyanRCE,Kyan 网络监控设备 RCE,https://github.com/Axianke/KyanRCE,['rce'],1,2023-01-04T03:31:36+0000,4,3,Python,2,[]
UnNamedRBScripts/Roblox-Shader,A roblox shader for exploiters its safe i guess. Enjoy,https://github.com/UnNamedRBScripts/Roblox-Shader,['exploit'],1,2023-01-04T04:13:34+0000,0,0,,0,[]
stephenbradshaw/CVE-2022-46164-poc,Basic POC exploit for CVE-2022-46164,https://github.com/stephenbradshaw/CVE-2022-46164-poc,"['cve poc', 'cve-2 OR cve_2', 'exploit']",3,2023-01-04T04:18:44+0000,0,0,Python,0,['CVE-2022-46164']
MrKQ711/shellCode,None,https://github.com/MrKQ711/shellCode,['shellcode'],1,2023-01-04T04:47:17+0000,0,0,C,0,[]
safest-place/ExploitPcapCollection,collect some exploit traffic pcap,https://github.com/safest-place/ExploitPcapCollection,['exploit'],1,2023-01-04T09:10:11+0000,40,0,,0,[]
Aggcrill/expolre,Exploit roblox,https://github.com/Aggcrill/expolre,['exploit'],1,2023-01-04T05:58:09+0000,0,0,,0,[]
0x44F/asm2shell,Python Package to convert assembly to shellcode and vice-versa.,https://github.com/0x44F/asm2shell,['shellcode'],1,2023-01-04T06:12:36+0000,4,1,Python,0,[]
redhat-appstudio-appdata/app1-KuPUA-exploit-generate,GitOps Repository,https://github.com/redhat-appstudio-appdata/app1-KuPUA-exploit-generate,['exploit'],1,2023-01-04T06:33:28+0000,7,0,,0,[]
clowneryhas/ClowningAround_RBLX,Roblox exploit hub,https://github.com/clowneryhas/ClowningAround_RBLX,['exploit'],1,2023-01-04T06:40:50+0000,12,0,,0,[]
Live-Hack-CVE/CVE-2022-46081,"In Garmin Connect 4.61, terminating a LiveTrack session wouldn't prevent the LiveTrack API from continued exposure of private personal information. CVE project by @Sn0wAlice",https://github.com/Live-Hack-CVE/CVE-2022-46081,['cve-2 OR cve_2'],1,2023-01-04T06:48:43+0000,1,1,,0,['CVE-2022-46081']
jayhill365/MetasploitIpScan,Metasploit script that can be used to scan an IP address for potential vulnerabilities,https://github.com/jayhill365/MetasploitIpScan,['metasploit module OR payload'],1,2023-01-04T07:36:37+0000,1,0,,0,[]
Zeyad-Azima/KILLx108,Exploit for unknown vulnerability in `ZXHN H168N V3.5` to kill the device with one request.,https://github.com/Zeyad-Azima/KILLx108,['exploit'],1,2023-01-04T08:36:41+0000,5,0,Python,0,[]
hpktacts/GPAY-BALANCE-EXPLOIT,GPay balance exploit READ MORE BELOW,https://github.com/hpktacts/GPAY-BALANCE-EXPLOIT,['exploit'],1,2023-01-04T08:11:04+0000,126,25,,0,[]
Neotoxic-off/Sloppy,🐇 Unsecured Api Exploiter,https://github.com/Neotoxic-off/Sloppy,['exploit'],1,2023-01-04T16:38:18+0000,2,0,Python,0,[]
CFC-Servers/gm_setdsp_patch,Patches a clientside exploit involving SetDSP on CSoundPatches,https://github.com/CFC-Servers/gm_setdsp_patch,['exploit'],1,2023-01-04T12:48:51+0000,15,0,Lua,0,[]
fastmo/CVE-2022-28672, CVE-2022-28672 Vulnerabilidad Foxit PDF Reader - UaF - RCE - JIT Spraying,https://github.com/fastmo/CVE-2022-28672,"['cve-2 OR cve_2', 'rce']",2,2023-01-04T02:04:40+0000,26,0,JavaScript,0,['CVE-2022-28672']
0x414141414/Silent-XLL-Exploit-EXCEL,None,https://github.com/0x414141414/Silent-XLL-Exploit-EXCEL,['exploit'],1,2023-01-04T00:45:40+0000,2,0,,0,[]
