full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Al-Azif/ps4-exploit-host,Easy Exploit Hosting,https://github.com/Al-Azif/ps4-exploit-host,['exploit'],1,2024-01-08T03:47:20+0000,1596,1066,Python,282,[]
Makas235/Jpg-Png-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"In the hushed galleries of the Silent JPG Exploit, a symphony shrouded in enigma unfurls—an opus named silent-jpg-exploit-2018—a title that reverberates through the annals of intrigue.",https://github.com/Makas235/Jpg-Png-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-01-08T04:57:33+0000,203,0,C++,0,[]
lost-rob0t/hackmode,Interactive lisp as a exploit metaframework,https://github.com/lost-rob0t/hackmode,['exploit'],1,2024-01-08T03:40:40+0000,205,1,Common Lisp,0,[]
vulsio/vuls-data-raw-exploit-github,None,https://github.com/vulsio/vuls-data-raw-exploit-github,['exploit'],1,2024-01-08T00:12:49+0000,6967,0,,0,[]
vulsio/vuls-data-raw-exploit-inthewild,None,https://github.com/vulsio/vuls-data-raw-exploit-inthewild,['exploit'],1,2024-01-08T00:13:00+0000,30384,1,,1,[]
vulsio/vuls-data-raw-exploit-trickest,None,https://github.com/vulsio/vuls-data-raw-exploit-trickest,['exploit'],1,2024-01-08T00:13:09+0000,61218,0,,0,[]
t-m-e/Artillery,Shellcode generator written in C which uses NASM to generate code,https://github.com/t-m-e/Artillery,['shellcode'],1,2024-01-08T04:07:41+0000,8,0,C,0,[]
SeaOrgCode/Escape-From-Tarkov-Eft-Aimbot-esp-Loots-Exploits-Max-Skills-High-Jump,"Developed for Escape From Tarkov and written in C++ and C#. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/SeaOrgCode/Escape-From-Tarkov-Eft-Aimbot-esp-Loots-Exploits-Max-Skills-High-Jump,['exploit'],1,2024-01-08T04:54:35+0000,166,0,C#,0,[]
SeaOrgCode/Klar-gg-Rainbow-Six-Siege-RS6-Esp-NoRroil-Hwid-Spoofer-Exploit,"External cheat for Rainbow Six Siege offering ESP, aimbot, and various tactical advantages.",https://github.com/SeaOrgCode/Klar-gg-Rainbow-Six-Siege-RS6-Esp-NoRroil-Hwid-Spoofer-Exploit,['exploit'],1,2024-01-08T04:53:35+0000,611,0,C++,0,[]
Maskorw/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,"A project that offers cheats developed with C++ for DayZ. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/Maskorw/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,['exploit'],1,2024-01-08T04:54:56+0000,554,0,C#,0,[]
Makas235/Slient-Url-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"URL Contamination Exploit Muted Java Drive-By downloads can transpire during the act of perusing a website, inaugurating an electronic mail communication.",https://github.com/Makas235/Slient-Url-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-01-08T04:57:28+0000,1634,0,C#,0,[]
Makas235/Hta-Exploit-Builder-Slient-Builder-Exploit-Database-Cve-2023-Malware,Microsoft Windows HTA (HTML Application) - Pinnacle of Remote Code Execution,https://github.com/Makas235/Hta-Exploit-Builder-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit', 'remote code execution']",3,2024-01-08T04:54:32+0000,1737,0,C#,0,[]
Makas235/Slient-PDF-FUD-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"A meticulous scrutiny of the Exploit PDFs innards exposes a network of malevolence, unveiling both the nefarious hyperlink and the URL that precipitates",https://github.com/Makas235/Slient-PDF-FUD-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-01-08T04:51:15+0000,198,0,C++,0,[]
cultureelerfgoed/sparql,In deze repositories worden openbare SPARQL queries verzameld die gebruikt worden op linked datasets van de RCE,https://github.com/cultureelerfgoed/sparql,['rce'],1,2024-01-08T01:59:41+0000,364,0,Python,0,[]
Makas235/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,"Ephemeral discourse is embodied by the likes of Messenger Sessions, the digital portraits of Accounts, and the enigmatic Token",https://github.com/Makas235/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,['exploit'],1,2024-01-08T04:54:32+0000,257,0,C++,0,[]
rebeccapicanso/luddite,auto deletes a command line tool when a user attempts to load an exploitative AI model,https://github.com/rebeccapicanso/luddite,['exploit'],1,2024-01-08T00:35:22+0000,18,0,,0,[]
codingcore13/SILENT-PDF-EXPLOIT-CLEAN-ap,None,https://github.com/codingcore13/SILENT-PDF-EXPLOIT-CLEAN-ap,['exploit'],1,2024-01-08T00:19:37+0000,1,1,,0,[]
codingcore13/SILENT-DOC-EXPLOIT-CLEAN-ap,None,https://github.com/codingcore13/SILENT-DOC-EXPLOIT-CLEAN-ap,['exploit'],1,2024-01-08T00:20:17+0000,1,1,,0,[]
s3mPr1linux/ALPINE_METASPLOIT_FORK,None,https://github.com/s3mPr1linux/ALPINE_METASPLOIT_FORK,['metasploit module OR payload'],1,2024-01-08T00:20:43+0000,12,0,Dockerfile,0,[]
codingcore13/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-ap,None,https://github.com/codingcore13/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-ap,['exploit'],1,2024-01-08T00:21:03+0000,1,1,,0,[]
codingcore13/Extremely-Silent-JPG-Exploit-NEW-ap,None,https://github.com/codingcore13/Extremely-Silent-JPG-Exploit-NEW-ap,['exploit'],1,2024-01-08T00:21:47+0000,1,1,,0,[]
neilmachado/Kioptrix-Level-1,"Join me as we embark on a journey through this virtual labyrinth, where we'll uncover vulnerabilities, exploit weaknesses, and ultimately conquer the system.",https://github.com/neilmachado/Kioptrix-Level-1,['exploit'],1,2024-01-08T02:38:40+0000,1359,0,,0,[]
