repo_id,repo_full_name,file,file_sha1,match
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_swithak.csv,181e4f18b840ce8d7d12baabe59652a1122d1dc1,CVE-2021-44228
437595483,curated-intel/Log4Shell-IOCs,KPMG_Log4Shell_Feeds/MISP-CSV_MediumConfidence_Unfiltered/Log4j_ThreatFox_ThreatHunt_Feed.csv,30638ead9f0220206d2ee176e4266d78e0f9cdff,CVE-2021-44228
437595483,curated-intel/Log4Shell-IOCs,KPMG_Log4Shell_Feeds/MISP-CSV_MediumConfidence_Unfiltered/Log4j_URLHaus_ThreatHunt_Feed.csv,4977543a77921e1fa12dc67c20cce1aeba457dcd,CVE-2021-44228
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44231
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44232
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44233
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44234
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44235
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44228
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44236
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44237
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44238
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44239
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44240
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44241
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44242
437595483,curated-intel/Log4Shell-IOCs,ETAC_Log4Shell_Analysis/ETAC_Vetted_Log4Shell_IOCs.csv,66749bdd7b72ddaf278e8c92fcdec8cf816892d4,CVE-2021-44230
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-4428
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-44288
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-450105
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-45046
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-45105
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2018-11776
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-44228
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2019-17571
437595483,curated-intel/Log4Shell-IOCs,CI_Log4Shell_Products/CSV/Log4j_AffectedProducts_NCSC-NL.csv,75c622bb5ce735c037236a809be9f70d2cfa0ff8,CVE-2021-4104
