full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-11-11T02:33:11+0000,974748,31583,Ruby,13592,[]
cultureelerfgoed/rce-thesauri-backup,Automatic thesauri backups from RCE PoolParty,https://github.com/cultureelerfgoed/rce-thesauri-backup,['rce'],1,2023-11-11T04:06:55+0000,59592,0,Python,0,[]
LokoBurrito/BurritoSploits,funni roblox exploit!!,https://github.com/LokoBurrito/BurritoSploits,"['exploit', 'sploit']",2,2023-11-11T04:29:55+0000,0,0,,0,[]
MOffSec/OpenSSH_4.7p1-Exploit,None,https://github.com/MOffSec/OpenSSH_4.7p1-Exploit,['exploit'],1,2023-11-11T04:29:13+0000,0,0,Python,0,[]
Lenn106/ifBlocked,"A library for determining if a website is blocked by a school extension. Good for exploit creators, and filtering unblocked links.",https://github.com/Lenn106/ifBlocked,['exploit'],1,2023-11-11T04:10:53+0000,5,0,JavaScript,0,[]
loshapiyo/ZenRat,Advanced and powerful Android device controlling tool with a wide range of features and capabilities,https://github.com/loshapiyo/ZenRat,['exploit'],1,2023-11-11T02:51:57+0000,4273,0,,0,[]
mxc69sol/erc20-token-contracts,A collection of erc20 solidity token contracts written by me. Contains code/functions that can be used to exploit/mint/rug/scam. For educational purposes only!,https://github.com/mxc69sol/erc20-token-contracts,['exploit'],1,2023-11-11T02:05:53+0000,0,0,Solidity,0,[]
codingcore12/Extremely-Silent-JPG-Exploit-NEW-hp,None,https://github.com/codingcore12/Extremely-Silent-JPG-Exploit-NEW-hp,['exploit'],1,2023-11-11T01:35:11+0000,1,1,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-hp,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-hp,['exploit'],1,2023-11-11T01:33:49+0000,1,1,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-hp,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-hp,['exploit'],1,2023-11-11T01:32:56+0000,1,1,,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-hp,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-hp,['exploit'],1,2023-11-11T01:32:07+0000,0,1,,0,[]
IsThisMe01/ProjectL,Roblox Exploit,https://github.com/IsThisMe01/ProjectL,['exploit'],1,2023-11-11T03:57:35+0000,2302,0,Lua,0,[]
TAplutos/autosploit,Automating metasploit,https://github.com/TAplutos/autosploit,['metasploit module OR payload'],1,2023-11-11T02:26:46+0000,549,0,Python,0,[]
Narutasku/DLLSyringe-Injector-V2-Valorant-Warzone-Rust-Apex-Legends,Injection methods LoadLibraryExW LdrLoadDll LdrpLoadDll LdrpLoadDllInternal ManualMapping Shellcode execution methods NtCreateThreadEx Thread hijacking SetWindowsHookEx QueueUserAPC KernelCallback FakeVEH Manual mapping features: Section mapping Base reloc,https://github.com/Narutasku/DLLSyringe-Injector-V2-Valorant-Warzone-Rust-Apex-Legends,['shellcode'],1,2023-11-11T04:52:52+0000,2115,0,C++,0,[]
paralinguist/Terminal-Exploit,2023 Collaborative CS Cyber Game,https://github.com/paralinguist/Terminal-Exploit,['exploit'],1,2023-11-11T04:05:08+0000,141,0,GDScript,4,[]
Cyfrin/sc-exploits-minimized,None,https://github.com/Cyfrin/sc-exploits-minimized,['exploit'],1,2023-11-11T00:11:14+0000,7388,12,Solidity,0,[]
