full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2022-03-26T00:08:43+0000,1534796,1598,Python,535,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2022-03-26T07:01:09+0000,5968,3168,Python,688,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2022-03-26T04:42:39+0000,93055,2532,,308,[]
h4ck3r0/Metasploit-termux,Install Metasploit In Termux Without Error,https://github.com/h4ck3r0/Metasploit-termux,"['exploit', 'metasploit module OR payload']",2,2022-03-26T05:39:02+0000,7936,3,Shell,0,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2022-03-26T00:52:59+0000,140,0,,0,[]
Rainbow503/PicGo,Some Pictures By Exploited in the daily,https://github.com/Rainbow503/PicGo,['exploit'],1,2022-03-26T06:22:23+0000,16238,0,,0,[]
Mario-Kart-Felix/solar-wind-hacker-book,"2020 was a roller coaster of major, world-shaking events. We all couldn't wait for the year to end. But just as 2020 was about to close, it pulled another fast one on us: the SolarWinds hack, one of the biggest cybersecurity breaches of the 21st century.  ",https://github.com/Mario-Kart-Felix/solar-wind-hacker-book,"['command injection', 'exploit']",2,2022-03-26T06:56:12+0000,17,2,,0,[]
EntySec/Pex,Python Exploitation is a collection of special tools for providing high quality penetration testing using pure python programming language.,https://github.com/EntySec/Pex,['exploit'],1,2022-03-26T06:35:33+0000,194,3,Python,0,[]
Ryze-T/cdb-wds,利用白名单文件 cdb.exe 执行 shellcode,https://github.com/Ryze-T/cdb-wds,['shellcode'],1,2022-03-26T04:33:20+0000,156,122,Python,20,[]
nonamecoder/CVE-2022-27254,PoC for vulnerability in Honda's Remote Keyless System(CVE-2022-27254),https://github.com/nonamecoder/CVE-2022-27254,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2022-03-26T03:07:50+0000,2,113,,10,['CVE-2022-27254']
