full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
zeroscience/advisory,"Vulnerabilities, security advisories, exploit codes and proof-of-concept codes.",https://github.com/zeroscience/advisory,['exploit'],1,2024-10-28T13:58:12+0000,4319,6,Python,7,[]
violentr/infosec_playground,Playing with security tools studying vulnerabilities writing exploits,https://github.com/violentr/infosec_playground,['exploit'],1,2024-10-28T14:50:42+0000,109,2,Python,1,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-10-28T04:32:24+0000,3095272,525,REXX,47,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-10-28T00:31:59+0000,545933,6486,,1194,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2024-10-28T14:56:33+0000,75315,82,,39,[]
metricq/metricq-webview,📈 A visualization of MetricQ data exploiting the advantages of the HTA db backend ,https://github.com/metricq/metricq-webview,['exploit'],1,2024-10-28T16:20:53+0000,3665,7,JavaScript,1,[]
Am0rphous/Malware,😈 CAUTION - Malicious files 💀,https://github.com/Am0rphous/Malware,['exploit'],1,2024-10-28T10:53:45+0000,18902,40,PowerShell,15,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2024-10-28T05:05:34+0000,2092667,122,Python,34,[]
sdellicour/sars-cov-2_liege,"Input files and scripts related to our study entitled ""Exploiting genomic surveillance to map the spatio-temporal dispersal of SARS-CoV-2 spike mutations in Belgium across 2020"" (Bollen et al. 2021, Sci. Rep.)",https://github.com/sdellicour/sars-cov-2_liege,['exploit'],1,2024-10-28T15:43:35+0000,573104,2,R,1,[]
XenoAmess/metasploit-java-external-module,java external module for metasploit framework.,https://github.com/XenoAmess/metasploit-java-external-module,['metasploit module OR payload'],1,2024-10-28T02:14:25+0000,7242,2,Java,0,[]
ycdxsb/PocOrExp_in_Github,"Automatically Collect POC or EXP from GitHub by CVE ID.  If you are unable to find the POC/EXP on GitHub, you can also check here: https://pocorexps.nsa.im/",https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2024-10-28T04:57:24+0000,539013,915,Python,199,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2024-10-28T01:45:33+0000,3725,317,HTML,20,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2024-10-28T05:09:12+0000,3810,234,Python,18,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2024-10-28T04:01:07+0000,73703,6590,TypeScript,827,[]
pmalmsten/tension-wrench,Tension Wrench is an interactive security brainstorming guide website that helps software engineers brainstorm things attackers might try to do to exploit a software system and ways to defend against them.,https://github.com/pmalmsten/tension-wrench,['exploit'],1,2024-10-28T04:01:15+0000,12642,3,TypeScript,0,[]
Winds-Studio/Surf,Fix exploits and remove illegal/NBT items for anarchy servers,https://github.com/Winds-Studio/Surf,['exploit'],1,2024-10-28T00:38:26+0000,2151,23,Java,4,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-10-28T14:36:19+0000,415605,6543,HTML,833,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2024-10-28T00:14:40+0000,10805,0,,1,[]
skentagon/CVE-2021-41773,None,https://github.com/skentagon/CVE-2021-41773,['cve-2 OR cve_2'],1,2024-10-28T08:59:16+0000,11,0,Python,0,['CVE-2021-41773']
GhostTroops/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/GhostTroops/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2024-10-28T01:06:50+0000,1406,657,Shell,119,[]
GamerHack/GamerHack.github.io,PS4 _ PS5 Jailbreak for all exploitable firmwares,https://github.com/GamerHack/GamerHack.github.io,['exploit'],1,2024-10-28T10:14:46+0000,36845,68,JavaScript,36,[]
teknologi-umum/pesto,Remote Code Execution Engine that lets you execute any piece of code on a remote server via REST API,https://github.com/teknologi-umum/pesto,"['rce', 'remote code execution']",2,2024-10-28T01:50:25+0000,2915,37,TypeScript,6,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2024-10-28T02:17:55+0000,235366,270,Go,58,[]
lactf/lactf-website,"LA CTF hosted by ACM Cyber & Psi Beta Rho! Website for the largest annual cybersecurity competition at UCLA! Whether you are tackling your first exploit or have professional experience, there will be challenges just right for you!",https://github.com/lactf/lactf-website,['exploit'],1,2024-10-28T00:52:24+0000,26600,11,JavaScript,4,[]
mawg0ud/VulnVortex,"A tool for network scanning, vulnerability assessment, exploitation, and report generation.",https://github.com/mawg0ud/VulnVortex,['exploit'],1,2024-10-28T01:49:16+0000,66,3,Python,1,[]
kamalmjt/emerging-attackers,"Emerging attacks is a blacklist of Malicious IPs that perform live attacks, the blacklist is updated every 24 hours. The blacklist includes any IP address that has performed port scans, brute force attacks, SQL injection attempts, LDAP, local or remote fil",https://github.com/kamalmjt/emerging-attackers,['exploit'],1,2024-10-28T00:04:57+0000,642,1,,0,[]
c0dejump/HExHTTP,Header Exploitation HTTP,https://github.com/c0dejump/HExHTTP,['exploit'],1,2024-10-28T15:02:42+0000,1624,140,Python,17,[]
minimike86/TwitchRCE,Twitch Chat Bot that allows viewers to run arbitrary code on a willing broadcasters machine,https://github.com/minimike86/TwitchRCE,['rce'],1,2024-10-28T04:30:45+0000,308,3,Python,0,[]
FFJ1/Roblox-Exploits,None,https://github.com/FFJ1/Roblox-Exploits,['exploit'],1,2024-10-28T13:58:03+0000,29801,1,Lua,5,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2024-10-28T01:03:58+0000,260818,156,Go,21,[]
naf419/tplink_deco_exploits,Exploits to bypass tplink deco device firmware signature checks,https://github.com/naf419/tplink_deco_exploits,['exploit'],1,2024-10-28T06:28:07+0000,40,4,Python,2,[]
unknownhad/CloudIntel,"This repo contains IOC, malware and malware analysis associated with Public cloud",https://github.com/unknownhad/CloudIntel,['exploit'],1,2024-10-28T07:50:45+0000,13086,244,,21,[]
jrson83/savescum,"A command-line tool & webinterface, to efficiently save scum on an exploitable PS4/PS5.",https://github.com/jrson83/savescum,['exploit'],1,2024-10-28T03:44:39+0000,1798,2,TypeScript,0,[]
husseinmuhaisen/Hypervisor,"The most comprehensive resource for Virtualization with a focus on Cybersecurity, Learn, exploit, read, and create let's make the industry safer by sharing and learning.",https://github.com/husseinmuhaisen/Hypervisor,['exploit'],1,2024-10-28T07:02:51+0000,168,91,,4,[]
cyber-defence-campus/netgear_r6700v3_circled,Demonstrate some functionalities of Morion by generating an exploit for CVE-2022-27646 (stack buffer overflow on Netgear R6700v3 routers).,https://github.com/cyber-defence-campus/netgear_r6700v3_circled,['exploit'],1,2024-10-28T07:04:22+0000,60489,3,Python,0,['CVE-2022-27646']
BenjiTrapp/cisa-known-vuln-scraper,Scraper for daily renewal of the Known Exploited Vulnerabilities Catalog by CISA,https://github.com/BenjiTrapp/cisa-known-vuln-scraper,['exploit'],1,2024-10-28T00:30:50+0000,2130184,5,Jupyter Notebook,1,[]
synfinner/KEVin,The missing API for the CISA Known Exploited Vulnerabilities Catalog. This repository contains the source running at kevin.gtfkd.com,https://github.com/synfinner/KEVin,['exploit'],1,2024-10-28T12:46:28+0000,487,7,HTML,0,[]
p3rception/p3rception,// my bio,https://github.com/p3rception/p3rception,['rce'],1,2024-10-28T11:54:25+0000,276,0,,0,[]
PePeLLee/home-assistant-rce,integration for Rynkowa cena energii elektrycznej (RCE),https://github.com/PePeLLee/home-assistant-rce,['rce'],1,2024-10-28T12:34:23+0000,34,9,Python,2,[]
cultureelerfgoed/rce-thesauri-backup,Automatic thesauri backups from RCE PoolParty,https://github.com/cultureelerfgoed/rce-thesauri-backup,['rce'],1,2024-10-28T05:08:59+0000,505818,0,Python,0,[]
vulsio/vuls-data-raw-exploit-github,None,https://github.com/vulsio/vuls-data-raw-exploit-github,['exploit'],1,2024-10-28T00:16:28+0000,28913,1,,2,[]
vulsio/vuls-data-raw-exploit-inthewild,None,https://github.com/vulsio/vuls-data-raw-exploit-inthewild,['exploit'],1,2024-10-28T00:18:35+0000,29664,6,,2,[]
vulsio/vuls-data-raw-exploit-trickest,None,https://github.com/vulsio/vuls-data-raw-exploit-trickest,['exploit'],1,2024-10-28T00:16:47+0000,94032,0,,0,[]
MY7H404/CVE-2014-6271-Shellshock,"The Shellshock Exploit is a tool designed to efficiently exploit the Shellshock vulnerability (CVE-2014-6271) in susceptible CGI servers, enabling a precise takeover of the target server. Shellshock is a critical security vulnerability that affects the Bas",https://github.com/MY7H404/CVE-2014-6271-Shellshock,"['cve-2 OR cve_2', 'exploit']",2,2024-10-28T13:27:24+0000,965,1,Python,0,['CVE-2014-6271']
CGCL-codes/YiTu,"YiTu is an easy-to-use runtime to fully exploit the hybrid parallelism of different hardwares (e.g., GPU) to efficiently support the execution of various kinds of graph algorithms (e.g., GNNs).",https://github.com/CGCL-codes/YiTu,['exploit'],1,2024-10-28T06:29:18+0000,23891,351,Python,81,[]
Jeanpseven/Backdoors,Backdoor for post exploitation ,https://github.com/Jeanpseven/Backdoors,['exploit'],1,2024-10-28T00:21:14+0000,25,0,Ruby,0,[]
ernestang98/win-exploits,None,https://github.com/ernestang98/win-exploits,['exploit'],1,2024-10-28T16:15:08+0000,127310,1,C++,1,[]
OracleNep/Nday-Exploit-Plan,历史漏洞的细节以及利用方法汇总收集,https://github.com/OracleNep/Nday-Exploit-Plan,['exploit'],1,2024-10-28T01:37:16+0000,28610,99,C,16,[]
vaishnavucv/autoscan,Collection of scripts for automated Vulnerability scaning/exploiting and report generation. [bash/python],https://github.com/vaishnavucv/autoscan,['exploit'],1,2024-10-28T10:38:24+0000,591,1,Python,3,[]
Jeetu855/Binary-Exploitation,None,https://github.com/Jeetu855/Binary-Exploitation,['exploit'],1,2024-10-28T11:31:39+0000,15031,1,Python,1,[]
R3CI/LimeV2-free,The BEST discord raid tool that is FREE atm,https://github.com/R3CI/LimeV2-free,['exploit'],1,2024-10-28T17:12:28+0000,126,32,Python,1,[]
adysec/nuclei_poc,Nuclei POC，每日更新 _ 自动整合全网Nuclei的漏洞POC，实时同步更新最新POC，保存已被删除的POC。通过批量克隆Github项目，获取Nuclei POC，并将POC按类别分类存放，使用Github Action实现（已有11wPOC，已校验有效性并去重）,https://github.com/adysec/nuclei_poc,['exploit'],1,2024-10-28T12:42:35+0000,178910,622,Python,214,[]
emilesean/DApp_Postmortems,"DApp_Postmortems is a repository dedicated to the analysis and reproduction of real-world exploits within the Web 3.0 ecosystem, focusing on Solidity-based decentralized applications (DApps).",https://github.com/emilesean/DApp_Postmortems,['exploit'],1,2024-10-28T09:17:29+0000,11890,0,Solidity,0,[]
0xMarcio/cve,Latest CVEs with their Proof of Concept exploits.,https://github.com/0xMarcio/cve,['exploit'],1,2024-10-28T00:47:54+0000,179758,11,Python,2,[]
0x1iii1ii/PPPwn-Luckfox,PPPwn PS4 Exploit for Luckfox Pico Pro/Max/Plus/Mini,https://github.com/0x1iii1ii/PPPwn-Luckfox,['exploit'],1,2024-10-28T17:02:23+0000,5173,223,HTML,26,[]
muchdogesec/cve2stix,A command line tool that turns NVD CVE records into STIX 2.1 Objects.,https://github.com/muchdogesec/cve2stix,['cve-2 OR cve_2'],1,2024-10-28T09:53:38+0000,410,4,Python,0,[]
synacktiv/octoscan,Octoscan is a static vulnerability scanner for GitHub action workflows.,https://github.com/synacktiv/octoscan,['exploit'],1,2024-10-28T13:06:25+0000,368,162,Go,8,[]
R3DRUN3/sploitcraft,"🏴‍☠️ Hacking Guides, Demos and Proof-of-Concepts 🥷",https://github.com/R3DRUN3/sploitcraft,['sploit'],1,2024-10-28T14:40:39+0000,14113,166,Jupyter Notebook,23,[]
ralvares/ssvc.me,Exploit & Vulnerability Intelligence Repository,https://github.com/ralvares/ssvc.me,['exploit'],1,2024-10-28T16:17:47+0000,48016,18,Python,2,[]
tomwechsler/Ethical_Hacking_and_Penetration_Testing,This repository is all about tips on ethical hacking and penetration testing!,https://github.com/tomwechsler/Ethical_Hacking_and_Penetration_Testing,['exploit'],1,2024-10-28T14:07:16+0000,1291,14,,4,[]
cyinnove/paramx,ParamX is a tool designed to extract and categorize interesting subdomains and parameters from URLs.,https://github.com/cyinnove/paramx,['rce'],1,2024-10-28T12:15:24+0000,2273,6,Go,0,[]
ckbadgujar2003/necr0mancer,A collection of my security research and exploits for learning Cybersecurity,https://github.com/ckbadgujar2003/necr0mancer,['exploit'],1,2024-10-28T05:57:12+0000,16846,0,C++,0,[]
DF1sh/TryHackMe-Rooms,Notes and Answers for some of the THM rooms,https://github.com/DF1sh/TryHackMe-Rooms,['exploit'],1,2024-10-28T16:32:22+0000,682,3,Python,0,[]
20142995/CNVD_crawler,nan,https://github.com/20142995/CNVD_crawler,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2024-10-28T17:08:37+0000,1109,1,Python,2,[]
izrulfizal/rcedu-terminal-sim,None,https://github.com/izrulfizal/rcedu-terminal-sim,['rce'],1,2024-10-28T05:43:21+0000,293,0,Vue,0,[]
thredeisacoder/CTF-Write-ups,"A collection of CTF write-ups focusing on web exploitation and OSINT challenges. Explore solutions, techniques, and insights from various competitions.",https://github.com/thredeisacoder/CTF-Write-ups,['exploit'],1,2024-10-28T16:35:15+0000,23813,10,PHP,0,[]
saisathvik1/binary-exploitation,Source code for Binary Exploitation challenges featured on my channel.,https://github.com/saisathvik1/binary-exploitation,['exploit'],1,2024-10-28T14:13:13+0000,9,1,C,0,[]
MystersCat/Slient-URL-Exploit,"URL Contamination Exploit Muted Java Drive-By downloads can transpire during the act of perusing a website, inaugurating an electronic mail communication.",https://github.com/MystersCat/Slient-URL-Exploit,['exploit'],1,2024-10-28T05:50:09+0000,1249,0,C#,1,[]
MystersCat/Discord-Image-Logger-Stealer,"Ephemeral discourse is embodied by the likes of Messenger Sessions, the digital portraits of Accounts, and the enigmatic Token",https://github.com/MystersCat/Discord-Image-Logger-Stealer,['exploit'],1,2024-10-28T05:54:03+0000,634,0,C#,0,[]
MystersCat/PDF-FUD-Exploit,"A meticulous scrutiny of the Exploit PDFs innards exposes a network of malevolence, unveiling both the nefarious hyperlink and the URL that precipitates",https://github.com/MystersCat/PDF-FUD-Exploit,['exploit'],1,2024-10-28T05:50:04+0000,518,0,C++,0,[]
MystersCat/HTA-Exploit,Microsoft Windows HTA (HTML Application) - Pinnacle of Remote Code Execution,https://github.com/MystersCat/HTA-Exploit,"['exploit', 'remote code execution']",2,2024-10-28T04:59:34+0000,547,0,C#,0,[]
MystersCat/Jpg-Png-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"In the hushed galleries of the Silent JPG Exploit, a symphony shrouded in enigma unfurls—an opus named silent-jpg-exploit-2018—a title that reverberates through the annals of intrigue.",https://github.com/MystersCat/Jpg-Png-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-10-28T05:57:11+0000,855,0,C++,0,[]
ItzMaro/Xeno,Xeno: An external script executor for Roblox made entirely in C++. It uses a working but semi-detected method of overwriting the bytecode of a corescript to manage script execution,https://github.com/ItzMaro/Xeno,['exploit'],1,2024-10-28T13:27:58+0000,2052,8,C++,1,[]
tiredperson47/malsploits,scripted out exploits and shitty malware,https://github.com/tiredperson47/malsploits,['exploit'],1,2024-10-28T08:29:06+0000,7,0,Shell,0,[]
BlackGokussj2/Roblox-Nihon,"Nihon is a leading Roblox exploit founded in 2020, known for its intuitive user interface, robust features, and exceptional performance. Developed by top industry professionals, it offers enhanced security, customization options, and a globally trusted ser",https://github.com/BlackGokussj2/Roblox-Nihon,['exploit'],1,2024-10-28T05:46:19+0000,749,0,C++,0,[]
azoresn/Roblox-Nihon,"Nihon is a leading Roblox exploit founded in 2020, known for its intuitive user interface, robust features, and exceptional performance. Developed by top industry professionals, it offers enhanced security, customization options, and a globally trusted ser",https://github.com/azoresn/Roblox-Nihon,['exploit'],1,2024-10-28T05:46:23+0000,749,13,C++,0,[]
5ka0/Roblox-Bunni,"Bunni is a premier Roblox exploiting platform, renowned for its cutting-edge tools, rapid updates, and robust support. Developed by experienced professionals, it ensures maximum efficiency, security, and a seamless user experience with features like HWID s",https://github.com/5ka0/Roblox-Bunni,['exploit'],1,2024-10-28T05:46:23+0000,190,8,C#,0,[]
ExampleST/UAC-Bypass-FUD,"UAC bypass, Elevate, Persistence methods",https://github.com/ExampleST/UAC-Bypass-FUD,"['exploit', 'uac bypass']",2,2024-10-28T05:54:34+0000,365,3,C#,1,[]
315732/automatic-palm-tree,"My notes provide a structured approach to solving cybersecurity challenges, focusing on a methodical breakdown of complex problems. They cover techniques such as vulnerability analysis, exploitation, reverse engineering, and secure coding practices.",https://github.com/315732/automatic-palm-tree,['exploit'],1,2024-10-28T02:54:44+0000,3413,0,,0,[]
viniciusdsandrade/e-commerce-with-spring-microservices,"Development of microservices with Spring Boot and Spring Cloud, exploiting distributed standards such as Configuration Servers, Eureka, API Gateway, Kafka, Feign, Zipkin and Keycloak. Infrastructure configured with Docker and Docker Compose. ",https://github.com/viniciusdsandrade/e-commerce-with-spring-microservices,['exploit'],1,2024-10-28T12:56:22+0000,314,0,Java,0,[]
EduConnect273/Common-Ground-World-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Api,Bot that automates farming and clicker activities in Common Ground World game. Includes crypto integration and API support. Features cheats to maximize profits and improve gameplay efficiency.,https://github.com/EduConnect273/Common-Ground-World-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Api,['exploit'],1,2024-10-28T05:57:12+0000,410,0,C#,0,[]
ArtFusion32/Chainmonsters-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,Bot that automates farming and clicker activities in Chainmonsters game. Features include crypto token integration and API support. Equipped with cheats and hacks to maximize profits and enhance gameplay efficiency.,https://github.com/ArtFusion32/Chainmonsters-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,['exploit'],1,2024-10-28T05:55:33+0000,775,0,C#,0,[]
ArtFusion32/Brilliant-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,Bot that automates farming and clicker activities in Brilliant Crypto game. Features include crypto token integration and API support. Designed with cheats and hacks to optimize profits and enhance gameplay efficiency.,https://github.com/ArtFusion32/Brilliant-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,['exploit'],1,2024-10-28T05:55:32+0000,768,0,C#,0,[]
AIFrontirs42/Qorpo-World-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,Bot that automates farming and clicker activities in Qorpo World game. Includes crypto token integration and API support. Features cheats and hacks to maximize profit and enhance gameplay efficiency. Includes Telegram support for effective management.,https://github.com/AIFrontirs42/Qorpo-World-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,['exploit'],1,2024-10-28T05:47:37+0000,736,0,C#,0,[]
AIFrontirs42/LumiTerra-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,Bot that automates farming and clicker activities in LumiTerra game. Includes crypto token integration and API support. Features cheats and hacks to maximize profit. Managed via Telegram for efficient game control.,https://github.com/AIFrontirs42/LumiTerra-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,['exploit'],1,2024-10-28T05:53:33+0000,821,0,C#,0,[]
AIFrontirs42/Pancake-Protectors-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,Bot that automates farming and clicker activities in Pancake Protectors game. Includes crypto token integration and API support. Equipped with cheats and hacks to maximize profit and enhance gameplay efficiency. Managed via Telegram for optimal game manage,https://github.com/AIFrontirs42/Pancake-Protectors-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,['exploit'],1,2024-10-28T05:52:24+0000,502,0,C#,0,[]
EduConnect273/Chibi-Clash-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,Bot that automates farming and clicker activities in Chibi Clash game. Features include crypto token integration and API support. Designed with cheats and hacks to optimize profits and enhance gameplay efficiency.,https://github.com/EduConnect273/Chibi-Clash-Crypto-Bot-Crypto-Game-Auto-Farm-Clicker-Cheat-Token-Hack-Api,['exploit'],1,2024-10-28T05:52:03+0000,519,0,C#,0,[]
