full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2021-12-18T01:01:44+0000,664202,25869,Ruby,11821,[]
ValtteriL/Detect-Log4Shell,Powershell script to check log files for Log4Shell exploitation,https://github.com/ValtteriL/Detect-Log4Shell,['exploit'],1,2021-12-18T08:32:03+0000,5,0,PowerShell,1,[]
Kr0ff/CVE-2021-44228,Log4Shell Proof of Concept (CVE-2021-44228),https://github.com/Kr0ff/CVE-2021-44228,['cve-2 OR cve_2'],1,2021-12-18T13:16:34+0000,1101,3,Python,0,['CVE-2021-44228']
sonicps/simpel,exploit 900 leeful mod switch bahasa indonesia,https://github.com/sonicps/simpel,['exploit'],1,2021-12-18T01:34:40+0000,2780,0,HTML,0,[]
Grupo-Kapa-7/CVE-2021-44228-Log4j-PoC-RCE,PoC RCE Log4j CVE-2021-4428 para pruebas,https://github.com/Grupo-Kapa-7/CVE-2021-44228-Log4j-PoC-RCE,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2021-12-18T18:40:56+0000,14340,0,Java,0,"['CVE-2021-44228', 'CVE-2021-4428']"
Zard-ethan/JNDI-Injection-Exploit-1.0-SNAPSHOT-all,JNDI-Injection-Exploit-1.0-SNAPSHOT-all,https://github.com/Zard-ethan/JNDI-Injection-Exploit-1.0-SNAPSHOT-all,['exploit'],1,2021-12-18T08:56:11+0000,9458,0,,0,[]
Narasimha1997/py4jshell,Simulating Log4j Remote Code Execution (RCE) vulnerability in a flask web server using python's logging library with custom formatter that simulates lookup substitution by executing remote exploit code.,https://github.com/Narasimha1997/py4jshell,"['exploit', 'rce', 'remote code execution']",3,2021-12-18T11:22:22+0000,15,40,Python,5,[]
antoinechauvn/icmpdoor,Exploitation de la trame ICMP dans le cadre d'une attaque d'un réseaux local. Craft de paquets et modification de l'utilisation de la trame.,https://github.com/antoinechauvn/icmpdoor,['exploit'],1,2021-12-18T00:53:40+0000,20,0,Python,0,[]
Psmths/reave,WIP Post-exploitation framework tailored for hypervisors.,https://github.com/Psmths/reave,['exploit'],1,2021-12-18T05:19:48+0000,98,0,Python,0,[]
For-ACGN/Log4Shell,Check and exploit log4j2 vulnerability with single Go program.,https://github.com/For-ACGN/Log4Shell,"['exploit', 'vulnerability poc']",2,2021-12-18T06:28:19+0000,3421,8,Go,3,[]
Nikolas-Charalambidis/cve-2021-44228,None,https://github.com/Nikolas-Charalambidis/cve-2021-44228,['cve-2 OR cve_2'],1,2021-12-18T13:45:25+0000,120,0,Java,0,['CVE-2021-44228']
Tolaju/Laplace---Shellcode-launcher,"Laplace es un launcher/Stub externo de shellcode runtime en desarrollo por un autodidacta, para el Spyware Medusa.",https://github.com/Tolaju/Laplace---Shellcode-launcher,['shellcode'],1,2021-12-18T00:12:07+0000,15,2,C++,0,[]
Pengfei-Lu/CVE-2021-44228-Apache-Log4j-Rce,None,https://github.com/Pengfei-Lu/CVE-2021-44228-Apache-Log4j-Rce,"['cve-2 OR cve_2', 'rce']",2,2021-12-18T01:00:19+0000,0,0,Java,0,['CVE-2021-44228']
IcmpOff/Laravel-Valet-2.0.3-Local-Privilege-Escalation-Exploit,None,https://github.com/IcmpOff/Laravel-Valet-2.0.3-Local-Privilege-Escalation-Exploit,['exploit'],1,2021-12-18T01:25:36+0000,0,0,Python,0,[]
GaJinKim/exploitive-rock-paper-scissors,None,https://github.com/GaJinKim/exploitive-rock-paper-scissors,['exploit'],1,2021-12-18T01:49:07+0000,0,0,,0,[]
Tex7ure/exploit-center,Private tools exploit by me,https://github.com/Tex7ure/exploit-center,['exploit'],1,2021-12-18T03:30:21+0000,0,0,,0,[]
jnz-dev/PL-Exploiter-DB,A Database of exploiters for a dead game with no anti cheat.,https://github.com/jnz-dev/PL-Exploiter-DB,['exploit'],1,2021-12-18T11:27:27+0000,12,0,,0,[]
Contrast-Security-OSS/safelog4j,A Java instrumentation agent for log4shell that both verifies exploitability AND prevents exploits.,https://github.com/Contrast-Security-OSS/safelog4j,['exploit'],1,2021-12-18T00:27:13+0000,321,10,Java,7,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-12-18T05:08:22+0000,232996,6695,C,1840,[]
GianlucaUlivi/log4j-firewall-blacklist-builder,"Provides script to download and format public IP lists related to the Log4j exploit. Current format includes: plain list, Cisco ASA Network Group.",https://github.com/GianlucaUlivi/log4j-firewall-blacklist-builder,['exploit'],1,2021-12-18T00:54:30+0000,9,1,Python,0,[]
cyberxml/log4j-poc,A Docker based LDAP RCE exploit demo for CVE-2021-44228 Log4Shell,https://github.com/cyberxml/log4j-poc,"['cve poc', 'exploit', 'rce', 'rce poc']",4,2021-12-18T01:08:59+0000,42878,10,Java,2,['CVE-2021-44228']
fullhunt/log4j-scan,"A fully automated, accurate, and extensive scanner for finding log4j RCE CVE-2021-44228 ",https://github.com/fullhunt/log4j-scan,['rce'],1,2021-12-18T11:03:37+0000,82,1870,Python,407,['CVE-2021-44228']
hupe1980/scan4log4shell,Scanner to detect vulnerable log4j versions on your file-system or to send specially crafted requests and catch callbacks of systems that are impacted by log4j log4shell vulnerability,https://github.com/hupe1980/scan4log4shell,['rce'],1,2021-12-18T07:16:17+0000,4093,6,Go,1,[]
tippexs/nginx-njs-waf-cve2021-44228,NGINX njs based request inspection configuration for IOCs of Log4Shell vulnerability,https://github.com/tippexs/nginx-njs-waf-cve2021-44228,['cve-2 OR cve_2'],1,2021-12-18T11:04:46+0000,17,14,JavaScript,6,[]
rajasoun/log4j-zero-day-exploit,Log4j Zero-Day Exploit,https://github.com/rajasoun/log4j-zero-day-exploit,['exploit'],1,2021-12-18T18:39:58+0000,69,0,Java,1,[]
