match,match_weight,repo_url,repo_full_name,repo_id
GHSA-CVV5-9H9W-QP2M,0.00055279,https://github.com/20142995/wxvl,20142995/wxvl,889432703
GHSA-CVV5-9H9W-QP2M,0.00000803,https://github.com/trickest/cve,trickest/cve,454015416
