full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-10-06T00:06:18+0000,803055,28368,Ruby,12550,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2022-10-06T04:48:13+0000,9200193,91,Python,11,[]
Tardcircus/CVE2016-6210,CVE 2016-6210 OpenSSH 7.2p2 Time response vulnerability to enumerate usernames,https://github.com/Tardcircus/CVE2016-6210,['cve-2 OR cve_2'],1,2022-10-06T01:57:02+0000,5,0,Python,0,[]
d3duct1v/CVE-2022-41040,Code set relating to CVE-2022-41040,https://github.com/d3duct1v/CVE-2022-41040,['cve-2 OR cve_2'],1,2022-10-06T01:27:51+0000,4,0,Python,0,['CVE-2022-41040']
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-u,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-u,['exploit'],1,2022-10-06T00:14:27+0000,1,1,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-u,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-u,['exploit'],1,2022-10-06T00:13:36+0000,1,1,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-u,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-u,['exploit'],1,2022-10-06T00:12:45+0000,1,1,,0,[]
CodingRanjith/hackingtoolkit,ALL IN ONE Hacking Tool For Hackers New Version Beginner to Advanced Tool,https://github.com/CodingRanjith/hackingtoolkit,['metasploit module OR payload'],1,2022-10-06T02:41:40+0000,6278,0,Python,0,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2022-10-06T00:01:42+0000,1342,56,,6,[]
emanuelepicas/UsefullExploits,This repository contains various snippet code in order to exploit system,https://github.com/emanuelepicas/UsefullExploits,['exploit'],1,2022-10-06T04:56:58+0000,307,0,PHP,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2022-10-06T01:54:54+0000,14929,23,Go,10,[]
jake-k-38/win-ioc-detect,Powershell Exploit detection for Windows,https://github.com/jake-k-38/win-ioc-detect,['exploit'],1,2022-10-06T03:13:50+0000,94,1,PowerShell,0,[]
JosephTLucas/CISA_KNOWN_EXPLOITED_VULNERABILITIES_CATALOG,Git Scraping project for CISA Known Exploited Vulnerability Catalog,https://github.com/JosephTLucas/CISA_KNOWN_EXPLOITED_VULNERABILITIES_CATALOG,['exploit'],1,2022-10-06T02:25:39+0000,1202,2,,2,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2022-10-06T02:19:52+0000,1473,134,HTML,28,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2022-10-06T02:25:44+0000,12791,4929,Python,682,[]
