full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2022-04-19T00:20:25+0000,269701,301,Ruby,86,[]
illusion173/SE300_Metasploits,Our SE300 workspace!,https://github.com/illusion173/SE300_Metasploits,['metasploit module OR payload'],1,2022-04-19T00:33:37+0000,4357,0,Python,0,[]
j4k0m/loader-CVE-2020-14343,A web application vulnerable to CVE-2020-14343 insecure deserialization leading to command execution in PyYAML package.,https://github.com/j4k0m/loader-CVE-2020-14343,['cve-2 OR cve_2'],1,2022-04-19T02:09:57+0000,0,0,HTML,0,['CVE-2020-14343']
Eddi0x/Full-Silent-PDF-Exploit,None,https://github.com/Eddi0x/Full-Silent-PDF-Exploit,['exploit'],1,2022-04-19T01:24:25+0000,0,0,,0,[]
Eddi0x/Excel-Exploit-Silent-Macro,None,https://github.com/Eddi0x/Excel-Exploit-Silent-Macro,['exploit'],1,2022-04-19T01:22:28+0000,2,0,,0,[]
cxosmo/n-day_exploits,None,https://github.com/cxosmo/n-day_exploits,['exploit'],1,2022-04-19T01:24:04+0000,0,0,Python,0,[]
H4cknetDump/EXPLOIT9.00,None,https://github.com/H4cknetDump/EXPLOIT9.00,['exploit'],1,2022-04-19T01:37:06+0000,356,0,JavaScript,0,[]
sentinelblue/CVE-2022-29072,7-Zip through 21.07 on Windows allows privilege escalation and command execution when a file with the .7z extension is dragged to the Help>Contents area.,https://github.com/sentinelblue/CVE-2022-29072,['cve-2 OR cve_2'],1,2022-04-19T00:04:22+0000,75,2,PowerShell,0,['CVE-2022-29072']
zeroChen00/github_cve-rce_monitoring,github cve/rce资讯监测,https://github.com/zeroChen00/github_cve-rce_monitoring,['rce'],1,2022-04-19T01:48:31+0000,9,0,Python,0,[]
Exploitables/ExFreePool-Vulnerability,My research into taking advantage of ExFreePool primitives.,https://github.com/Exploitables/ExFreePool-Vulnerability,['exploit'],1,2022-04-19T00:24:07+0000,251,0,C,1,[]
XmasSnow/CVE-2022-26809-RCE,None,https://github.com/XmasSnow/CVE-2022-26809-RCE,"['cve-2 OR cve_2', 'rce']",2,2022-04-19T02:24:34+0000,17,28,Python,9,['CVE-2022-26809']
zan8in/afrog,一个挖洞工具 - A tool for finding vulnerabilities,https://github.com/zan8in/afrog,['vulnerability poc'],1,2022-04-19T01:13:00+0000,2162,93,Go,19,[]
nathants/aws-rce,adhoc execution in aws lambda,https://github.com/nathants/aws-rce,['rce'],1,2022-04-19T01:02:12+0000,283,0,Go,0,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2022-04-19T02:30:31+0000,218786,146,REXX,13,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2022-04-19T00:26:11+0000,85934,2,Jupyter Notebook,0,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2022-04-19T01:47:05+0000,4786291,39,Python,5,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2022-04-19T02:01:27+0000,8825,87,HTML,23,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2022-04-19T01:59:01+0000,22439,3,Python,0,[]
P-DennyGamingYT/PDennSploit,#1 FREE SCRIPT UTILITY,https://github.com/P-DennyGamingYT/PDennSploit,['sploit'],1,2022-04-19T00:28:18+0000,12443,1,,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2022-04-19T01:13:28+0000,95731,360,Python,104,[]
ARPSyndicate/xlocate,the ultimate exploits/references finder,https://github.com/ARPSyndicate/xlocate,['exploit'],1,2022-04-19T00:21:33+0000,111078,28,Python,5,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2022-04-19T00:03:56+0000,480814,51,,20,[]
0xb0bb/karkinos,A thorough library database to assist with binary exploitation tasks.,https://github.com/0xb0bb/karkinos,['exploit'],1,2022-04-19T00:49:45+0000,544134,184,Python,15,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2022-04-19T00:47:28+0000,23459,35,,19,[]
jeremypelletier/zeroday-unlicensed,None,https://github.com/jeremypelletier/zeroday-unlicensed,['zeroday'],1,2022-04-19T02:31:09+0000,0,0,,0,[]
