full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
horusgit-sh/C-projects2,Building on Basics. Hacking The Art of Exploitation ,https://github.com/horusgit-sh/C-projects2,['exploit'],1,2025-03-10T22:50:19+0000,0,0,C,0,[]
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2025-03-10T01:28:44+0000,1095073,35004,Ruby,14199,[]
spaze/exploited.cz,https://exploited.cz,https://github.com/spaze/exploited.cz,['exploit'],1,2025-03-10T03:58:04+0000,3601,8,HTML,2,[]
veltzer/pytconf,"Configuration, command line and injection framework for python",https://github.com/veltzer/pytconf,['command injection'],1,2025-03-10T02:50:19+0000,2348,0,Python,12,[]
malwaredllc/byob,"An open-source post-exploitation framework for students, researchers and developers.",https://github.com/malwaredllc/byob,['exploit'],1,2025-03-10T23:35:13+0000,39653,9113,Python,2138,[]
k8gege/k8gege.github.io,K8博客 k8gege.org,https://github.com/k8gege/k8gege.github.io,['exploit'],1,2025-03-10T12:40:48+0000,598954,42,HTML,12,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2025-03-10T04:33:14+0000,5785734,587,REXX,49,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2025-03-10T00:32:18+0000,645768,6756,,1213,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2025-03-10T14:56:24+0000,87361,83,,38,[]
ppepos/inf600c,Sécurité des logiciels et exploitation de vulnérabilités,https://github.com/ppepos/inf600c,['exploit'],1,2025-03-10T20:33:50+0000,26439,12,JavaScript,6,[]
jm33-m0/emp3r0r,Linux/Windows post-exploitation framework made by linux user,https://github.com/jm33-m0/emp3r0r,['exploit'],1,2025-03-10T23:53:23+0000,151006,1508,Go,264,[]
psyrun/Microsoft.VulnerabilityExploitation,Reversing Binaries,https://github.com/psyrun/Microsoft.VulnerabilityExploitation,['exploit'],1,2025-03-10T04:30:45+0000,104420,0,Python,0,[]
aryanguenthner/365,"BlueTeam, RedTeam, Bug bounty, CTI, OSINT, Threat Hunting, Network and Web Recon, Discovery, Enumeration, Vulnerability Mapping, Exploitation, Reporting, Darkweb, Deepweb, Research",https://github.com/aryanguenthner/365,['exploit'],1,2025-03-10T03:36:25+0000,50045,54,Shell,8,[]
KirthiNadesn/Penetration_Testing_Metasploitable2,Penetration testing project report on Metasploitable2 using Kali Linux.,https://github.com/KirthiNadesn/Penetration_Testing_Metasploitable2,['metasploit module OR payload'],1,2025-03-10T21:02:25+0000,1309,0,,0,[]
sLEWW1337/FiveM-External-Cheat-KeyAuth-System,"FiveM External cheat, offers various features like aimbot, triggerbot, exploits, and customizable settings, enhancing the gameplay experience.",https://github.com/sLEWW1337/FiveM-External-Cheat-KeyAuth-System,['exploit'],1,2025-03-10T20:06:50+0000,1352,1,C++,0,[]
