full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2025-01-14T10:37:59+0000,17775,7895,Python,914,[]
poissonconsulting/klexdatr,An R package of data from the Kootenay Lake Exploitation Study,https://github.com/poissonconsulting/klexdatr,['exploit'],1,2025-01-14T18:04:41+0000,38563,0,R,1,[]
threat9/routersploit,Exploitation Framework for Embedded Devices,https://github.com/threat9/routersploit,['exploit'],1,2025-01-14T16:52:31+0000,1911,12298,Python,2318,[]
cultureelerfgoed/sparql,In deze repositories worden openbare SPARQL queries verzameld die gebruikt worden op linked datasets van de RCE,https://github.com/cultureelerfgoed/sparql,['rce'],1,2025-01-14T02:13:52+0000,720,0,Python,0,[]
xcube-dev/xcube,"xcube is a Python package for generating and exploiting data cubes powered by xarray, dask, and zarr.",https://github.com/xcube-dev/xcube,['exploit'],1,2025-01-14T16:04:45+0000,400127,203,Python,18,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2025-01-14T04:32:50+0000,4726858,554,REXX,47,[]
bsauce/kernel-security-learning,"Anything about kernel security.  CTF kernel pwn, kernel exploit, kernel fuzz and kernel defense paper, kernel debugging technique, kernel CVE debug.",https://github.com/bsauce/kernel-security-learning,['exploit'],1,2025-01-14T02:34:33+0000,16018,658,C,82,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2025-01-14T00:32:59+0000,630014,6643,,1205,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2025-01-14T00:45:30+0000,92598,83,,39,[]
jm33-m0/emp3r0r,Linux/Windows post-exploitation framework made by linux user,https://github.com/jm33-m0/emp3r0r,['exploit'],1,2025-01-14T12:32:52+0000,139111,1456,Go,253,[]
truongtn/cve-2020-0688,"I made this script for conducting CVE-2020-0688 more rapidly. It helps to improve checking the vuln, reducing hugely steps for that",https://github.com/truongtn/cve-2020-0688,['cve-2 OR cve_2'],1,2025-01-14T09:31:36+0000,4860,1,Python,1,['CVE-2020-0688']
