full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-09-21T04:31:28+0000,2572930,351,REXX,34,[]
neerajlovecyber/neerajlovecyber,"💫 About Me:  🌱 I’m currently learning Web Application Penetration Testing, Binary Exploitation, Reverse Engineering. 💬 Ask me about Ethical Hacking, Network Security, Cryptography.",https://github.com/neerajlovecyber/neerajlovecyber,['exploit'],1,2023-09-21T01:39:02+0000,1330,1,HTML,0,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-09-21T00:31:21+0000,332502,5353,,1049,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-09-21T00:46:22+0000,46807,57,,30,[]
LasCC/Hack-Tools,The all-in-one Red Team extension for Web Pentester 🛠,https://github.com/LasCC/Hack-Tools,['metasploit module OR payload'],1,2023-09-21T01:36:22+0000,39985,4956,TypeScript,581,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-09-21T04:06:55+0000,956229,84,,31,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2023-09-21T00:44:30+0000,173,0,PHP,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-09-21T04:03:04+0000,410453,731,Python,179,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-09-21T01:10:52+0000,3662,220,HTML,14,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-09-21T04:19:16+0000,2903,160,Python,13,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2023-09-21T04:42:11+0000,58325,5538,TypeScript,759,[]
cris-m/Buffer-Overflow-Exploit-Development,This repo explains in details about buffer overflow exploit development for windows executable.,https://github.com/cris-m/Buffer-Overflow-Exploit-Development,['exploit'],1,2023-09-21T02:30:33+0000,107268,23,Python,2,[]
mehadh/Crackbucks,This is a project demonstrating how improperly secured phone lines can be easily exploited by malicious actors. ,https://github.com/mehadh/Crackbucks,['exploit'],1,2023-09-21T03:40:40+0000,10,0,JavaScript,0,[]
memN0ps/arsenal-rs,Rusty Arsenal - A collection of experimental Process Injection and Post-Exploitation Techniques in Rust,https://github.com/memN0ps/arsenal-rs,['exploit'],1,2023-09-21T02:52:54+0000,209097,148,Rust,26,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-09-21T00:09:27+0000,728,567,Shell,111,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-09-21T03:21:49+0000,124379,130,Go,36,[]
Wra7h/FlavorTown,Various ways to execute shellcode ,https://github.com/Wra7h/FlavorTown,['shellcode'],1,2023-09-21T03:23:49+0000,75,449,C#,76,[]
openclarity/vmclarity,"VMClarity is an open source tool for agentless detection and management of Virtual Machine Software Bill Of Materials (SBOM) and security threats such as vulnerabilities, exploits, malware, rootkits, misconfigurations and leaked secrets.",https://github.com/openclarity/vmclarity,['exploit'],1,2023-09-21T04:25:05+0000,17949,59,Go,18,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-09-21T03:10:08+0000,133763,57,Go,11,[]
LuisHDeAvila/htb,repository of resources related to hackthebox and machine exploitation methodologies..,https://github.com/LuisHDeAvila/htb,['exploit'],1,2023-09-21T02:42:02+0000,14,0,Shell,0,[]
ChaiChengXun2/picoCTF-Writeup,"This repository contains comprehensive writeups for various picoCTF challenges, covering domains such as Web Exploitation, Cryptography, Reverse Engineering, Forensics, General Skills, Binary Exploitation, and Uncategorised. Join me on this journey as we e",https://github.com/ChaiChengXun2/picoCTF-Writeup,['exploit'],1,2023-09-21T04:27:34+0000,58,0,Python,0,[]
