full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-02-17T04:44:59+0000,853011,29485,Ruby,12907,[]
Live-Hack-CVE/CVE-2023-0877,Code Injection in GitHub repository froxlor/froxlor prior to 2.0.11. CVE project by @Sn0wAlice,https://github.com/Live-Hack-CVE/CVE-2023-0877,['cve-2 OR cve_2'],1,2023-02-17T06:45:59+0000,1,0,,0,['CVE-2023-0877']
lilmond/roblox_fly_script,Roblox fly exploit script,https://github.com/lilmond/roblox_fly_script,['exploit'],1,2023-02-17T04:09:40+0000,0,0,Lua,0,[]
ps-interactive/labs_secdev_java_third_party_vuln,Vulnerable java package lab that allows rce.,https://github.com/ps-interactive/labs_secdev_java_third_party_vuln,['rce'],1,2023-02-17T04:51:32+0000,0,0,,0,[]
Live-Hack-CVE/CVE-2018-3912,"On Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17, the video-core process insecurely extracts the fields from the ""shard"" table of its SQLite database, leading to a buffer overflow on the stack. The strcpy call overflows the dest",https://github.com/Live-Hack-CVE/CVE-2018-3912,['cve-2 OR cve_2'],1,2023-02-17T06:45:44+0000,1,0,,0,['CVE-2018-3912']
Live-Hack-CVE/CVE-2018-25009,A heap-based buffer overflow was found in libwebp in versions before 1.0.1 in GetLE16(). CVE project by @Sn0wAlice,https://github.com/Live-Hack-CVE/CVE-2018-25009,"['cve-2 OR cve_2', 'heap overflow']",2,2023-02-17T06:45:47+0000,1,0,,0,['CVE-2018-25009']
Live-Hack-CVE/CVE-2020-9453,"In Epson iProjection v2.30, the driver file EMP_MPAU.sys allows local users to cause a denial of service (BSOD) or possibly have unspecified other impact because of not validating input values from IOCtl 0x9C402406 and IOCtl 0x9C40240A. (0x9C402402 has onl",https://github.com/Live-Hack-CVE/CVE-2020-9453,['cve-2 OR cve_2'],1,2023-02-17T06:45:51+0000,1,0,,0,['CVE-2020-9453']
Live-Hack-CVE/CVE-2023-0880,Misinterpretation of Input in GitHub repository thorsten/phpmyfaq prior to 3.1.11. CVE project by @Sn0wAlice,https://github.com/Live-Hack-CVE/CVE-2023-0880,['cve-2 OR cve_2'],1,2023-02-17T06:45:56+0000,1,0,,0,['CVE-2023-0880']
Live-Hack-CVE/CVE-2023-0879,Cross-site Scripting (XSS) - Stored in GitHub repository btcpayserver/btcpayserver prior to 1.7.12. CVE project by @Sn0wAlice,https://github.com/Live-Hack-CVE/CVE-2023-0879,['cve-2 OR cve_2'],1,2023-02-17T06:46:03+0000,1,0,,0,['CVE-2023-0879']
suldyee/Rust-Cheat,🔥 _ Cheat with a simple GUI made for Rust _ UNDETECTED _ AIMBOT _ ESP _ FLY _ NO RECOIL _ INFINITE AMMO _ MORE,https://github.com/suldyee/Rust-Cheat,['exploit'],1,2023-02-17T14:54:37+0000,21,3,,0,[]
Live-Hack-CVE/CVE-2023-0878,Cross-site Scripting (XSS) - Generic in GitHub repository nuxt/framework prior to 3.2.1. CVE project by @Sn0wAlice,https://github.com/Live-Hack-CVE/CVE-2023-0878,['cve-2 OR cve_2'],1,2023-02-17T06:46:07+0000,1,0,,0,['CVE-2023-0878']
