full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-07-08T04:31:22+0000,978606,312,REXX,31,[]
Flickworld/Random-Roblox-Exploit,...,https://github.com/Flickworld/Random-Roblox-Exploit,['exploit'],1,2023-07-08T00:16:10+0000,1164,0,Lua,0,[]
JorgeRh4ck/CVE-Exploits,None,https://github.com/JorgeRh4ck/CVE-Exploits,['exploit'],1,2023-07-08T04:07:00+0000,2,0,,0,[]
orsuprasad/AD-Exploitation-Basics,None,https://github.com/orsuprasad/AD-Exploitation-Basics,['exploit'],1,2023-07-08T01:59:08+0000,36,0,,0,[]
SzymonRat/Security-scripts-and-hacking-techniques,"This repository contains security scripts and hacks useful for privielges escalation (Linux & Windows), dockers escape, antivirus bypass, post exploitation (Linux & Windows) and many other topics",https://github.com/SzymonRat/Security-scripts-and-hacking-techniques,['exploit'],1,2023-07-08T02:39:48+0000,27,0,,0,[]
King0fDaves/ZeroDay-Watch,None,https://github.com/King0fDaves/ZeroDay-Watch,['zeroday'],1,2023-07-08T02:42:57+0000,586,0,Svelte,0,[]
ps-interactive/lab_ssti-remote-code-execution-attack-chain,nan,https://github.com/ps-interactive/lab_ssti-remote-code-execution-attack-chain,['remote code execution'],1,2023-07-08T00:22:00+0000,23925,0,Python,0,[]
justakazh/CVE_Database,The Common Vulnerabilities Exposures (CVE) Database,https://github.com/justakazh/CVE_Database,"['0day', 'zeroday']",2,2023-07-08T00:16:21+0000,237140,1,,0,[]
skayblye/tryhackme-machines-exploits,"Some exploits made for the machines on tryhackme, simply to practice the Python language.",https://github.com/skayblye/tryhackme-machines-exploits,['exploit'],1,2023-07-08T03:40:59+0000,167,1,Python,0,[]
wtfplayer/redemption,A repository full of scripts/exploits that include pranking in irl and trolling.,https://github.com/wtfplayer/redemption,['exploit'],1,2023-07-08T01:46:06+0000,286,1,Lua,0,[]
EugenMayer/cisa-known-exploited-mirror,None,https://github.com/EugenMayer/cisa-known-exploited-mirror,['exploit'],1,2023-07-08T00:06:58+0000,578,2,,0,[]
Live-Hack-CVE/POC,This is the POC FULL DATABASE for the website. Feel free to propuse new source for POCs,https://github.com/Live-Hack-CVE/POC,"['cve poc', 'vulnerability poc']",2,2023-07-08T03:03:04+0000,28673,58,Shell,5,[]
firmansec/RCE,None,https://github.com/firmansec/RCE,['rce'],1,2023-07-08T01:02:48+0000,37,0,Python,0,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-07-08T02:41:28+0000,101576,34,Go,5,[]
rejections/Aukey-WR-R01-0day-RCE,RCE exploit for the Aukey WR-R01 router. This backdoors the router and enables telnet access by creating another root user. ,https://github.com/rejections/Aukey-WR-R01-0day-RCE,"['0day', 'exploit', 'rce']",3,2023-07-08T00:24:13+0000,2,1,Python,0,[]
rodolfomarianocy/AD-Exploitation-Basics,Repository with quick triggers to help during Pentest in an Active Directory environment.,https://github.com/rodolfomarianocy/AD-Exploitation-Basics,['exploit'],1,2023-07-08T00:35:48+0000,222,11,,2,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-07-08T00:30:19+0000,278413,5158,,1006,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-07-08T00:15:54+0000,53131,3708,Go,439,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-07-08T02:22:48+0000,97992,84,Go,30,[]
