full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
v3n0m-Scanner/V3n0M-Scanner,Popular Pentesting scanner in Python3.6 for SQLi/XSS/LFI/RFI and other Vulns,https://github.com/v3n0m-Scanner/V3n0M-Scanner,"['exploit', 'metasploit module OR payload']",2,2022-04-24T06:16:25+0000,37334,1099,Python,393,[]
ex4722/kernel_exploitation,None,https://github.com/ex4722/kernel_exploitation,['exploit'],1,2022-04-24T02:12:56+0000,0,0,,0,[]
krishpranav/routerexploiter,A python tools to exploit router,https://github.com/krishpranav/routerexploiter,['exploit'],1,2022-04-24T03:43:04+0000,0,0,,0,[]
Kalhack/GH-Hacking-Tool-Kit,"Trojan Rat Builder(348), Ransomware Builder(17), Crypter(110), Miner(9), Worm(8), Botnet(49), Virus Builder(62), Binder(35), Exploit(42), Keylogger & Stealer(40), Proxy Tool(30), Spoofer(12),Fake program & Sample Virus(64), GSM Box(), CEH Pack(34) & Many M",https://github.com/Kalhack/GH-Hacking-Tool-Kit,['exploit'],1,2022-04-24T03:30:38+0000,0,0,,0,[]
Kalhack/Hacking-Tools-Pack,"Trojan Rat Builder(310), Ransomware Builder(17), Crypter(72), Miner(9), Worm(8), Botnet(25), Virus Builder(9), Binder(25), Exploit(7), Keylogger & Stealer(40), Proxy Tool(9), Spoofer(11),Fake program & Sample Virus(64),Other & Tools(16). Around 𝟔𝟑𝟎 tools, ",https://github.com/Kalhack/Hacking-Tools-Pack,['exploit'],1,2022-04-24T03:28:44+0000,0,0,,0,[]
ExploitPwner/CVE-2021-20038-Mass-RCE,CVE-2021-20038 multithreaded Mass Scanner and Exploiter tool. SonicWall SMA-100 Unauth RCE Exploit,https://github.com/ExploitPwner/CVE-2021-20038-Mass-RCE,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2022-04-24T02:02:55+0000,0,0,,0,['CVE-2021-20038']
netgian/TikTok-Shares,Send automatic shares to your favourites tiktok videos!,https://github.com/netgian/TikTok-Shares,['exploit'],1,2022-04-24T01:48:57+0000,0,0,Python,0,[]
lwcask/gpon-exploit,None,https://github.com/lwcask/gpon-exploit,['exploit'],1,2022-04-24T01:35:00+0000,0,0,Python,0,[]
NoftN/Asakura-Z,My roblox exploit,https://github.com/NoftN/Asakura-Z,['exploit'],1,2022-04-24T06:42:24+0000,1,0,,0,[]
datechies/Exploit,None,https://github.com/datechies/Exploit,['exploit'],1,2022-04-24T09:11:05+0000,11162,0,,0,[]
h3v0x/CVE-2022-29464,WSO2 RCE (CVE-2022-29464) ,https://github.com/h3v0x/CVE-2022-29464,"['cve-2 OR cve_2', 'rce']",2,2022-04-24T00:45:09+0000,4,2,Python,0,['CVE-2022-29464']
haithamaouati/apc,Android payload creator,https://github.com/haithamaouati/apc,['metasploit module OR payload'],1,2022-04-24T08:33:54+0000,203,0,Shell,0,[]
FredRcs/Fortnite-Hack-Esp-Exploits-With-Menu,"Download the repo. Using Visual Studio 2019 open the solution and retarget to your Windows SDK, then rebuild. If any issues arise, ensure you meet the correct dependencies.",https://github.com/FredRcs/Fortnite-Hack-Esp-Exploits-With-Menu,['exploit'],1,2022-04-24T08:18:31+0000,6886,1,C++,0,[]
jfrog/jfrog-CVE-2022-21449,None,https://github.com/jfrog/jfrog-CVE-2022-21449,['cve-2 OR cve_2'],1,2022-04-24T07:07:52+0000,29,31,Python,7,['CVE-2022-21449']
ExploitPwner/CVE-2021-44228-Mass-RCE-Log4j,CVE-2021-44228 Log4J multithreaded Mass Exploitation tool compatible with URL/IP lists. ,https://github.com/ExploitPwner/CVE-2021-44228-Mass-RCE-Log4j,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2022-04-24T01:29:59+0000,2,1,Python,0,['CVE-2021-44228']
paulveillard/cybersecurity-exploit-development,"An ongoing & curated collection of awesome software best practices and techniques, libraries and frameworks, E-books and videos, websites, blog posts, links to github Repositories, technical guidelines and important resources about Exploit Development.",https://github.com/paulveillard/cybersecurity-exploit-development,['exploit'],1,2022-04-24T02:24:43+0000,3958,1,,0,[]
Nailohack/Hacking-Tools-Pack,"Trojan Rat Builder(310), Ransomware Builder(17), Crypter(72), Miner(9), Worm(8), Botnet(25), Virus Builder(9), Binder(25), Exploit(7), Keylogger & Stealer(40), Proxy Tool(9), Spoofer(11),Fake program & Sample Virus(64),Other & Tools(16). Around 𝟔𝟑𝟎 tools, ",https://github.com/Nailohack/Hacking-Tools-Pack,['exploit'],1,2022-04-24T03:44:36+0000,0,0,,0,[]
Nailohack/GH-Hacking-Tool-Kit,"Trojan Rat Builder(348), Ransomware Builder(17), Crypter(110), Miner(9), Worm(8), Botnet(49), Virus Builder(62), Binder(35), Exploit(42), Keylogger & Stealer(40), Proxy Tool(30), Spoofer(12),Fake program & Sample Virus(64), GSM Box(), CEH Pack(34) & Many M",https://github.com/Nailohack/GH-Hacking-Tool-Kit,['exploit'],1,2022-04-24T03:46:09+0000,0,0,,0,[]
Samohack/Hacking-Tools-Pack,"Trojan Rat Builder(310), Ransomware Builder(17), Crypter(72), Miner(9), Worm(8), Botnet(25), Virus Builder(9), Binder(25), Exploit(7), Keylogger & Stealer(40), Proxy Tool(9), Spoofer(11),Fake program & Sample Virus(64),Other & Tools(16). Around 𝟔𝟑𝟎 tools, ",https://github.com/Samohack/Hacking-Tools-Pack,['exploit'],1,2022-04-24T03:52:07+0000,0,0,,0,[]
Samohack/GH-Hacking-Tool-Kit,"Trojan Rat Builder(348), Ransomware Builder(17), Crypter(110), Miner(9), Worm(8), Botnet(49), Virus Builder(62), Binder(35), Exploit(42), Keylogger & Stealer(40), Proxy Tool(30), Spoofer(12),Fake program & Sample Virus(64), GSM Box(), CEH Pack(34) & Many M",https://github.com/Samohack/GH-Hacking-Tool-Kit,['exploit'],1,2022-04-24T03:53:41+0000,0,0,,0,[]
H0QLCoder/Discord-Image-logger-mutil-tool,"Warning Although the hacking community in general are pretty chill nice people there are a lot of bad actors on discord who sell fake things to try and scam people interested in hacking. People will sell things like fake ""One Click"" exploits for 50 dollars",https://github.com/H0QLCoder/Discord-Image-logger-mutil-tool,['exploit'],1,2022-04-24T03:56:27+0000,0,0,,0,[]
JamTheAdventurer/HackedRobloxGames,Roblox Games I Had Completed and hacked/exploited on.,https://github.com/JamTheAdventurer/HackedRobloxGames,['exploit'],1,2022-04-24T05:23:48+0000,0,0,,0,[]
Jasondi666/wso2rce,None,https://github.com/Jasondi666/wso2rce,['rce'],1,2022-04-24T05:40:30+0000,0,0,Python,0,[]
cxosmo/CVE-2021-42697,"Proof of concept exploit for CVE-2021-42697: Akka HTTP 10.1.x before 10.1.15 and 10.2.x before 10.2.7 can encounter stack exhaustion while parsing HTTP headers, which allows a remote attacker to conduct a Denial of Service attack by sending a User-Agent he",https://github.com/cxosmo/CVE-2021-42697,"['cve-2 OR cve_2', 'exploit']",2,2022-04-24T05:55:55+0000,0,0,Python,0,['CVE-2021-42697']
cxosmo/CVE-2022-29548,"Proof of concept exploit for CVE-2022-29548: A reflected XSS issue exists in the Management Console of several WSO2 products. This affects API Manager 2.2.0, 2.5.0, 2.6.0, 3.0.0, 3.1.0, 3.2.0, and 4.0.0; API Manager Analytics 2.2.0, 2.5.0, and 2.6.0; API M",https://github.com/cxosmo/CVE-2022-29548,"['cve-2 OR cve_2', 'exploit']",2,2022-04-24T06:01:39+0000,0,0,Python,0,['CVE-2022-29548']
asdaf-0x/Roblox,Resources for some ROBLOX exploiting related things.,https://github.com/asdaf-0x/Roblox,['exploit'],1,2022-04-24T06:26:05+0000,0,0,Lua,0,[]
LogSec/CVE-2013-0212,None,https://github.com/LogSec/CVE-2013-0212,['cve-2 OR cve_2'],1,2022-04-24T06:17:39+0000,0,0,Python,0,['CVE-2013-0212']
harrychien1311/Two-phase-Deep-learning-based-EDoS-Detection-System,"Cloud computing is currently considered the most cost-effective platform for offering business and consumer IT services over the Internet. However, it is prone to new vulnerabilities. A new type of attack, called an economic denial of sustainability (EDoS)",https://github.com/harrychien1311/Two-phase-Deep-learning-based-EDoS-Detection-System,['exploit'],1,2022-04-24T07:13:08+0000,0,0,Python,0,[]
LogSec/CVE-2013-2006,None,https://github.com/LogSec/CVE-2013-2006,['cve-2 OR cve_2'],1,2022-04-24T07:42:15+0000,0,0,,0,['CVE-2013-2006']
mr-exploit/mr-exploit.github.io,ini merupakan blooger contoh latihan menggunakan react.js,https://github.com/mr-exploit/mr-exploit.github.io,['exploit'],1,2022-04-24T08:23:26+0000,0,0,HTML,0,[]
killvxk/awesome_shell_loaders,shellcode-loaders and beacon-loaders,https://github.com/killvxk/awesome_shell_loaders,['shellcode'],1,2022-04-24T08:35:36+0000,0,1,,0,[]
2661562SUS/POP-IT-SCRIPT-LOADSTRINGS,exploit cheat,https://github.com/2661562SUS/POP-IT-SCRIPT-LOADSTRINGS,['exploit'],1,2022-04-24T08:55:56+0000,0,0,,0,[]
XuMayi/SyntaxSpan,Codes for paper SyntaxSpan: exploiting syntax information for span-based Aspect Sentiment Triplet Extraction.,https://github.com/XuMayi/SyntaxSpan,['exploit'],1,2022-04-24T09:11:17+0000,0,0,Python,0,[]
cyxv/robloxscripts,my scripts for Roblox games / Roblox exploits,https://github.com/cyxv/robloxscripts,['exploit'],1,2022-04-24T08:19:32+0000,87,0,Lua,0,[]
bankThanabat/remote-code-execution,build remote code execution using node.js ,https://github.com/bankThanabat/remote-code-execution,['remote code execution'],1,2022-04-24T08:46:48+0000,49,0,JavaScript,0,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2022-04-24T06:41:04+0000,5341,3223,Python,689,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2022-04-24T02:03:52+0000,495421,53,,21,[]
cocomelonc/peekaboo,Simple undetectable shellcode and code injector launcher example. Inspired by RTO malware development course.,https://github.com/cocomelonc/peekaboo,['shellcode'],1,2022-04-24T07:36:48+0000,2043,14,C++,3,[]
strawbberrys/LuaScripts,"Some Lua scripts I make, some might be useful, some might be useless. Some of these scripts may be Roblox only, and may require a Roblox exploit.",https://github.com/strawbberrys/LuaScripts,['exploit'],1,2022-04-24T00:05:29+0000,46,2,Lua,2,[]
eR072391/cve-2017-5674,None,https://github.com/eR072391/cve-2017-5674,['cve-2 OR cve_2'],1,2022-04-24T04:10:36+0000,40,0,Python,0,['CVE-2017-5674']
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2022-04-24T04:00:49+0000,173435,390,Python,114,[]
ARPSyndicate/cvemon,Monitoring exploits & references for CVEs,https://github.com/ARPSyndicate/cvemon,"['cve poc', 'exploit', 'vulnerability poc']",3,2022-04-24T00:33:10+0000,344627,103,,21,[]
moehw/poc_exploits,🕳️ Proof of Concept exploits and their descriptions for various products,https://github.com/moehw/poc_exploits,"['cve poc', 'exploit']",2,2022-04-24T00:29:09+0000,8,10,Python,1,[]
th3ken-dev/TH3KEN-EDITION,None,https://github.com/th3ken-dev/TH3KEN-EDITION,['exploit'],1,2022-04-24T09:13:58+0000,4680363,4,Lua,0,[]
Curt-Lucas/Vulnerable,"Vulnerabilities, Exploits, POCs, Source Code, Disclosures",https://github.com/Curt-Lucas/Vulnerable,"['exploit', 'vuln poc', 'vulnerability poc']",3,2022-04-24T02:28:00+0000,35965,1,Pascal,0,[]
