full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-06-27T00:00:11+0000,903156,30542,Ruby,13297,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-06-27T04:31:15+0000,732690,310,REXX,31,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-06-27T00:30:11+0000,277744,5089,,999,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-06-27T00:45:11+0000,28879,54,,28,[]
noraj/ctf-party,:triangular_flag_on_post: A CLI tool & library to enhance and speed up script/exploit writing with string conversion/manipulation.,https://github.com/noraj/ctf-party,['exploit'],1,2023-06-27T00:56:42+0000,417,61,Ruby,4,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-06-27T04:04:29+0000,763141,75,,28,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2023-06-27T00:35:37+0000,157,0,PHP,0,[]
mosecorg/mosec,"A high-performance serving framework for ML models, offers dynamic batching and multi-stage pipeline to fully exploit your compute machine",https://github.com/mosecorg/mosec,['exploit'],1,2023-06-27T03:59:19+0000,713,521,Python,40,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-06-27T04:03:37+0000,388558,668,Python,172,[]
lw8192/Red-Team-Rising,Notes for red teamers - from cloud to Active Directory to many things in between. ,https://github.com/lw8192/Red-Team-Rising,['exploit'],1,2023-06-27T00:27:46+0000,1407,33,Python,16,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-06-27T01:54:27+0000,2787,201,HTML,11,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-06-27T04:22:21+0000,2684,135,Python,13,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2023-06-27T03:20:44+0000,26123,5253,TypeScript,741,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2023-06-27T00:41:52+0000,814225,6,Jupyter Notebook,2,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-06-27T00:18:13+0000,183581,5092,HTML,640,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2023-06-27T00:12:27+0000,3389,0,,1,[]
Nigmaz/Pwnable,"Pwnable writeup, practice and scripts exploit.",https://github.com/Nigmaz/Pwnable,['exploit'],1,2023-06-27T03:28:18+0000,25327,6,C,0,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-06-27T00:11:34+0000,785,535,Shell,105,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-06-27T03:11:05+0000,95893,84,Go,30,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-06-27T00:16:07+0000,53129,3677,Go,437,[]
Rylvns/EnvisionExploits,None,https://github.com/Rylvns/EnvisionExploits,['exploit'],1,2023-06-27T02:04:54+0000,1540,4,Lua,0,[]
Flickworld/Random-Roblox-Exploit,...,https://github.com/Flickworld/Random-Roblox-Exploit,['exploit'],1,2023-06-27T04:59:55+0000,884,0,Lua,0,[]
Kwangyun/Pen-Test-Guidebook-Cheatsheet-OSCP-Preperation-,"Documentation of strategies and methods for the OSCP exam ranging from target enumeration, vulnerability assessment, exploits, to privilege escalation.",https://github.com/Kwangyun/Pen-Test-Guidebook-Cheatsheet-OSCP-Preperation-,['exploit'],1,2023-06-27T04:44:22+0000,393,6,,1,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2023-06-27T03:19:19+0000,101670,33,Go,5,[]
yizhiwang96/deepvecfont-v2,[CVPR 2023] DeepVecFont-v2: Exploiting Transformers to Synthesize Vector Fonts with Higher Quality,https://github.com/yizhiwang96/deepvecfont-v2,['exploit'],1,2023-06-27T03:28:37+0000,1633,22,Python,0,[]
Live-Hack-CVE/POC,This is the POC FULL DATABASE for the website. Feel free to propuse new source for POCs,https://github.com/Live-Hack-CVE/POC,"['cve poc', 'vulnerability poc']",2,2023-06-27T04:42:53+0000,32280,56,Shell,5,[]
DarkenedBreeze/darkeneds-exploit-things,None,https://github.com/DarkenedBreeze/darkeneds-exploit-things,['exploit'],1,2023-06-27T01:54:57+0000,144,0,Lua,0,[]
SynthalyUS/Synthaly-Exploits,Roblox exploits with FE features undetected to the client.,https://github.com/SynthalyUS/Synthaly-Exploits,['exploit'],1,2023-06-27T02:00:28+0000,781,1,Lua,0,[]
radlock69/Shellcode-Injector,"this is my first project in rust, im not interested in malware dev, i just did this shellcode injector to get into windows api dev in rust",https://github.com/radlock69/Shellcode-Injector,['shellcode'],1,2023-06-27T03:20:19+0000,8623,3,Rust,0,[]
ZhangTai123/gpt4all-api-exploit-for-window10,我们开发关于 gpt4all 功能的api在win10系统上,https://github.com/ZhangTai123/gpt4all-api-exploit-for-window10,['exploit'],1,2023-06-27T03:45:40+0000,78,1,Python,0,[]
LuciaNishimiya/MangoCord,"MangoCord is a FREE fork of flamecord and waterfall that protects your Minecraft server from bot attacks and exploits with its advanced set of antibot filtering features. MangoCord also fixes bugs, improves performance and adds new functionalities to your ",https://github.com/LuciaNishimiya/MangoCord,['exploit'],1,2023-06-27T04:58:38+0000,1578,1,Shell,0,[]
NekosAreKawaii/Foxglove,A Minecraft Utility Mod for the Quilt Mod Loader.,https://github.com/NekosAreKawaii/Foxglove,['exploit'],1,2023-06-27T04:30:04+0000,514,0,Java,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-i6,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-i6,['exploit'],1,2023-06-27T00:34:55+0000,1,0,,0,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-i6,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-i6,['exploit'],1,2023-06-27T00:35:57+0000,1,0,,0,[]
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-i6,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-i6,['exploit'],1,2023-06-27T00:40:33+0000,1,0,,0,[]
www2171668/ECAI-revised-version,"As we are unable to submit new files (Exploration and Exploitation in Hierarchical Reinforcement Learning with Adaptive Scheduling) in the system at this time, we are temporarily depositing revisions here.",https://github.com/www2171668/ECAI-revised-version,['exploit'],1,2023-06-27T01:33:14+0000,0,0,,0,[]
adhikara13/CVE-2022-4510-WalkingPath,"A Python script for generating exploits targeting CVE-2022-4510 RCE Binwalk. It supports SSH, command execution, and reverse shell options. Exploits are saved in PNG format. Ideal for testing and demonstrations.",https://github.com/adhikara13/CVE-2022-4510-WalkingPath,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2023-06-27T02:29:26+0000,7,0,Python,1,['CVE-2022-4510']
BrennenCopeland/SocialSploit,nan,https://github.com/BrennenCopeland/SocialSploit,['sploit'],1,2023-06-27T03:36:37+0000,6305,0,PHP,0,[]
