repo_id,repo_full_name,file,file_sha1,match
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2015-1701
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2017-0143
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2020-1472
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2020-14882
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2020-5902
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2021-42278
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,CVE-2021-42287
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,MS08-067
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,MS13-053
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,MS15-051
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,MS16-032
197602204,ihebski/A-Red-Teamer-diaries,README.md,a05de553449299f1e6a748d91a88b7a14adfdedd,MS17-010
