full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2024-02-25T04:59:42+0000,24699,6447,Python,821,[]
Makarax2/Escape-From-Tarkov-Eft-Aimbot-esp-Loots-Exploits-Max-Skills-High-Jump,"Developed for Escape From Tarkov and written in C++ and C#. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/Makarax2/Escape-From-Tarkov-Eft-Aimbot-esp-Loots-Exploits-Max-Skills-High-Jump,['exploit'],1,2024-02-25T04:58:56+0000,131,0,C#,0,[]
orphanlol/Nosama,something fr,https://github.com/orphanlol/Nosama,['exploit'],1,2024-02-25T00:27:33+0000,2361,2,HTML,1,[]
EGR-314-Team-305-Spring-2024/EGR-314-Team-305-Spring-2024.github.io,"The Epic of Gilgamesh is a series of Mesopotamian tales that recount the exploits of Gilgamesh, King of Uruk. We learn of his overwhelming power, his friendship with Enkidu, and his quest for eternal life. We also read of a great flood that devastated the ",https://github.com/EGR-314-Team-305-Spring-2024/EGR-314-Team-305-Spring-2024.github.io,['exploit'],1,2024-02-25T03:20:46+0000,6267,0,SWIG,0,[]
Niviana1/Personal-exploit-,None,https://github.com/Niviana1/Personal-exploit-,['exploit'],1,2024-02-25T04:54:49+0000,1116,0,Lua,0,[]
Nanakwameself/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - GitHub - moom825/Discord-RAT-2.0: Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations module",https://github.com/Nanakwameself/Discord-RAT-2.0,['exploit'],1,2024-02-25T03:54:10+0000,11102,0,C#,0,[]
5O4R3S/OutSystems-Exploit,Perform a simple scan on your OutSystems applications.,https://github.com/5O4R3S/OutSystems-Exploit,['exploit'],1,2024-02-25T00:21:46+0000,851,2,Python,0,[]
MaskTron/UAC-Bypass-FUD,"UAC bypass, Elevate, Persistence methods",https://github.com/MaskTron/UAC-Bypass-FUD,['exploit'],1,2024-02-25T04:53:10+0000,165,0,C#,1,[]
yunweiwu/exploittest.github.io,None,https://github.com/yunweiwu/exploittest.github.io,['exploit'],1,2024-02-25T04:41:09+0000,6,0,HTML,0,[]
maxbarkouras/Syscall-Shellcode-Injector,Proof of concept Windows shellcode injector to bypass AV and EDR,https://github.com/maxbarkouras/Syscall-Shellcode-Injector,['shellcode'],1,2024-02-25T04:55:19+0000,33,0,C++,0,[]
Skifcool/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,"A project that offers cheats developed with C++ for DayZ. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/Skifcool/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,['exploit'],1,2024-02-25T04:58:40+0000,617,0,C#,0,[]
Makarax2/Klar-gg-Rainbow-Six-Siege-RS6-Esp-NoRroil-Hwid-Spoofer-Exploit,"External cheat for Rainbow Six Siege offering ESP, aimbot, and various tactical advantages.",https://github.com/Makarax2/Klar-gg-Rainbow-Six-Siege-RS6-Esp-NoRroil-Hwid-Spoofer-Exploit,['exploit'],1,2024-02-25T04:55:31+0000,606,0,C++,0,[]
vulsio/vuls-data-raw-exploit-trickest,None,https://github.com/vulsio/vuls-data-raw-exploit-trickest,['exploit'],1,2024-02-25T00:12:57+0000,76860,0,,0,[]
wiederholtzmotogp/Nezur,"Experience the future of Roblox exploiting with Nezur Roblox Hack, offering a safe and comprehensive suite of cheats including ESP, Aimbot, and more.",https://github.com/wiederholtzmotogp/Nezur,['exploit'],1,2024-02-25T05:01:24+0000,528,2,,0,[]
KhalidKbashi/my-home-lab,"HomeLab Setup with a Firewall, Exploitable machines and Attacker.",https://github.com/KhalidKbashi/my-home-lab,['exploit'],1,2024-02-25T04:51:32+0000,714,0,,0,[]
Gam3rrXD/OperaNitro,"This repo exploits Opera GX's free nitro promotion in order to create an infinite amount of working nitro codes, This program is very basic and it was made as educational material to study the effects of not having csrf validation and such.",https://github.com/Gam3rrXD/OperaNitro,['exploit'],1,2024-02-25T00:42:23+0000,6,0,Python,0,[]
codingcore13/SILENT-PDF-EXPLOIT-CLEAN-br,None,https://github.com/codingcore13/SILENT-PDF-EXPLOIT-CLEAN-br,['exploit'],1,2024-02-25T00:42:43+0000,2,1,,0,[]
codingcore13/SILENT-DOC-EXPLOIT-CLEAN-br,None,https://github.com/codingcore13/SILENT-DOC-EXPLOIT-CLEAN-br,['exploit'],1,2024-02-25T00:43:43+0000,2,1,,0,[]
codingcore13/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-br,None,https://github.com/codingcore13/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-br,['exploit'],1,2024-02-25T00:44:44+0000,2,1,,0,[]
codingcore13/Silent-JPG-Exploit-NEW-br,None,https://github.com/codingcore13/Silent-JPG-Exploit-NEW-br,['exploit'],1,2024-02-25T00:45:31+0000,2,1,,0,[]
N3M3S1Spy/exploits,None,https://github.com/N3M3S1Spy/exploits,['exploit'],1,2024-02-25T02:42:19+0000,3,0,Python,0,[]
BLACKpwn/Remote_Code_Execution-,CVE-2020-10189:  Microsoft Windows SMBv3 Remote Code Execution (RCE) ,https://github.com/BLACKpwn/Remote_Code_Execution-,"['rce', 'remote code execution']",2,2024-02-25T03:58:53+0000,4,0,Python,0,['CVE-2020-10189']
rabbidave/ZeroDay.Tools,Gen AI Hardening x Attack Suite,https://github.com/rabbidave/ZeroDay.Tools,['zeroday'],1,2024-02-25T03:52:38+0000,35002,1,Python,0,[]
