repo_id,repo_full_name,file,file_sha1,match
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5716
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24168
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24167
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24166
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24165
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24164
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5722
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5721
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24169
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5720
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,ZDI-CAN-24170
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5719
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5718
843642747,fa-rrel/Logsign-RCE-Vulnerability,README.md,319326c2678d914a87173967e584d898328e303c,CVE-2024-5717
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-rce.rb,6be5e5e4b448c646950e8e86b9a45a3882609163,CVE-2024-5717
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-rce.rb,6be5e5e4b448c646950e8e86b9a45a3882609163,ZDI-24-616
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-rce.rb,6be5e5e4b448c646950e8e86b9a45a3882609163,CVE-2024-5716
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass.rb,b1d7566184b0d878b058c8d333c97c43454287ca,ZDI-24-616
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass.rb,b1d7566184b0d878b058c8d333c97c43454287ca,CVE-2024-5716
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5718
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5721
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5722
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5717
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5716
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5719
843642747,fa-rrel/Logsign-RCE-Vulnerability,logsign-unauth-bypass-rce.yaml,ccfc1b3895f31eb859120cc8a7dff80a55a3486d,CVE-2024-5720
