full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
v3n0m-Scanner/V3n0M-Scanner,Popular Pentesting scanner in Python3.6 for SQLi/XSS/LFI/RFI and other Vulns,https://github.com/v3n0m-Scanner/V3n0M-Scanner,"['exploit', 'metasploit module OR payload']",2,2022-04-05T01:28:21+0000,37274,1083,Python,395,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2022-04-05T00:55:47+0000,182,0,,0,[]
FlyfishSec/rcX,A powerful reverse shell generator,https://github.com/FlyfishSec/rcX,['rce'],1,2022-04-05T08:06:35+0000,8373,12,Python,3,[]
l1j9m4-0n1/Pwnable,Binary Exploitation exercises and scripts,https://github.com/l1j9m4-0n1/Pwnable,['exploit'],1,2022-04-05T07:28:05+0000,359,0,Python,0,[]
jhftss/CVE-2022-22639,Exploitation of CVE-2022-22639,https://github.com/jhftss/CVE-2022-22639,"['cve-2 OR cve_2', 'exploit']",2,2022-04-05T05:11:29+0000,15213,5,Objective-C,2,['CVE-2022-22639']
Exploitables/EXP-401-Preparation,"A bunch of resources to prepare for the OSEE certification, Offensive Security's hardest course.",https://github.com/Exploitables/EXP-401-Preparation,['exploit'],1,2022-04-05T03:10:14+0000,94,1,C,0,[]
tweedge/springcore-0day-en,"Everything I needed to understand what was going on with ""Spring4Shell"" - translated source materials, exploit, links to demo apps, and more.",https://github.com/tweedge/springcore-0day-en,"['0day', 'exploit']",2,2022-04-05T00:33:00+0000,2268,90,Python,32,[]
almehdiKrisni/Projet_RI,Recréation de papiers scientifiques - Exploiting Food Choices Biases for Healthier Recipe Recommendation,https://github.com/almehdiKrisni/Projet_RI,['exploit'],1,2022-04-05T00:01:29+0000,2634,0,Python,0,[]
webmaster-exit-1/Exploit_Mapper,An automated and organized approach from recon to exploitation.,https://github.com/webmaster-exit-1/Exploit_Mapper,['exploit'],1,2022-04-05T04:44:24+0000,39,1,Shell,1,[]
Jasut1n/exploitation-scripts,for Penetration Testing and Ethical Hacking _ Compatible Python 2.7,https://github.com/Jasut1n/exploitation-scripts,['exploit'],1,2022-04-05T03:59:44+0000,24,0,Python,0,[]
rcerrejon/rcerrejon,None,https://github.com/rcerrejon/rcerrejon,['rce'],1,2022-04-05T06:07:33+0000,0,0,,0,[]
ibojanova/BugsFramework,We are classifying software bugs and weaknesses to allow precise descriptions of vulnerabilities that exploit them.,https://github.com/ibojanova/BugsFramework,['exploit'],1,2022-04-05T03:10:31+0000,35,0,C#,0,[]
Ref0rce/Ref0rce,Config files for my GitHub profile.,https://github.com/Ref0rce/Ref0rce,['rce'],1,2022-04-05T01:01:39+0000,0,0,,0,[]
myseq/kev-catalog,CISA Catalog of Known Exploited Vulnerabilities (KEV),https://github.com/myseq/kev-catalog,['exploit'],1,2022-04-05T03:46:56+0000,0,0,,0,[]
CorneliusCornbread/SDK2-Safety,Allows you to block SDK 2.0 avatars to avoid SDK 2.0 based exploits.,https://github.com/CorneliusCornbread/SDK2-Safety,['exploit'],1,2022-04-05T06:08:04+0000,0,1,C#,0,[]
UtermuxBlog/termux-metasploit,[WIP]Install Metasploit Framework on Termux,https://github.com/UtermuxBlog/termux-metasploit,['metasploit module OR payload'],1,2022-04-05T06:18:16+0000,0,0,,0,[]
veritas501/CVE-2021-22555-PipeVersion,CVE-2021-22555 exploit rewritten with pipe primitive,https://github.com/veritas501/CVE-2021-22555-PipeVersion,"['cve-2 OR cve_2', 'exploit']",2,2022-04-05T06:57:05+0000,48,0,C,0,['CVE-2021-22555']
veritas501/CVE-2022-25636-PipeVersion,CVE-2022-25636 exploit rewritten with pipe primitive,https://github.com/veritas501/CVE-2022-25636-PipeVersion,"['cve-2 OR cve_2', 'exploit']",2,2022-04-05T07:22:04+0000,752,0,C,0,['CVE-2022-25636']
veritas501/CVE-2022-0185-PipeVersion,CVE-2022-0185 exploit rewritten with pipe primitive,https://github.com/veritas501/CVE-2022-0185-PipeVersion,"['cve-2 OR cve_2', 'exploit']",2,2022-04-05T07:54:07+0000,0,0,C,0,['CVE-2022-0185']
fleimkeipa/php-sploits2,nan,https://github.com/fleimkeipa/php-sploits2,['sploit'],1,2022-04-05T08:00:45+0000,0,0,PHP,0,[]
veritas501/pipe-primitive,An exploit primitive in linux kernel inspired by DirtyPipe,https://github.com/veritas501/pipe-primitive,['exploit'],1,2022-04-05T08:44:48+0000,0,1,,0,[]
visualstudiocodeing/JunelightSploit,nan,https://github.com/visualstudiocodeing/JunelightSploit,['sploit'],1,2022-04-05T08:12:27+0000,0,0,,0,[]
Sakura-501/CVE-2020-24186-exploit,CVE-2020-24186的攻击脚本,https://github.com/Sakura-501/CVE-2020-24186-exploit,"['cve-2 OR cve_2', 'exploit']",2,2022-04-05T08:38:57+0000,0,0,Python,0,['CVE-2020-24186']
hippolippo/RCE-Bingo,A project to generate bingo boards for filling out while watching Real Civil Engineer videos,https://github.com/hippolippo/RCE-Bingo,['rce'],1,2022-04-05T00:50:38+0000,54130,1,Python,0,[]
samiam2013/makitikosMars,some code for dumping random bytes back at servers that search for exploitable links.,https://github.com/samiam2013/makitikosMars,['exploit'],1,2022-04-05T03:48:50+0000,11,0,Perl,0,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2022-04-05T04:33:01+0000,6105,3184,Python,689,[]
zan8in/afrog,一个挖洞工具 - A tool for finding vulnerabilities,https://github.com/zan8in/afrog,['vulnerability poc'],1,2022-04-05T03:47:04+0000,1849,17,Go,3,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2022-04-05T00:21:44+0000,266610,298,Ruby,86,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2022-04-05T02:30:42+0000,208588,143,REXX,12,[]
Cesar-Hack-Gray/FotoSploit,nan,https://github.com/Cesar-Hack-Gray/FotoSploit,['sploit'],1,2022-04-05T02:56:52+0000,17613,534,Hack,105,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2022-04-05T00:47:17+0000,13806,34,,19,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2022-04-05T00:03:34+0000,479521,47,,20,[]
lcvvvv/kscan,Kscan是一款纯go开发的轻量级的资产发现工具，可针对指定IP段、资产清单、存活网段自动化进行端口扫描以及TCP指纹识别和Banner抓取，在不发送更多的数据包的情况下尽可能的获取端口更多信息。并且能够针对扫描结果进行自动化暴力破解，且是go平台首款开源的RDP暴力破解工具。,https://github.com/lcvvvv/kscan,['exploit'],1,2022-04-05T04:07:58+0000,81395,822,Go,140,[]
Anonymous-ghost/AttackWebFrameworkTools-5.0,"本软件首先集成危害性较大框架和部分主流cms的rce(无需登录,或者登录绕过执行rce)和反序列化(利用链简单)。傻瓜式导入url即可实现批量getshell。批量自动化测试。例如:Thinkphp,Struts2,weblogic。出现的最新漏洞进行实时跟踪并且更新例如:log4jRCE,向日葵RCE 等等.",https://github.com/Anonymous-ghost/AttackWebFrameworkTools-5.0,['rce'],1,2022-04-05T06:19:25+0000,295011,925,C#,218,[]
ARPSyndicate/cvemon,Monitoring exploits & references for CVEs,https://github.com/ARPSyndicate/cvemon,"['cve poc', 'exploit', 'vulnerability poc']",3,2022-04-05T08:45:51+0000,128168,97,,17,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2022-04-05T01:04:23+0000,162943,355,Python,103,[]
DontAltF4/RandomProjects,Random lua things for roblox exploiting lolye,https://github.com/DontAltF4/RandomProjects,['exploit'],1,2022-04-05T02:15:08+0000,150,0,,0,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2022-04-05T01:39:45+0000,32950,2,Python,0,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2022-04-05T01:43:58+0000,8406,82,HTML,22,[]
ReversingID/Shellcode-Loader,Open repository for learning dynamic shellcode loading.,https://github.com/ReversingID/Shellcode-Loader,['shellcode'],1,2022-04-05T05:17:26+0000,136,4,C++,1,[]
lichen-lab/TLVar,Exploiting deep transfer learning for the prediction of functional noncoding variants using DNA sequence,https://github.com/lichen-lab/TLVar,['exploit'],1,2022-04-05T02:41:22+0000,3879,0,Python,0,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2022-04-05T01:21:30+0000,4371603,34,Python,4,[]
Winds-Studio/Surf,Fix exploits and remove illegal/NBT items for anarchy servers,https://github.com/Winds-Studio/Surf,['exploit'],1,2022-04-05T08:45:23+0000,251,4,Java,0,[]
accuknox/samples,This repository contains codes and exploits which are used by AccuKnox team to demonstrate an attack scenario in a controlled environment  ,https://github.com/accuknox/samples,['exploit'],1,2022-04-05T08:16:42+0000,68286,2,Python,7,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2022-04-05T00:32:21+0000,58559,2,Jupyter Notebook,0,[]
