match,match_weight,repo_url,repo_full_name,repo_id
MS07-006,0.00598802,https://github.com/pwnwiki/q,pwnwiki/q,5940002
MS07-006,0.00159744,https://github.com/francisck/DanderSpritz_docs,francisck/DanderSpritz_docs,90116796
MS07-006,0.00159490,https://github.com/r3p3r/DonnchaC-shadowbrokers-exploits,r3p3r/DonnchaC-shadowbrokers-exploits,115910466
MS07-006,0.00159490,https://github.com/DonnchaC/shadowbrokers-exploits,DonnchaC/shadowbrokers-exploits,88255514
MS07-006,0.00107759,https://github.com/51p/shadow-exploits,51p/shadow-exploits,480757950
MS07-006,0.00068729,https://github.com/linpengstc/exploit-tool,linpengstc/exploit-tool,40942476
MS07-006,0.00063939,https://github.com/maxamin/exploitpack-from-an-APT-infrastructure,maxamin/exploitpack-from-an-APT-infrastructure,460082165
MS07-006,0.00008672,https://github.com/sepehrdaddev/packetstorm-exploits,sepehrdaddev/packetstorm-exploits,271076842
MS07-006,0.00004103,https://github.com/BaRRaKudaRain/ExploitDB,BaRRaKudaRain/ExploitDB,251006702
MS07-006,0.00002714,https://github.com/kaismax/CVE-Poc,kaismax/CVE-Poc,462788135
MS07-006,0.00001747,https://github.com/trickest/cve,trickest/cve,454015416
MS07-006,0.00001435,https://github.com/michaelglass/holey-moley,michaelglass/holey-moley,556068
