match,match_weight,repo_url,repo_full_name,repo_id
GHSA-XW6W-X28R-2P5C,0.00056561,https://github.com/zzzteph/low-hanging-vulns,zzzteph/low-hanging-vulns,916335123
GHSA-XW6W-X28R-2P5C,0.00000713,https://github.com/trickest/cve,trickest/cve,454015416
