full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-02-14T04:31:50+0000,1943714,402,REXX,42,[]
pmacik-testing/tkwch-fix-0075-0049-app-ZUeoz-select-exploit,GitOps Repository,https://github.com/pmacik-testing/tkwch-fix-0075-0049-app-ZUeoz-select-exploit,['exploit'],1,2024-02-14T00:01:49+0000,2,0,,0,[]
Nanakwameself/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - GitHub - moom825/Discord-RAT-2.0: Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations module",https://github.com/Nanakwameself/Discord-RAT-2.0,['exploit'],1,2024-02-14T04:58:40+0000,11089,0,C#,0,[]
tldoan/-HYP-OW-AAAI-2024-,"[AAAI 2024] Official code for                    ""Hyp-OW: Exploiting Hierarchical Structure Learning with Hyperbolic Distance Enhances Open World Object Detection""",https://github.com/tldoan/-HYP-OW-AAAI-2024-,['exploit'],1,2024-02-14T02:18:58+0000,8,0,,0,[]
tangogenlu/exploit-sticky-networks,создан,https://github.com/tangogenlu/exploit-sticky-networks,['exploit'],1,2024-02-14T03:48:45+0000,72,0,Python,0,[]
daviskeene/glimpse,Remote code execution with FastAPI and Docker.,https://github.com/daviskeene/glimpse,['remote code execution'],1,2024-02-14T03:45:41+0000,8,0,Python,0,[]
mantacodex/Escape-From-Tarkov-Eft-Aimbot-esp-Loots-Exploits-Max-Skills-High-Jump,"Developed for Escape From Tarkov and written in C++ and C#. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/mantacodex/Escape-From-Tarkov-Eft-Aimbot-esp-Loots-Exploits-Max-Skills-High-Jump,['exploit'],1,2024-02-14T04:57:43+0000,125,0,C#,0,[]
mantacodex/Klar-gg-Rainbow-Six-Siege-RS6-Esp-NoRroil-Hwid-Spoofer-Exploit,"External cheat for Rainbow Six Siege offering ESP, aimbot, and various tactical advantages.",https://github.com/mantacodex/Klar-gg-Rainbow-Six-Siege-RS6-Esp-NoRroil-Hwid-Spoofer-Exploit,['exploit'],1,2024-02-14T05:00:44+0000,595,0,C++,0,[]
dusktuka/Slient-PDF-FUD-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"A meticulous scrutiny of the Exploit PDFs innards exposes a network of malevolence, unveiling both the nefarious hyperlink and the URL that precipitates",https://github.com/dusktuka/Slient-PDF-FUD-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-02-14T04:50:11+0000,137,0,C++,0,[]
dusktuka/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,"Ephemeral discourse is embodied by the likes of Messenger Sessions, the digital portraits of Accounts, and the enigmatic Token",https://github.com/dusktuka/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,['exploit'],1,2024-02-14T04:57:09+0000,193,0,C++,0,[]
